# Scenario: Imposed pore pressure; Background stress tau_b/tau_p = 0.350; Injection overpressure Delta_p_inj = 0.750; Production overpressure Delta_p_prod = -0.70; Production duration sqrt(alpha*dt_prod)/a_w = 0.00; Residual friction f_r/f_p = 0.60
# Crack length a/a_w; Time sqrt(alpha*t)/a_w; Table shape (1561,)
3.028571e+00;8.260096e+00
3.200000e+00;8.556439e+00
3.371429e+00;8.856992e+00
3.542857e+00;9.160486e+00
3.714286e+00;9.466032e+00
3.885714e+00;9.772991e+00
4.057143e+00;1.008090e+01
4.228571e+00;1.038940e+01
4.400000e+00;1.069825e+01
4.571429e+00;1.100725e+01
4.742857e+00;1.131624e+01
4.914286e+00;1.162512e+01
5.085714e+00;1.193380e+01
5.257143e+00;1.224221e+01
5.428571e+00;1.255030e+01
5.600000e+00;1.285804e+01
5.771429e+00;1.316539e+01
5.942857e+00;1.347233e+01
6.114286e+00;1.377885e+01
6.285714e+00;1.408493e+01
6.457143e+00;1.439058e+01
6.628571e+00;1.469578e+01
6.800000e+00;1.500053e+01
6.971429e+00;1.530484e+01
7.142857e+00;1.560871e+01
7.314286e+00;1.591213e+01
7.485714e+00;1.621512e+01
7.657143e+00;1.651768e+01
7.828571e+00;1.681981e+01
8.000000e+00;1.712152e+01
8.171429e+00;1.742281e+01
8.342857e+00;1.772370e+01
8.514286e+00;1.802419e+01
8.685714e+00;1.832428e+01
8.857143e+00;1.862399e+01
9.028571e+00;1.892331e+01
9.200000e+00;1.922226e+01
9.371429e+00;1.952084e+01
9.542857e+00;1.981907e+01
9.714286e+00;2.011694e+01
9.885714e+00;2.041446e+01
1.005714e+01;2.071164e+01
1.022857e+01;2.100848e+01
1.040000e+01;2.130500e+01
1.057143e+01;2.160119e+01
1.074286e+01;2.189707e+01
1.091429e+01;2.219264e+01
1.108571e+01;2.248790e+01
1.125714e+01;2.278286e+01
1.142857e+01;2.307753e+01
1.160000e+01;2.337191e+01
1.177143e+01;2.366600e+01
1.194286e+01;2.395982e+01
1.211429e+01;2.425336e+01
1.228571e+01;2.454663e+01
1.245714e+01;2.483964e+01
1.262857e+01;2.513239e+01
1.280000e+01;2.542488e+01
1.297143e+01;2.571713e+01
1.314286e+01;2.600912e+01
1.331429e+01;2.630087e+01
1.348571e+01;2.659239e+01
1.365714e+01;2.688367e+01
1.382857e+01;2.717472e+01
1.400000e+01;2.746554e+01
1.417143e+01;2.775613e+01
1.434286e+01;2.804651e+01
1.451429e+01;2.833667e+01
1.468571e+01;2.862662e+01
1.485714e+01;2.891636e+01
1.502857e+01;2.920589e+01
1.520000e+01;2.949522e+01
1.537143e+01;2.978434e+01
1.554286e+01;3.007327e+01
1.571429e+01;3.036201e+01
1.588571e+01;3.065055e+01
1.605714e+01;3.093891e+01
1.622857e+01;3.122708e+01
1.640000e+01;3.151506e+01
1.657143e+01;3.180287e+01
1.674286e+01;3.209049e+01
1.691429e+01;3.237794e+01
1.708571e+01;3.266522e+01
1.725714e+01;3.295233e+01
1.742857e+01;3.323927e+01
1.760000e+01;3.352604e+01
1.777143e+01;3.381264e+01
1.794286e+01;3.409909e+01
1.811429e+01;3.438538e+01
1.828571e+01;3.467151e+01
1.845714e+01;3.495748e+01
1.862857e+01;3.524330e+01
1.880000e+01;3.552897e+01
1.897143e+01;3.581449e+01
1.914286e+01;3.609986e+01
1.931429e+01;3.638508e+01
1.948571e+01;3.667016e+01
1.965714e+01;3.695510e+01
1.982857e+01;3.723990e+01
2.000000e+01;3.752456e+01
2.017143e+01;3.780908e+01
2.034286e+01;3.809347e+01
2.051429e+01;3.837772e+01
2.068571e+01;3.866184e+01
2.085714e+01;3.894583e+01
2.102857e+01;3.922969e+01
2.120000e+01;3.951342e+01
2.137143e+01;3.979703e+01
2.154286e+01;4.008051e+01
2.171429e+01;4.036387e+01
2.188571e+01;4.064710e+01
2.205714e+01;4.093022e+01
2.222857e+01;4.121322e+01
2.240000e+01;4.149609e+01
2.257143e+01;4.177885e+01
2.274286e+01;4.206150e+01
2.291429e+01;4.234403e+01
2.308571e+01;4.262645e+01
2.325714e+01;4.290876e+01
2.342857e+01;4.319095e+01
2.360000e+01;4.347304e+01
2.377143e+01;4.375502e+01
2.394286e+01;4.403689e+01
2.411429e+01;4.431865e+01
2.428571e+01;4.460031e+01
2.445714e+01;4.488187e+01
2.462857e+01;4.516332e+01
2.480000e+01;4.544467e+01
2.497143e+01;4.572592e+01
2.514286e+01;4.600707e+01
2.531429e+01;4.628813e+01
2.548571e+01;4.656908e+01
2.565714e+01;4.684994e+01
2.582857e+01;4.713070e+01
2.600000e+01;4.741136e+01
2.617143e+01;4.769193e+01
2.634286e+01;4.797241e+01
2.651429e+01;4.825280e+01
2.668571e+01;4.853309e+01
2.685714e+01;4.881329e+01
2.702857e+01;4.909341e+01
2.720000e+01;4.937343e+01
2.737143e+01;4.965337e+01
2.754286e+01;4.993321e+01
2.771429e+01;5.021298e+01
2.788571e+01;5.049265e+01
2.805714e+01;5.077224e+01
2.822857e+01;5.105175e+01
