# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b_i = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# df_dts = 1.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 5.000000e-01
# l_fin_over_lb = 1.000000e+03
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
6.33558432e-01,2.05327901e+00,1.55256974e-09,1.31760835e+02,1.63355843e+00
6.34294039e-01,2.06481505e+00,1.58409913e-09,1.34619219e+02,1.63429404e+00
6.35021853e-01,2.07646158e+00,1.61652638e-09,1.37561817e+02,1.63502185e+00
6.35735078e-01,2.08810810e+00,1.64956319e-09,1.40562603e+02,1.63573508e+00
6.36434031e-01,2.09975463e+00,1.68322058e-09,1.43622681e+02,1.63643403e+00
6.37119018e-01,2.11140116e+00,1.71750982e-09,1.46743174e+02,1.63711902e+00
6.37795727e-01,2.12314209e+00,1.75272820e-09,1.49951280e+02,1.63779573e+00
6.38458850e-01,2.13488303e+00,1.78861230e-09,1.53223145e+02,1.63845885e+00
6.39108678e-01,2.14662397e+00,1.82517429e-09,1.56559990e+02,1.63910868e+00
6.39745499e-01,2.15836491e+00,1.86242658e-09,1.59963058e+02,1.63974550e+00
6.40374936e-01,2.17020742e+00,1.90071326e-09,1.63463938e+02,1.64037494e+00
6.40991703e-01,2.18204992e+00,1.93972829e-09,1.67034807e+02,1.64099170e+00
6.41596074e-01,2.19389243e+00,1.97948512e-09,1.70677016e+02,1.64159607e+00
6.42188315e-01,2.20573494e+00,2.01999747e-09,1.74391944e+02,1.64218832e+00
6.42773326e-01,2.21767307e+00,2.06161584e-09,1.78211900e+02,1.64277333e+00
6.43346535e-01,2.22961121e+00,2.10403075e-09,1.82108649e+02,1.64334654e+00
6.43908197e-01,2.24154935e+00,2.14725704e-09,1.86083687e+02,1.64390820e+00
6.44458560e-01,2.25348749e+00,2.19130985e-09,1.90138541e+02,1.64445856e+00
6.45002264e-01,2.26552399e+00,2.23657806e-09,1.94309190e+02,1.64500226e+00
6.45534972e-01,2.27756049e+00,2.28271825e-09,1.98564184e+02,1.64553497e+00
6.46056918e-01,2.28959699e+00,2.32974684e-09,2.02905182e+02,1.64605692e+00
6.46568336e-01,2.30163349e+00,2.37768056e-09,2.07333876e+02,1.64656834e+00
6.47073193e-01,2.31376083e+00,2.42690874e-09,2.11886435e+02,1.64707319e+00
6.47567817e-01,2.32588817e+00,2.47709084e-09,2.16531572e+02,1.64756782e+00
6.48052426e-01,2.33801551e+00,2.52824499e-09,2.21271121e+02,1.64805243e+00
6.48527236e-01,2.35014285e+00,2.58038966e-09,2.26106959e+02,1.64852724e+00
6.48995754e-01,2.36235703e+00,2.63392798e-09,2.31076684e+02,1.64899575e+00
6.49454755e-01,2.37457121e+00,2.68850975e-09,2.36148011e+02,1.64945475e+00
6.49904442e-01,2.38678539e+00,2.74415498e-09,2.41322971e+02,1.64990444e+00
6.50345016e-01,2.39899956e+00,2.80088403e-09,2.46603639e+02,1.65034502e+00
6.50779254e-01,2.41128756e+00,2.85907063e-09,2.52025028e+02,1.65077925e+00
6.51204660e-01,2.42357555e+00,2.91839679e-09,2.57557745e+02,1.65120466e+00
6.51621422e-01,2.43586355e+00,2.97888450e-09,2.63204032e+02,1.65162142e+00
6.52029727e-01,2.44815154e+00,3.04055621e-09,2.68966178e+02,1.65202973e+00
6.52432544e-01,2.46052610e+00,3.10388203e-09,2.74888366e+02,1.65243254e+00
6.52827146e-01,2.47290065e+00,3.16845558e-09,2.80932852e+02,1.65282715e+00
6.53213711e-01,2.48527520e+00,3.23430113e-09,2.87102120e+02,1.65321371e+00
6.53592410e-01,2.49764975e+00,3.30144347e-09,2.93398708e+02,1.65359241e+00
6.53965690e-01,2.51010108e+00,3.37033683e-09,2.99865486e+02,1.65396569e+00
6.54331343e-01,2.52255241e+00,3.44059492e-09,3.06466476e+02,1.65433134e+00
6.54689533e-01,2.53500374e+00,3.51224451e-09,3.13204424e+02,1.65468953e+00
6.55040419e-01,2.54745508e+00,3.58531291e-09,3.20082135e+02,1.65504042e+00
6.55386073e-01,2.55997648e+00,3.66025147e-09,3.27142387e+02,1.65538607e+00
6.55724653e-01,2.57249789e+00,3.73668189e-09,3.34349841e+02,1.65572465e+00
6.56056311e-01,2.58501929e+00,3.81463363e-09,3.41707531e+02,1.65605631e+00
6.56381195e-01,2.59754069e+00,3.89413677e-09,3.49218552e+02,1.65638120e+00
6.56701210e-01,2.61013211e+00,3.97567985e-09,3.56929382e+02,1.65670121e+00
6.57014664e-01,2.62272352e+00,4.05885454e-09,3.64801739e+02,1.65701466e+00
6.57321698e-01,2.63531494e+00,4.14369328e-09,3.72838973e+02,1.65732170e+00
6.57622448e-01,2.64790635e+00,4.23022922e-09,3.81044507e+02,1.65762245e+00
6.57918578e-01,2.66056381e+00,4.31896376e-09,3.89466236e+02,1.65791858e+00
6.58208626e-01,2.67322127e+00,4.40948249e-09,3.98065186e+02,1.65820863e+00
6.58492723e-01,2.68587873e+00,4.50182114e-09,4.06845056e+02,1.65849272e+00
6.58770994e-01,2.69853620e+00,4.59601619e-09,4.15809627e+02,1.65877099e+00
6.59044923e-01,2.71125739e+00,4.69259353e-09,4.25009329e+02,1.65904492e+00
6.59313217e-01,2.72397859e+00,4.79112212e-09,4.34403492e+02,1.65931322e+00
6.59575995e-01,2.73669978e+00,4.89164131e-09,4.43996201e+02,1.65957599e+00
6.59833375e-01,2.74942098e+00,4.99419124e-09,4.53791631e+02,1.65983337e+00
6.60086707e-01,2.76220513e+00,5.09933590e-09,4.63844068e+02,1.66008671e+00
6.60334817e-01,2.77498928e+00,5.20661526e-09,4.74109959e+02,1.66033482e+00
6.60577817e-01,2.78777344e+00,5.31607265e-09,4.84593815e+02,1.66057782e+00
6.60815815e-01,2.80055759e+00,5.42775228e-09,4.95300248e+02,1.66081582e+00
6.61049891e-01,2.81339563e+00,5.54218444e-09,5.06280540e+02,1.66104989e+00
6.61279134e-01,2.82623367e+00,5.65894977e-09,5.17494908e+02,1.66127913e+00
6.61503650e-01,2.83907170e+00,5.77809588e-09,5.28948328e+02,1.66150365e+00
6.61723537e-01,2.85190974e+00,5.89967142e-09,5.40645885e+02,1.66172354e+00
6.61939695e-01,2.86479604e+00,6.02419712e-09,5.52638167e+02,1.66193970e+00
6.62151387e-01,2.87768235e+00,6.15127177e-09,5.64887025e+02,1.66215139e+00
6.62358706e-01,2.89056865e+00,6.28094766e-09,5.77397940e+02,1.66235871e+00
6.62561747e-01,2.90345495e+00,6.41327821e-09,5.90176518e+02,1.66256175e+00
6.62761254e-01,2.91638413e+00,6.54877187e-09,6.03272375e+02,1.66276125e+00
6.62956635e-01,2.92931331e+00,6.68704897e-09,6.16649348e+02,1.66295663e+00
6.63147976e-01,2.94224249e+00,6.82816693e-09,6.30313471e+02,1.66314798e+00
6.63335364e-01,2.95517167e+00,6.97218438e-09,6.44270916e+02,1.66333536e+00
6.63519653e-01,2.96815568e+00,7.11979085e-09,6.58589092e+02,1.66351965e+00
6.63700122e-01,2.98113969e+00,7.27044368e-09,6.73215963e+02,1.66370012e+00
6.63876852e-01,2.99412369e+00,7.42420608e-09,6.88158193e+02,1.66387685e+00
6.64049923e-01,3.00710770e+00,7.58114262e-09,7.03422597e+02,1.66404992e+00
6.64219890e-01,3.02012874e+00,7.74178082e-09,7.19061100e+02,1.66421989e+00
6.64386332e-01,3.03314979e+00,7.90574544e-09,7.35037797e+02,1.66438633e+00
6.64549322e-01,3.04617083e+00,8.07310582e-09,7.51360024e+02,1.66454932e+00
6.64708934e-01,3.05919188e+00,8.24393279e-09,7.68035281e+02,1.66470893e+00
6.64865659e-01,3.07224826e+00,8.41877671e-09,7.85117960e+02,1.66486566e+00
6.65019130e-01,3.08530463e+00,8.59725321e-09,8.02571189e+02,1.66501913e+00
6.65169416e-01,3.09836101e+00,8.77943834e-09,8.20403040e+02,1.66516942e+00
6.65316583e-01,3.11141739e+00,8.96540982e-09,8.38621766e+02,1.66531658e+00
6.65461096e-01,3.12451017e+00,9.15578178e-09,8.57288267e+02,1.66546110e+00
6.65602605e-01,3.13760295e+00,9.35012273e-09,8.76360978e+02,1.66560260e+00
6.65741173e-01,3.15069573e+00,9.54851613e-09,8.95848787e+02,1.66574117e+00
6.65876862e-01,3.16378852e+00,9.75104729e-09,9.15760783e+02,1.66587686e+00
6.66010041e-01,3.17691182e+00,9.95829038e-09,9.36154206e+02,1.66601004e+00
6.66140448e-01,3.19003513e+00,1.01698677e-08,9.56992691e+02,1.66614045e+00
6.66268142e-01,3.20315844e+00,1.03858706e-08,9.78286013e+02,1.66626814e+00
6.66393181e-01,3.21628174e+00,1.06063929e-08,1.00004417e+03,1.66639318e+00
6.66515944e-01,3.22944005e+00,1.08321367e-08,1.02233733e+03,1.66651594e+00
6.66636149e-01,3.24259836e+00,1.10626183e-08,1.04511862e+03,1.66663615e+00
6.66753849e-01,3.25575667e+00,1.12979383e-08,1.06839880e+03,1.66675385e+00
6.66869099e-01,3.26891498e+00,1.15381994e-08,1.09218888e+03,1.66686910e+00
6.66982105e-01,3.28209172e+00,1.17838538e-08,1.11653457e+03,1.66698211e+00
6.67092756e-01,3.29526847e+00,1.20346760e-08,1.14141445e+03,1.66709276e+00
6.67201101e-01,3.30844521e+00,1.22907760e-08,1.16684034e+03,1.66720110e+00
6.67307189e-01,3.32162195e+00,1.25522663e-08,1.19282434e+03,1.66730719e+00
6.67411250e-01,3.33482220e+00,1.28197429e-08,1.21942669e+03,1.66741125e+00
6.67513141e-01,3.34802244e+00,1.30928622e-08,1.24661425e+03,1.66751314e+00
6.67612906e-01,3.36122268e+00,1.33717449e-08,1.27440002e+03,1.66761291e+00
6.67710590e-01,3.37442293e+00,1.36565141e-08,1.30279730e+03,1.66771059e+00
6.67806409e-01,3.38764697e+00,1.39478255e-08,1.33187257e+03,1.66780641e+00
6.67900226e-01,3.40087100e+00,1.42453003e-08,1.36158917e+03,1.66790023e+00
6.67992084e-01,3.41409504e+00,1.45490708e-08,1.39196140e+03,1.66799208e+00
6.68082025e-01,3.42731908e+00,1.48592721e-08,1.42300388e+03,1.66808202e+00
6.68170212e-01,3.44056194e+00,1.51764981e-08,1.45477723e+03,1.66817021e+00
6.68256556e-01,3.45380481e+00,1.55004534e-08,1.48725310e+03,1.66825656e+00
