# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b_i = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# df_dts = 1.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 5.000000e-01
# l_fin_over_lb = 1.000000e+03
# stop_reason = 2
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
2.48159033e-01,8.74021023e-01,4.25876908e-10,2.68686609e+01,1.24815903e+00
2.49161163e-01,8.78347395e-01,4.37681682e-10,2.76832606e+01,1.24916116e+00
2.50136159e-01,8.82673768e-01,4.49912183e-10,2.85285095e+01,1.25013616e+00
2.51050513e-01,8.86842789e-01,4.62118156e-10,2.93733244e+01,1.25105051e+00
2.51940623e-01,8.91011811e-01,4.74754519e-10,3.02492249e+01,1.25194062e+00
2.52806950e-01,8.95180832e-01,4.87839865e-10,3.11576061e+01,1.25280695e+00
2.53649950e-01,8.99349853e-01,5.01393776e-10,3.20999388e+01,1.25364995e+00
2.54442404e-01,9.03376331e-01,5.14948426e-10,3.30437382e+01,1.25444240e+00
2.55213920e-01,9.07402808e-01,5.28978961e-10,3.40221290e+01,1.25521392e+00
2.55964894e-01,9.11429286e-01,5.43505985e-10,3.50366656e+01,1.25596489e+00
2.56695718e-01,9.15455763e-01,5.58551201e-10,3.60889872e+01,1.25669572e+00
2.57384314e-01,9.19353310e-01,5.73629765e-10,3.71452314e+01,1.25738431e+00
2.58054740e-01,9.23250856e-01,5.89237130e-10,3.82401546e+01,1.25805474e+00
2.58707340e-01,9.27148402e-01,6.05396297e-10,3.93755012e+01,1.25870734e+00
2.59342454e-01,9.31045948e-01,6.22131494e-10,4.05531115e+01,1.25934245e+00
2.59941272e-01,9.34821125e-01,6.38914530e-10,4.17358747e+01,1.25994127e+00
2.60524301e-01,9.38596302e-01,6.56286390e-10,4.29619729e+01,1.26052430e+00
2.61091837e-01,9.42371478e-01,6.74272817e-10,4.42333698e+01,1.26109184e+00
2.61644175e-01,9.46146655e-01,6.92900937e-10,4.55521371e+01,1.26164418e+00
2.62165757e-01,9.49809003e-01,7.11612578e-10,4.68788270e+01,1.26216576e+00
2.62673572e-01,9.53471351e-01,7.30982549e-10,4.82542630e+01,1.26267357e+00
2.63167878e-01,9.57133700e-01,7.51039830e-10,4.96806679e+01,1.26316788e+00
2.63648931e-01,9.60796048e-01,7.71814974e-10,5.11603880e+01,1.26364893e+00
2.64102661e-01,9.64344815e-01,7.92661033e-10,5.26474163e+01,1.26410266e+00
2.64544412e-01,9.67893583e-01,8.14242257e-10,5.41892094e+01,1.26454441e+00
2.64974409e-01,9.71442350e-01,8.36591206e-10,5.57882782e+01,1.26497441e+00
2.65392873e-01,9.74991118e-01,8.59742208e-10,5.74472738e+01,1.26539287e+00
2.65788195e-01,9.78435392e-01,8.83012791e-10,5.91173774e+01,1.26578819e+00
2.66173057e-01,9.81879667e-01,9.07107905e-10,6.08492715e+01,1.26617306e+00
2.66547657e-01,9.85323942e-01,9.32064353e-10,6.26458100e+01,1.26654766e+00
2.66912185e-01,9.88768217e-01,9.57920956e-10,6.45100074e+01,1.26691219e+00
2.67256347e-01,9.92109262e-01,9.83901426e-10,6.63859920e+01,1.26725635e+00
2.67591384e-01,9.95450307e-01,1.01080688e-09,6.83317088e+01,1.26759138e+00
2.67917468e-01,9.98791352e-01,1.03867893e-09,7.03504017e+01,1.26791747e+00
2.68234766e-01,1.00213240e+00,1.06756145e-09,7.24454982e+01,1.26823477e+00
2.68534225e-01,1.00537231e+00,1.09657858e-09,7.45535715e+01,1.26853423e+00
2.68825729e-01,1.00861222e+00,1.12663411e-09,7.67403917e+01,1.26882573e+00
2.69109424e-01,1.01185214e+00,1.15777509e-09,7.90096481e+01,1.26910942e+00
2.69385456e-01,1.01509205e+00,1.19005118e-09,8.13652405e+01,1.26938546e+00
2.69645960e-01,1.01823398e+00,1.22248494e-09,8.37359546e+01,1.26964596e+00
2.69899524e-01,1.02137592e+00,1.25608602e-09,8.61957166e+01,1.26989952e+00
2.70146276e-01,1.02451785e+00,1.29090775e-09,8.87487297e+01,1.27014628e+00
2.70386345e-01,1.02765979e+00,1.32700641e-09,9.13994391e+01,1.27038634e+00
2.70612757e-01,1.03070492e+00,1.36326758e-09,9.40661491e+01,1.27061276e+00
2.70833123e-01,1.03375005e+00,1.40084128e-09,9.68335734e+01,1.27083312e+00
2.71047552e-01,1.03679519e+00,1.43978790e-09,9.97065007e+01,1.27104755e+00
2.71256157e-01,1.03984032e+00,1.48017126e-09,1.02689997e+02,1.27125616e+00
2.71452602e-01,1.04278742e+00,1.52068623e-09,1.05687787e+02,1.27145260e+00
2.71643791e-01,1.04573453e+00,1.56267470e-09,1.08799306e+02,1.27164379e+00
2.71829821e-01,1.04868163e+00,1.60620491e-09,1.12029997e+02,1.27182982e+00
2.72010788e-01,1.05162874e+00,1.65134899e-09,1.15385616e+02,1.27201079e+00
2.72181327e-01,1.05448319e+00,1.69668429e-09,1.18760591e+02,1.27218133e+00
2.72347290e-01,1.05733764e+00,1.74367838e-09,1.22264345e+02,1.27234729e+00
2.72508761e-01,1.06019209e+00,1.79240866e-09,1.25903087e+02,1.27250876e+00
2.72665822e-01,1.06304655e+00,1.84295699e-09,1.29683386e+02,1.27266582e+00
2.72813779e-01,1.06581049e+00,1.89371664e-09,1.33485275e+02,1.27281378e+00
2.72957753e-01,1.06857443e+00,1.94634517e-09,1.37433105e+02,1.27295775e+00
2.73097817e-01,1.07133837e+00,2.00093049e-09,1.41533961e+02,1.27309782e+00
2.73234043e-01,1.07410232e+00,2.05756559e-09,1.45795347e+02,1.27323404e+00
2.73362131e-01,1.07677379e+00,2.11434634e-09,1.50074199e+02,1.27336213e+00
2.73486764e-01,1.07944526e+00,2.17322793e-09,1.54518058e+02,1.27348676e+00
2.73608004e-01,1.08211673e+00,2.23430977e-09,1.59134985e+02,1.27360800e+00
2.73725916e-01,1.08478820e+00,2.29769709e-09,1.63933520e+02,1.27372592e+00
2.73836849e-01,1.08737200e+00,2.36130235e-09,1.68755871e+02,1.27383685e+00
2.73944780e-01,1.08995580e+00,2.42727513e-09,1.73765258e+02,1.27394478e+00
2.74049764e-01,1.09253961e+00,2.49572830e-09,1.78970881e+02,1.27404976e+00
2.74151856e-01,1.09512341e+00,2.56678139e-09,1.84382492e+02,1.27415186e+00
2.74247830e-01,1.09762070e+00,2.63804490e-09,1.89818368e+02,1.27424783e+00
2.74341200e-01,1.10011798e+00,2.71197636e-09,1.95466235e+02,1.27434120e+00
2.74432013e-01,1.10261526e+00,2.78870388e-09,2.01336592e+02,1.27443201e+00
2.74520316e-01,1.10511255e+00,2.86836314e-09,2.07440574e+02,1.27452032e+00
2.74603223e-01,1.10752337e+00,2.94818048e-09,2.13565933e+02,1.27460322e+00
2.74683876e-01,1.10993419e+00,3.03100110e-09,2.19931307e+02,1.27468388e+00
2.74762314e-01,1.11234502e+00,3.11697013e-09,2.26548656e+02,1.27476231e+00
