t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 5.000000000000000000e-01; 8.464765308935863693e-11
5.869049427969730282e-03; 5.049813507450220396e-01; 8.510362635145036109e-11
1.176452063017333766e-02; 5.100123292005339648e-01; 8.557052689572867068e-11
1.768593984705076408e-02; 5.150934297926009764e-01; 8.604869596803100694e-11
2.363281281348291601e-02; 5.202251518731076940e-01; 8.653848820179728790e-11
2.960462431144329429e-02; 5.254079997688322345e-01; 8.704027225908211147e-11
3.560083773638293009e-02; 5.306424828310103425e-01; 8.755443151734639085e-11
4.162089461764627296e-02; 5.359291154853915717e-01; 8.808136478047311620e-11
4.766421413306226595e-02; 5.412684172827958440e-01; 8.862148702957005147e-11
5.373019265349594786e-02; 5.466609129501730502e-01; 8.917523022843494303e-11
5.981820329023736921e-02; 5.521071324421705784e-01; 8.974304416943509280e-11
6.592759538953286980e-02; 5.576076109932160962e-01; 9.032539735944988631e-11
7.205769412958601405e-02; 5.631628891701182527e-01; 9.092277800180367590e-11
7.820780003303259842e-02; 5.687735129251908495e-01; 9.153569500067625020e-11
8.437718847521019638e-02; 5.744400336499083659e-01; 9.216467902445942179e-11
9.056510919076721233e-02; 5.801630082290932799e-01; 9.281028363290250098e-11
9.677078580453331302e-02; 5.859429990956456225e-01; 9.347308648391590870e-11
1.029934154695622828e-01; 5.917805742858167628e-01; 9.415369065120093905e-11
1.092321682817365969e-01; 5.976763074950331989e-01; 9.485272592620937354e-11
1.154861869231854909e-01; 6.036307781342781231e-01; 9.557085033161975663e-11
1.217545862098534104e-01; 6.096445713870328742e-01; 9.630875166844179436e-11
1.280364526230819144e-01; 6.157182782667878218e-01; 9.706714915125234938e-11
1.343308438452656406e-01; 6.218524956751236843e-01; 9.784679514839527919e-11
1.406367883004518426e-01; 6.280478264603739369e-01; 9.864847703479220814e-11
1.469532848122589164e-01; 6.343048794768696430e-01; 9.947301923420062708e-11
1.532793022060075783e-01; 6.406242696447761453e-01; 1.003212853276535634e-10
1.596137788481076791e-01; 6.470066180105245035e-01; 1.011941803140184894e-10
1.659556223438232447e-01; 6.534525518078463380e-01; 1.020926531164022449e-10
1.723037091429980017e-01; 6.599627045194155217e-01; 1.030176991735103292e-10
1.786568841587338197e-01; 6.665377159391047135e-01; 1.039703632099143092e-10
1.850139604004966964e-01; 6.731782322348618397e-01; 1.049517421993341205e-10
1.913737186533176204e-01; 6.798849060122132970e-01; 1.059629885669136170e-10
1.977349073150358461e-01; 6.866583963783996492e-01; 1.070053137258291475e-10
2.040962419939774675e-01; 6.934993690071500350e-01; 1.080799916342204602e-10
2.104564053289034731e-01; 7.004084962041022822e-01; 1.091883628937939174e-10
2.168140467582638231e-01; 7.073864569728743890e-01; 1.103318390165123381e-10
2.231677822990987270e-01; 7.144339370817950341e-01; 1.115119069884655030e-10
2.295161943543422289e-01; 7.215516291312978892e-01; 1.127301341779867476e-10
2.358578315688996951e-01; 7.287402326219880599e-01; 1.139881736533123764e-10
2.421912088387974393e-01; 7.360004540233863191e-01; 1.152877700738901979e-10
2.485148071740590769e-01; 7.433330068433581239e-01; 1.166307657430349258e-10
2.548270736927057967e-01; 7.507386116982354141e-01; 1.180191074843319860e-10
2.611264216341383504e-01; 7.582179963836350733e-01; 1.194548539029753677e-10
2.674112304067355339e-01; 7.657718959459846042e-01; 1.209401832052752930e-10
2.736798456837684634e-01; 7.734010527547595659e-01; 1.224774016604028472e-10
2.799305795783799677e-01; 7.811062165754411035e-01; 1.240689529264816356e-10
2.861617109209962373e-01; 7.888881446431998956e-01; 1.257174281199374357e-10
2.923714854682098463e-01; 7.967476017373149588e-01; 1.274255766916891763e-10
2.985581162177984305e-01; 8.046853602563323049e-01; 1.291963184529824155e-10
3.047197838035938244e-01; 8.127022002939746637e-01; 1.310327564554506343e-10
3.108546369618040428e-01; 8.207989097158056024e-01; 1.329381910166199500e-10
3.169607930547438390e-01; 8.289762842366578122e-01; 1.349161351382785255e-10
3.230363387115370855e-01; 8.372351274988336645e-01; 1.369703314923333869e-10
