t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000000e+00; 8.587449529811147253e-11
1.076994464414289879e-02; 1.009262190987047614e+00; 8.612644968339520854e-11
2.160770424877079057e-02; 1.018610170155975769e+00; 8.638137649439081680e-11
3.251342299727174451e-02; 1.028044732093309266e+00; 8.663931174388637526e-11
4.348724067113272918e-02; 1.037566678745185822e+00; 8.690029188111569499e-11
5.452929256073738712e-02; 1.047176819485520216e+00; 8.716435379184990458e-11
6.563970941392045788e-02; 1.056875971184804142e+00; 8.743153480677907742e-11
7.681861738743554768e-02; 1.066664958279539333e+00; 8.770187271064254790e-11
8.806613796608728228e-02; 1.076544612842315507e+00; 8.797540574445446669e-11
9.938238789257512751e-02; 1.086515774652538235e+00; 8.825217261291436969e-11
1.107674791453682472e-01; 1.096579291267809841e+00; 8.853221250031008720e-11
1.222215187944551279e-01; 1.106736018095973551e+00; 8.881556505717922387e-11
1.337446089507496882e-01; 1.116986818467823106e+00; 8.910227040894020682e-11
1.453368467204702030e-01; 1.127332563710486735e+00; 8.939236916576179108e-11
1.569983241622554815e-01; 1.137774133221491235e+00; 8.968590243318628174e-11
1.687291282471906351e-01; 1.148312414543511073e+00; 8.998291182357648575e-11
1.805293407795116600e-01; 1.158948303439810923e+00; 9.028343945860600380e-11
1.923990382279810174e-01; 1.169682703970385207e+00; 9.058752795531916903e-11
2.043382918573629081e-01; 1.180516528568805068e+00; 9.089522047939626985e-11
2.163471675201086020e-01; 1.191450698119775886e+00; 9.120656071248670117e-11
2.284257255952736876e-01; 1.202486142037412220e+00; 9.152159285804699841e-11
2.405740209492935322e-01; 1.213623798344240834e+00; 9.184036165265485879e-11
2.527921028998539321e-01; 1.224864613750931364e+00; 9.216291237823620206e-11
2.650800151830399742e-01; 1.236209543736768612e+00; 9.248929087529248640e-11
2.774377959239389679e-01; 1.247659552630869584e+00; 9.281954355722200948e-11
2.898654775761460578e-01; 1.259215613694151026e+00; 9.315371741657339392e-11
3.023630866604844480e-01; 1.270878709202058587e+00; 9.349185998372265532e-11
3.149306440129169826e-01; 1.282649830528060475e+00; 9.383401942000500215e-11
3.275681645644964446e-01; 1.294529978227915601e+00; 9.418024447201109063e-11
3.402756572571218885e-01; 1.306520162124721107e+00; 9.453058446947347489e-11
3.530531250135637289e-01; 1.318621401394748593e+00; 9.488508933857656342e-11
3.659005647108855563e-01; 1.330834724654075041e+00; 9.524380961639382877e-11
3.788179671574263829e-01; 1.343161170046015984e+00; 9.560679646655980415e-11
3.918053170735104618e-01; 1.355601785329368481e+00; 9.597410169629455896e-11
4.048625930760572089e-01; 1.368157627967471646e+00; 9.634577777490690198e-11
4.179897675435595428e-01; 1.380829765218092531e+00; 9.672187781523132391e-11
4.311868064262607825e-01; 1.393619274224142446e+00; 9.710245555131251276e-11
4.444536695443800922e-01; 1.406527242105237052e+00; 9.748756545360076181e-11
4.577903102999142937e-01; 1.419554766050101113e+00; 9.787726264804995768e-11
4.711966756424740832e-01; 1.432702953409830782e+00; 9.827160292665801962e-11
4.846727060518929431e-01; 1.445972921792019861e+00; 9.867064276377886251e-11
4.982183355243433032e-01; 1.459365799155756704e+00; 9.907443933386274557e-11
5.118334915620904590e-01; 1.472882723907502633e+00; 9.948305053076237054e-11
5.255180951670086476e-01; 1.486524844997856754e+00; 9.989653498875257510e-11
5.392720608379939495e-01; 1.500293322019218278e+00; 1.003149521054245079e-10
5.530952964731804533e-01; 1.514189325304352129e+00; 1.007383620267650868e-10
5.669877030987264810e-01; 1.528214036025869804e+00; 1.011668255836949915e-10
5.809491752554694077e-01; 1.542368646296628176e+00; 1.016004044740952115e-10
5.949796007293862710e-01; 1.556654359271061550e+00; 1.020391611522789143e-10
6.090788605153095725e-01; 1.571072389247450296e+00; 1.024831588346724441e-10
6.232468288111633337e-01; 1.585623961771137402e+00; 1.029324615190605575e-10
6.374833730152982270e-01; 1.600310313738700696e+00; 1.033871340055262945e-10
6.517883537269768546e-01; 1.615132693503090522e+00; 1.038472419192467573e-10
6.661616247500582455e-01; 1.630092360979740640e+00; 1.043128517353200705e-10
6.806030330999243150e-01; 1.645190587753662559e+00; 1.047840308058128302e-10
6.951124190011145343e-01; 1.660428657187529966e+00; 1.052608473814925817e-10
7.096896155891179170e-01; 1.675807864530767688e+00; 1.057433704778835866e-10
7.243344491365980575e-01; 1.691329517029648066e+00; 1.062316700765016946e-10
7.390467390338221199e-01; 1.706994934038407408e+00; 1.067258170799816040e-10
7.538262976979959173e-01; 1.722805447131394052e+00; 1.072258832666000101e-10
7.686729305769521847e-01; 1.738762400216250725e+00; 1.077319413122813495e-10
7.835864361548605661e-01; 1.754867149648150937e+00; 1.082440648144849276e-10
7.985666059598730548e-01; 1.771121064345087870e+00; 1.087623283181483662e-10
8.136132245736339419e-01; 1.787525525904235080e+00; 1.092868073438798702e-10
8.287260696425443607e-01; 1.804081928719382777e+00; 1.098175784186042611e-10
8.439049118906780667e-01; 1.820791680099463017e+00; 1.103547191088864781e-10
8.591495150592596275e-01; 1.837656200388171124e+00; 1.108983079643408306e-10
8.744596357672279607e-01; 1.854676923084698670e+00; 1.114484244898787267e-10
8.898350236952020653e-01; 1.871855294965578675e+00; 1.120051493409432407e-10
9.052754215560722129e-01; 1.889192776207666347e+00; 1.125685641909340588e-10
9.207805651025091631e-01; 1.906690840512252461e+00; 1.131387517523958912e-10
9.363501831365932393e-01; 1.924350975230330940e+00; 1.137157958038574718e-10
9.519839975192856407e-01; 1.942174681489025723e+00; 1.142997812188160957e-10
9.676817231794607732e-01; 1.960163474319185362e+00; 1.148907939970569137e-10
9.834430681222006143e-01; 1.978318882784164234e+00; 1.154889212985127302e-10
9.992677334360149377e-01; 1.996642450109793909e+00; 1.160942514798846979e-10
1.015155413336837453e+00; 2.015135733815557550e+00; 1.167068740613556778e-10
1.031105795107346790e+00; 2.033800305846981349e+00; 1.173268796707701534e-10
1.047118559051569697e+00; 2.052637752709252084e+00; 1.179543602411690315e-10
1.063193378692364632e+00; 2.071649675602068807e+00; 1.185894088979208095e-10
1.079329920784862340e+00; 2.090837690555750417e+00; 1.192321199809819228e-10
1.095527845321819349e+00; 2.110203428568595552e+00; 1.198825890749384977e-10
1.111786805535537770e+00; 2.129748535745520144e+00; 1.205409130411293928e-10
1.128106447895801168e+00; 2.149474673437980154e+00; 1.212071900520152437e-10
1.144486412103223882e+00; 2.169383518385184395e+00; 1.218815196279685356e-10
1.160926331100219144e+00; 2.189476762856621406e+00; 1.225640026689027668e-10
1.177425831372237441e+00; 2.209756114795902171e+00; 1.232547413571723533e-10
1.193984532509873464e+00; 2.230223297965937768e+00; 1.239538393025143177e-10
1.210602047532199688e+00; 2.250880052095461270e+00; 1.246614015241652645e-10
1.227277983033632669e+00; 2.271728133026905461e+00; 1.253775344395987993e-10
1.244011939177057879e+00; 2.292769312865649223e+00; 1.261023458957629190e-10
1.260803509679452095e+00; 2.314005380130653045e+00; 1.268359452019370472e-10
1.277652281789118272e+00; 2.335438139906478749e+00; 1.275784431642983096e-10
1.294557836253615202e+00; 2.357069413996727647e+00; 1.283299521222923811e-10
1.311519747338001363e+00; 2.378901041078893552e+00; 1.290905859791276798e-10
1.328537583354043372e+00; 2.400934876860652434e+00; 1.298604601474686079e-10
1.345610905953245062e+00; 2.423172794237599348e+00; 1.306396916525705757e-10
1.362739270661405211e+00; 2.445616683452445983e+00; 1.314283991274480777e-10
1.379922227042783112e+00; 2.468268452255692136e+00; 1.322267028239760255e-10
1.397159318666936878e+00; 2.491130026067788883e+00; 1.330347246444518317e-10
1.414450083062513297e+00; 2.514203348142797445e+00; 1.338525881739167688e-10
1.431794051656717359e+00; 2.537490379733570389e+00; 1.346804187131968975e-10
1.449190749699095226e+00; 2.560993100258458721e+00; 1.355183433126115811e-10
1.466639696691297123e+00; 2.584713507469563520e+00; 1.363664907875363981e-10
1.484140406408999802e+00; 2.608653617622548104e+00; 1.372249917243733177e-10
1.501692386489375641e+00; 2.632815465648020936e+00; 1.380939785365579362e-10
1.519295139182616827e+00; 2.657201105324505264e+00; 1.389735854830038727e-10
1.536948161295400572e+00; 2.681812609453015028e+00; 1.398639486975159415e-10
1.554650944109707833e+00; 2.706652070033241486e+00; 1.407652062177457391e-10
1.572402973281127547e+00; 2.731721598441376742e+00; 1.416774980133121396e-10
1.590203728714843390e+00; 2.757023325609583519e+00; 1.426009660128172986e-10
1.608052684958347855e+00; 2.782559402207124499e+00; 1.435357541447167935e-10
1.625949311562099986e+00; 2.808331998823172082e+00; 1.444820083604591747e-10
1.643893072288396429e+00; 2.834343306151309250e+00; 1.454398766464859257e-10
1.661883426140389197e+00; 2.860595535175742388e+00; 1.464095090970273125e-10
1.679919827284385159e+00; 2.887090917359235842e+00; 1.473910579405151653e-10
1.698001724917347577e+00; 2.913831704832787306e+00; 1.483846775623741853e-10
1.716128563106223970e+00; 2.940820170587063132e+00; 1.493905245246680280e-10
1.734299780597502227e+00; 2.968058608665602449e+00; 1.504087575820696526e-10
1.752514811700129682e+00; 2.995549334359813631e+00; 1.514395377745099713e-10
1.770773085887290321e+00; 3.023294684405777311e+00; 1.524830284113452763e-10
1.789074027725190419e+00; 3.051297017182869720e+00; 1.535393951076595861e-10
1.807417057717765507e+00; 3.079558712914225893e+00; 1.546088058852864040e-10
1.825801592135701368e+00; 3.108082173869064047e+00; 1.556914311897033913e-10
1.844227042810614003e+00; 3.136869824566877352e+00; 1.567874439012466872e-10
1.862692816891608594e+00; 3.165924111983522415e+00; 1.578970193396961783e-10
1.881198316864788556e+00; 3.195247505759212014e+00; 1.590203352951773369e-10
1.899742941880416147e+00; 3.224842498408441394e+00; 1.601575721959511643e-10
1.918326086152535748e+00; 3.254711605531848129e+00; 1.613089129552302412e-10
1.936947140388929123e+00; 3.284857366030044634e+00; 1.624745431763924668e-10
1.955605491849972566e+00; 3.315282342319425091e+00; 1.636546511942326592e-10
1.974300524086568531e+00; 3.345989120549972995e+00; 1.648494280754159797e-10
1.993031616632329639e+00; 3.376980310825090648e+00; 1.660590676085970280e-10
2.011798144709599168e+00; 3.408258547423451912e+00; 1.672837662917660205e-10
2.030599480765023834e+00; 3.439826489022925315e+00; 1.685237235762707417e-10
2.049434993155377693e+00; 3.471686818926561280e+00; 1.697791416978482315e-10
2.068304047032116788e+00; 3.503842245290674118e+00; 1.710502258497638200e-10
2.087206004901586809e+00; 3.536295501355041893e+00; 1.723371843045760950e-10
2.106140226292750217e+00; 3.569049345675229468e+00; 1.736402283997828621e-10
2.125106067369913809e+00; 3.602106562357071162e+00; 1.749595725083033340e-10
2.144102880509369147e+00; 3.635469961293319674e+00; 1.762954339955689894e-10
2.163130015832775754e+00; 3.669142378402493243e+00; 1.776480335093363043e-10
2.182186820205111122e+00; 3.703126675869925943e+00; 1.790175948261029382e-10
2.201272637771063412e+00; 3.737425742391064176e+00; 1.804043449910162106e-10
2.220386810810447642e+00; 3.772042493416998266e+00; 1.818085145138150234e-10
2.239528679318717685e+00; 3.806979871402285998e+00; 1.832303373332358143e-10
2.258697580521883630e+00; 3.842240846055060111e+00; 1.846700507598791917e-10
2.277892848390079106e+00; 3.877828414589456152e+00; 1.861278954084596031e-10
2.297113815498624589e+00; 3.913745601980383793e+00; 1.876041155970606278e-10
2.316359811566154558e+00; 3.949995461220643822e+00; 1.890989590746355487e-10
2.335630164503002870e+00; 3.986581073580440560e+00; 1.906126772856282208e-10
2.354924201068169687e+00; 4.023505548869292348e+00; 1.921455255558872905e-10
2.374241246342186251e+00; 4.060772025700365440e+00; 1.936977630260494637e-10
2.393580623122343987e+00; 4.098383671757261482e+00; 1.952696525548931961e-10
2.412941651592115377e+00; 4.136343684063274573e+00; 1.968614606715638173e-10
2.432323651537825260e+00; 4.174655289253136559e+00; 1.984734581092194353e-10
2.451725940104892310e+00; 4.213321743847288303e+00; 2.001059193176801851e-10
2.471147833855341425e+00; 4.252346334528682270e+00; 2.017591230017103001e-10
2.490588648794955340e+00; 4.291732378422157268e+00; 2.034333521844508965e-10
2.510047699714387015e+00; 4.331483223376399572e+00; 2.051288940952854307e-10
2.529524299438886459e+00; 4.371602248248504630e+00; 2.068460400162959526e-10
2.549017759396321470e+00; 4.412092863191189096e+00; 2.085850854537591275e-10
2.568527390922474840e+00; 4.452958509942654963e+00; 2.103463305015465312e-10
2.588052503597665588e+00; 4.494202662119142211e+00; 2.121300794559692980e-10
2.607592407503682708e+00; 4.535828825510187734e+00; 2.139366414776269648e-10
2.627146412583063029e+00; 4.577840538376618973e+00; 2.157663304826275591e-10
2.646713827820259546e+00; 4.620241371751311554e+00; 2.176194649638077869e-10
2.666293960506256777e+00; 4.663034929742731372e+00; 2.194963678109359949e-10
2.685886118754700735e+00; 4.706224849841281532e+00; 2.213973670622353548e-10
2.705489609361903636e+00; 4.749814803228501248e+00; 2.233227953172917249e-10
2.725103739699393124e+00; 4.793808495089109556e+00; 2.252729903622142430e-10
2.744727818064646829e+00; 4.838209664925956055e+00; 2.272482953507586703e-10
2.764361152786378728e+00; 4.883022086877879531e+00; 2.292490585962320398e-10
2.784003051213129964e+00; 4.928249570040514449e+00; 2.312756332956342033e-10
2.803652820682496660e+00; 4.973895958790063965e+00; 2.333283778628019021e-10
