t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000000e+00; 9.403897360473334190e-11
9.787224057004703659e-03; 1.009262190987047614e+00; 9.523952191855924215e-11
1.953928327815587090e-02; 1.018610170155975769e+00; 9.648110977374209509e-11
2.925371946206179949e-02; 1.028044732093309266e+00; 9.776483304770999258e-11
3.892811550724661201e-02; 1.037566678745185822e+00; 9.909180605924818072e-11
4.856009963045669620e-02; 1.047176819485520216e+00; 1.004631620117915091e-10
5.814734894845038915e-02; 1.056875971184804142e+00; 1.018800536789937774e-10
6.768759361445429723e-02; 1.066664958279539333e+00; 1.033436539142151970e-10
7.717861953492217986e-02; 1.076544612842315507e+00; 1.048551564708780137e-10
8.661827227578179633e-02; 1.086515774652538235e+00; 1.064157766809932386e-10
9.600445944684632416e-02; 1.096579291267809841e+00; 1.080267523117352146e-10
1.053351533794209954e-01; 1.106736018095973551e+00; 1.096893444188194132e-10
1.146083940418193142e-01; 1.116986818467823106e+00; 1.114048383794850799e-10
1.238222900537830629e-01; 1.127332563710486735e+00; 1.131745446804139771e-10
1.329750216736883817e-01; 1.137774133221491235e+00; 1.149998002068429789e-10
1.420648417439851485e-01; 1.148312414543511073e+00; 1.168819693095691717e-10
1.510900764976960964e-01; 1.158948303439810923e+00; 1.188224446354486238e-10
1.600491278598027978e-01; 1.169682703970385207e+00; 1.208226489778843701e-10
1.689404728275089029e-01; 1.180516528568805068e+00; 1.228840359718991980e-10
1.777626644778155796e-01; 1.191450698119775886e+00; 1.250080914481214841e-10
1.865143329333285027e-01; 1.202486142037412220e+00; 1.271963355336354306e-10
1.951941838184816647e-01; 1.213623798344240834e+00; 1.294503229168322516e-10
2.038009992752140842e-01; 1.224864613750931364e+00; 1.317716449482636402e-10
2.123336377237365902e-01; 1.236209543736768612e+00; 1.341619318236380712e-10
2.207910317413998291e-01; 1.247659552630869584e+00; 1.366228525247685319e-10
2.291721886379220474e-01; 1.259215613694151026e+00; 1.391561173554802108e-10
2.374761897066287042e-01; 1.270878709202058587e+00; 1.417634805664519418e-10
2.457021876290104989e-01; 1.282649830528060475e+00; 1.444467402472347027e-10
2.538494059538708991e-01; 1.294529978227915601e+00; 1.472077400727297671e-10
2.619171388739797712e-01; 1.306520162124721107e+00; 1.500483733937047802e-10
2.699047481354408529e-01; 1.318621401394748593e+00; 1.529705836862288003e-10
2.778116610492429306e-01; 1.330834724654075041e+00; 1.559763638615754429e-10
2.856373712529690634e-01; 1.343161170046015984e+00; 1.590677629056668052e-10
2.933814349070317240e-01; 1.355601785329368481e+00; 1.622468858088482096e-10
3.010434687071580351e-01; 1.368157627967471646e+00; 1.655158936135754252e-10
3.086231493453341912e-01; 1.380829765218092531e+00; 1.688770077451014452e-10
3.161202111823809835e-01; 1.393619274224142446e+00; 1.723325130542773276e-10
3.235344433901662931e-01; 1.406527242105237052e+00; 1.758847575699560482e-10
3.308656888078445046e-01; 1.419554766050101113e+00; 1.795361548064480002e-10
3.381138423406591098e-01; 1.432702953409830782e+00; 1.832891890385526506e-10
3.452788478151229690e-01; 1.445972921792019861e+00; 1.871464152135911654e-10
3.523606966720636557e-01; 1.459365799155756704e+00; 1.911104603364650267e-10
3.593594264333714872e-01; 1.472882723907502633e+00; 1.951840294990242447e-10
3.662751176866985703e-01; 1.486524844997856754e+00; 1.993699062535202493e-10
3.731078928296464592e-01; 1.500293322019218278e+00; 2.036709540429467272e-10
3.798579143830324578e-01; 1.514189325304352129e+00; 2.080901221295450221e-10
3.865253822674649120e-01; 1.528214036025869804e+00; 2.126304465146957709e-10
3.931105326791211607e-01; 1.542368646296628176e+00; 2.172950518565995314e-10
3.996136362343520876e-01; 1.556654359271061550e+00; 2.220871570775538298e-10
4.060349955911655706e-01; 1.571072389247450296e+00; 2.270100767992729007e-10
4.123749444933063613e-01; 1.585623961771137402e+00; 2.320672239270120189e-10
4.186338457452181694e-01; 1.600310313738700696e+00; 2.372621149503144945e-10
4.248120892677872407e-01; 1.615132693503090522e+00; 2.425983717989933905e-10
4.309100912434442598e-01; 1.630092360979740640e+00; 2.480797253341533093e-10
4.369282919479109961e-01; 1.645190587753662559e+00; 2.537100202041881713e-10
4.428671544032259932e-01; 1.660428657187529966e+00; 2.594932172423542416e-10
4.487271633596789377e-01; 1.675807864530767688e+00; 2.654333979783860726e-10
4.545088232054561583e-01; 1.691329517029648066e+00; 2.715347688242623753e-10
4.602126572455976783e-01; 1.706994934038407408e+00; 2.778016645309966944e-10
4.658392062315247495e-01; 1.722805447131394052e+00; 2.842385532349783636e-10
4.713890267632784292e-01; 1.738762400216250725e+00; 2.908500403087500812e-10
4.768626908568576184e-01; 1.754867149648150937e+00; 2.976408731960855414e-10
4.822607840954382108e-01; 1.771121064345087870e+00; 3.046159462061570896e-10
4.875839048026036626e-01; 1.787525525904235080e+00; 3.117803051291320927e-10
4.928326633306996385e-01; 1.804081928719382777e+00; 3.191391527974987073e-10
4.980076803190785495e-01; 1.820791680099463017e+00; 3.266978536914540145e-10
5.031095865725633276e-01; 1.837656200388171124e+00; 3.344619400985229072e-10
5.081390216474681587e-01; 1.854676923084698670e+00; 3.424371173371913543e-10
5.130966328741152216e-01; 1.871855294965578675e+00; 3.506292693225742469e-10
5.179830752438023822e-01; 1.889192776207666347e+00; 3.590444657301304782e-10
5.227990096923159635e-01; 1.906690840512252461e+00; 3.676889667417408523e-10
5.275451030494850979e-01; 1.924350975230330940e+00; 3.765692308501631082e-10
5.322220271802805547e-01; 1.942174681489025723e+00; 3.856919212233198489e-10
5.368304578586997611e-01; 1.960163474319185362e+00; 3.950639117689018283e-10
5.413710750116769166e-01; 1.978318882784164234e+00; 4.046922965444461508e-10
5.458445612488243004e-01; 1.996642450109793909e+00; 4.145843948898816475e-10
5.502516016727383441e-01; 2.015135733815557550e+00; 4.247477605150442729e-10
5.545928836284078622e-01; 2.033800305846981349e+00; 4.351901902791504427e-10
5.588690953981724219e-01; 2.052637752709252084e+00; 4.459197300834498405e-10
5.630809266786218625e-01; 2.071649675602068807e+00; 4.569446871063967256e-10
5.672290674365974006e-01; 2.090837690555750417e+00; 4.682736359427464686e-10
5.713142075415629240e-01; 2.110203428568595552e+00; 4.799154286061011418e-10
5.753370369768806558e-01; 2.129748535745520144e+00; 4.918792066871986784e-10
5.792982444898010508e-01; 2.149474673437980154e+00; 5.041744070436883649e-10
5.831985181204107915e-01; 2.169383518385184395e+00; 5.168107769329585877e-10
5.870385444294611288e-01; 2.189476762856621406e+00; 5.297983821613520007e-10
5.908190079882210677e-01; 2.209756114795902171e+00; 5.431476178451172428e-10
5.945405918507797871e-01; 2.230223297965937768e+00; 5.568692244371450786e-10
5.982039763158754075e-01; 2.250880052095461270e+00; 5.709742938933105588e-10
6.018098393544146774e-01; 2.271728133026905461e+00; 5.854742873310984741e-10
6.053588562528241512e-01; 2.292769312865649223e+00; 6.003810467977895364e-10
6.088516989190780881e-01; 2.314005380130653045e+00; 6.157068061147209719e-10
6.122890365475696095e-01; 2.335438139906478749e+00; 6.314642117392320725e-10
6.156715345474645940e-01; 2.357069413996727647e+00; 6.476663301660444999e-10
6.189998548092496833e-01; 2.378901041078893552e+00; 6.643266678169256830e-10
6.222746557140076407e-01; 2.400934876860652434e+00; 6.814591879180380477e-10
6.254965913006789169e-01; 2.423172794237599348e+00; 6.990783212510440795e-10
6.286663120304541996e-01; 2.445616683452445983e+00; 7.171989925602375402e-10
6.317844639078074032e-01; 2.468268452255692136e+00; 7.358366302067610273e-10
6.348516885940359566e-01; 2.491130026067788883e+00; 7.550071883487246292e-10
6.378686236767407980e-01; 2.514203348142797445e+00; 7.747271700433952175e-10
6.408359017803593183e-01; 2.537490379733570389e+00; 7.950136383813416583e-10
6.437541513483687750e-01; 2.560993100258458721e+00; 8.158842490064061469e-10
6.466239959488792044e-01; 2.584713507469563520e+00; 8.373572631146128218e-10
6.494460542823998761e-01; 2.608653617622548104e+00; 8.594515725485800997e-10
6.522209405960944784e-01; 2.632815465648020936e+00; 8.821867298807424166e-10
6.549492638119258636e-01; 2.657201105324505264e+00; 9.055829609444015581e-10
6.576316282777047162e-01; 2.681812609453015028e+00; 9.296612041822086780e-10
6.602686332245431000e-01; 2.706652070033241486e+00; 9.544431280356689180e-10
6.628608727200585582e-01; 2.731721598441376742e+00; 9.799511600907500986e-10
6.654089361404800229e-01; 2.757023325609583519e+00; 1.006208524869899304e-09
6.679134073587168485e-01; 2.782559402207124499e+00; 1.033239259036562736e-09
6.703748654493347781e-01; 2.808331998823172082e+00; 1.061068258750838617e-09
6.727938842554614940e-01; 2.834343306151309250e+00; 1.089721302441444503e-09
6.751710323215446286e-01; 2.860595535175742388e+00; 1.119225085455797399e-09
6.775068733783090602e-01; 2.887090917359235842e+00; 1.149607266716672162e-09
6.798019655993228216e-01; 2.913831704832787306e+00; 1.180896487881588801e-09
6.820568622715049711e-01; 2.940820170587063132e+00; 1.213122430688899293e-09
6.842721114155831952e-01; 2.968058608665602449e+00; 1.246315845668578338e-09
6.864482557424950171e-01; 2.995549334359813631e+00; 1.280508594810881907e-09
6.885858331089510509e-01; 3.023294684405777311e+00; 1.315733708103690667e-09
6.906853758467791371e-01; 3.051297017182869720e+00; 1.352025408363059776e-09
6.927474114162226471e-01; 3.079558712914225893e+00; 1.389419181355670662e-09
6.947724620277667684e-01; 3.108082173869064047e+00; 1.427951810652454853e-09
6.967610446633050181e-01; 3.136869824566877352e+00; 1.467661432036969313e-09
6.987136714631616563e-01; 3.165924111983522415e+00; 1.508587600662909490e-09
7.006308491396622262e-01; 3.195247505759212014e+00; 1.550771324255680779e-09
7.025130796190741655e-01; 3.224842498408441394e+00; 1.594255149275122333e-09
7.043608596269297362e-01; 3.254711605531848129e+00; 1.639083202005220921e-09
7.061746808129404362e-01; 3.284857366030044634e+00; 1.685301260124772327e-09
7.079550300211966407e-01; 3.315282342319425091e+00; 1.732956830157570796e-09
7.097023888238851441e-01; 3.345989120549972995e+00; 1.782099194173078202e-09
7.114172341288971246e-01; 3.376980310825090648e+00; 1.832779514650287024e-09
7.131000377089729003e-01; 3.408258547423451912e+00; 1.885050882093954379e-09
7.147512664830747431e-01; 3.439826489022925315e+00; 1.938968412585782027e-09
7.163713825891752096e-01; 3.471686818926561280e+00; 1.994589331787144340e-09
7.179608431138878588e-01; 3.503842245290674118e+00; 2.051973045439991137e-09
7.195201005956270990e-01; 3.536295501355041893e+00; 2.111181262368114253e-09
7.210496025348354099e-01; 3.569049345675229468e+00; 2.172278052496032458e-09
7.225497918353963600e-01; 3.602106562357071162e+00; 2.235329979790848093e-09
7.240211066384335536e-01; 3.635469961293319674e+00; 2.300406188409976578e-09
7.254639803027110867e-01; 3.669142378402493243e+00; 2.367578511191387396e-09
7.268788417163669635e-01; 3.703126675869925943e+00; 2.436921605966062079e-09
7.282661148978917254e-01; 3.737425742391064176e+00; 2.508513037018963032e-09
7.296262194957838787e-01; 3.772042493416998266e+00; 2.582433445846655429e-09
7.309595704378770709e-01; 3.806979871402285998e+00; 2.658766641396239758e-09
7.322665781674377872e-01; 3.842240846055060111e+00; 2.737599762080369067e-09
7.335476486787685380e-01; 3.877828414589456152e+00; 2.819023415623451884e-09
7.348031833653757561e-01; 3.913745601980383793e+00; 2.903131811257102443e-09
7.360335793799466231e-01; 3.949995461220643822e+00; 2.990022955108039726e-09
7.372392292612884868e-01; 3.986581073580440560e+00; 3.079798762471138296e-09
7.384205213575626425e-01; 4.023505548869292348e+00; 3.172565285036076574e-09
7.395778395714160958e-01; 4.060772025700365440e+00; 3.268432846936157062e-09
7.407115635204472026e-01; 4.098383671757261482e+00; 3.367516257484338881e-09
7.418220686052662272e-01; 4.136343684063274573e+00; 3.469935009870617801e-09
7.429097258693262429e-01; 4.174655289253136559e+00; 3.575813464340248094e-09
7.439749023102428804e-01; 4.213321743847288303e+00; 3.685281111898044186e-09
7.450179605675577577e-01; 4.252346334528682270e+00; 3.798472739062535346e-09
7.460392592995200856e-01; 4.291732378422157268e+00; 3.915528735504820751e-09
7.470391529319647672e-01; 4.331483223376399572e+00; 4.036595282874834335e-09
7.480179918634097813e-01; 4.371602248248504630e+00; 4.161824659931728321e-09
7.489761224439835940e-01; 4.412092863191189096e+00; 4.291375499630033477e-09
7.499138869446061451e-01; 4.452958509942654963e+00; 4.425413069466163844e-09
7.508316237475888277e-01; 4.494202662119142211e+00; 4.564109609192373513e-09
