t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 5.000000000000000000e-01; 8.060264395864961543e-11
6.160924326724813785e-03; 5.049813507450220396e-01; 8.110756465585719447e-11
1.234400945622152190e-02; 5.100123292005339648e-01; 8.162842825213995741e-11
1.854835419422398018e-02; 5.150934297926009764e-01; 8.216574976111127443e-11
2.477302864084347106e-02; 5.202251518731076940e-01; 8.272005976064643193e-11
3.101707448343235529e-02; 5.254079997688322345e-01; 8.329190487909376141e-11
3.727950519536903096e-02; 5.306424828310103425e-01; 8.388184814133655719e-11
4.355930637999317484e-02; 5.359291154853915717e-01; 8.449046932616106671e-11
4.985543623307168992e-02; 5.412684172827958440e-01; 8.511836543216378631e-11
5.616682604715956401e-02; 5.466609129501730502e-01; 8.576615127092156696e-11
6.249238060996385041e-02; 5.521071324421705784e-01; 8.643445964060039757e-11
6.883097894282654006e-02; 5.576076109932160962e-01; 8.712394184737100463e-11
7.518147499343788565e-02; 5.631628891701182527e-01; 8.783526819079674263e-11
8.154269838605295029e-02; 5.687735129251908495e-01; 8.856912875081303489e-11
8.791345516418319628e-02; 5.744400336499083659e-01; 8.932623343757618534e-11
9.429252874851451471e-02; 5.801630082290932799e-01; 9.010731262540981789e-11
1.006786810221629580e-01; 5.859429990956456225e-01; 9.091311758775346429e-11
1.070706531962832414e-01; 5.917805742858167628e-01; 9.174442153537545914e-11
1.134671669537048316e-01; 5.976763074950331989e-01; 9.260201987314896930e-11
1.198669256721500015e-01; 6.036307781342781231e-01; 9.348673043720701497e-11
1.262686157401632092e-01; 6.096445713870328742e-01; 9.439939449208287450e-11
1.326709077048332241e-01; 6.157182782667878218e-01; 9.534087739508827875e-11
1.390724575401605934e-01; 6.218524956751236843e-01; 9.631206944157135800e-11
1.454719083288827097e-01; 6.280478264603739369e-01; 9.731388596216155868e-11
1.518678916291310022e-01; 6.343048794768696430e-01; 9.834726840334497777e-11
1.582590289493456259e-01; 6.406242696447761453e-01; 9.941318507857708439e-11
1.646439330072398677e-01; 6.470066180105245035e-01; 1.005126322539578554e-10
1.710212098144794635e-01; 6.534525518078463380e-01; 1.016466344093940979e-10
1.773894601258895198e-01; 6.599627045194155217e-01; 1.028162453423946227e-10
1.837472810274664581e-01; 6.665377159391047135e-01; 1.040225491355320549e-10
1.900932672368663146e-01; 6.731782322348618397e-01; 1.052666613211107709e-10
1.964260134832217786e-01; 6.798849060122132970e-01; 1.065497294288347555e-10
2.027441159292208139e-01; 6.866583963783996492e-01; 1.078729342402331914e-10
2.090461737068826376e-01; 6.934993690071500350e-01; 1.092374909462366285e-10
2.153307903714854754e-01; 7.004084962041022822e-01; 1.106446503657517513e-10
2.215965764009029948e-01; 7.073864569728743890e-01; 1.120956998899998600e-10
2.278421504300047473e-01; 7.144339370817950341e-01; 1.135919649535366016e-10
2.340661405931944994e-01; 7.215516291312978892e-01; 1.151348103247934936e-10
2.402671863537468588e-01; 7.287402326219880599e-01; 1.167256414943583712e-10
