t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000021e-02; 9.991095747910724301e-01
1.393798343184827853e-04; 1.013925407558814891e-02; 9.990858297139383337e-01
2.807039927455344183e-04; 1.028044732093309245e-02; 9.990614566181810208e-01
4.239996895954510994e-04; 1.042360673976401760e-02; 9.990364391061395954e-01
5.692945237896426553e-04; 1.056875971184804454e-02; 9.990107603598710195e-01
7.166164844371757017e-04; 1.071593399822671176e-02; 9.989844031341249542e-01
8.659939565036563506e-04; 1.086515774652537826e-02; 9.989573497459299789e-01
1.017455726568334802e-03; 1.101645949633656314e-02; 9.989295820639423340e-01
1.171030988660321133e-03; 1.116986818467823224e-02; 9.989010815030638923e-01
1.326749350134423088e-03; 1.132541315152812110e-02; 9.988718290431120028e-01
1.484640837903968610e-03; 1.148312414543511094e-02; 9.988418051130808495e-01
1.644735904476025360e-03; 1.164303132920876255e-02; 9.988109896333378090e-01
1.807065434141638498e-03; 1.180516528568804902e-02; 9.987793620217754187e-01
1.971660749296893708e-03; 1.196955702359043389e-02; 9.987469011823159049e-01
2.138553616864064671e-03; 1.213623798344241195e-02; 9.987135854932128742e-01
2.307776254814658187e-03; 1.230524004359261590e-02; 9.986793927951405081e-01
2.479361338796309822e-03; 1.247659552630869806e-02; 9.986443003790802520e-01
2.653342008865341127e-03; 1.265033720395903130e-02; 9.986082849739961187e-01
2.829751876327138600e-03; 1.282649830528060503e-02; 9.985713227343055998e-01
3.008625030686266043e-03; 1.300511252173409266e-02; 9.985333892271111011e-01
3.189996046769571353e-03; 1.318621401394748545e-02; 9.984944593922652212e-01
3.373899992013840513e-03; 1.336983741824946531e-02; 9.984545074784361152e-01
3.560372433653058791e-03; 1.355601785329368231e-02; 9.984135070844255555e-01
3.749449446113354342e-03; 1.374479092677537324e-02; 9.983714311561968646e-01
3.941167618549182121e-03; 1.393619274224142807e-02; 9.983282519722216364e-01
4.135564062502859219e-03; 1.413025990599533696e-02; 9.982839411285741038e-01
4.332676419689878052e-03; 1.432702953409830879e-02; 9.982384695237691563e-01
4.532542869912309369e-03; 1.452653925946780465e-02; 9.981918073433474481e-01
4.735202139103039838e-03; 1.472882723907502529e-02; 9.981439240442039340e-01
4.940693507503189121e-03; 1.493393216124252500e-02; 9.980947883386638297e-01
5.149056817978757590e-03; 1.514189325304352018e-02; 9.980443681773181197e-01
5.360332484603079657e-03; 1.535275028780422671e-02; 9.979926306835441574e-01
5.574561501312108591e-03; 1.556654359271061189e-02; 9.979395421102899011e-01
5.791785450521545232e-03; 1.578331405652117284e-02; 9.978850678820160303e-01
6.012046512012310211e-03; 1.600310313738700918e-02; 9.978291725813710489e-01
6.235387471973464872e-03; 1.622595287078087284e-02; 9.977718199308086566e-01
6.461851732198965748e-03; 1.645190587753662601e-02; 9.977129727739039167e-01
6.691483319441349047e-03; 1.668100537200059227e-02; 9.976525930563717726e-01
6.924326894925735693e-03; 1.691329517029648011e-02; 9.975906418067862491e-01
7.160427764027424251e-03; 1.714881969870540174e-02; 9.975270791170040008e-01
7.399831886116512575e-03; 1.738762400216250364e-02; 9.974618641222678939e-01
7.642585884677342151e-03; 1.762975375287205784e-02; 9.973949549494252054e-01
7.888737057665417413e-03; 1.787525525904235316e-02; 9.973263086333263860e-01
8.138333387714484848e-03; 1.812417547374236756e-02; 9.972558811628092768e-01
8.391423552672274550e-03; 1.837656200388171346e-02; 9.971836274734754424e-01
8.648056936345042620e-03; 1.863246311931559748e-02; 9.971095014254274247e-01
8.908283639432404075e-03; 1.889192776207666499e-02; 9.970334557806685982e-01
9.172154490656459977e-03; 1.915500555573527997e-02; 9.969554421801758437e-01
9.439721058089600714e-03; 1.942174681489026306e-02; 9.968754111206412638e-01
9.711035660685197329e-03; 1.969220255479172538e-02; 9.967933119308898249e-01
