t_over_ts; l_over_lb; vr_over_cs
1.017453215318283920e-20; 3.000000000000001092e-05; 9.990037098533253168e-01
5.957600614100400127e-07; 3.059515550235180698e-05; 9.989666480453287534e-01
1.203362077268756739e-06; 3.120211800710279127e-05; 9.989282117852638088e-01
1.823042299507494681e-06; 3.182112174766803069e-05; 9.988883504363591515e-01
2.455041744050542051e-06; 3.245240560430566278e-05; 9.988470113683716178e-01
3.099606289244976948e-06; 3.309621319630415347e-05; 9.988041400048832674e-01
3.756986776721403646e-06; 3.375279297599703172e-05; 9.987596798030891065e-01
4.427439114730519715e-06; 3.442239832464381405e-05; 9.987135721864157656e-01
5.111224383801755134e-06; 3.510528765021237558e-05; 9.986657564750314187e-01
5.808608944785407918e-06; 3.580172448710118252e-05; 9.986161698141873266e-01
6.519864549350155031e-06; 3.651197759784047812e-05; 9.985647470997930375e-01
7.245268453686027786e-06; 3.723632107681048453e-05; 9.985114208118824886e-01
7.985103534809046387e-06; 3.797503445601713574e-05; 9.984561208202794580e-01
8.739658408118817809e-06; 3.872840281296705635e-05; 9.983987744513648233e-01
9.509227548381250301e-06; 3.949671688068144077e-05; 9.983393064247084725e-01
1.029411141358884295e-05; 4.028027315989363767e-05; 9.982776387642017246e-01
1.109461657170347242e-05; 4.107937403347177471e-05; 9.982136907064091957e-01
1.191105583036258542e-05; 4.189432788311128926e-05; 9.981473786060629516e-01
1.274374836971603176e-05; 4.272544920834341666e-05; 9.980786158317512813e-01
1.359301987967086357e-05; 4.357305874790315988e-05; 9.980073125055003436e-01
1.445920269918096026e-05; 4.443748360350691204e-05; 9.979333753745707192e-01
1.534263595806330689e-05; 4.531905736608340485e-05; 9.978567078492509568e-01
1.624366572298338574e-05; 4.621812024451058031e-05; 9.977772098970627557e-01
1.716264514697216670e-05; 4.713501919690649036e-05; 9.976947779264029315e-01
1.809993462257182065e-05; 4.807010806452293903e-05; 9.976093046665739372e-01
1.905590193872711764e-05; 4.902374770829780518e-05; 9.975206790439257176e-01
2.003092244254227878e-05; 4.999630614811435375e-05; 9.974287859614685559e-01
2.102537920537529421e-05; 5.098815870482475439e-05; 9.973335059985130036e-01
2.203966319061979832e-05; 5.199968814509018788e-05; 9.972347154596338248e-01
2.307417342680563086e-05; 5.303128482909433224e-05; 9.971322862710941815e-01
2.412931718517799670e-05; 5.408334686118824699e-05; 9.970260858345464383e-01
2.520551016177890040e-05; 5.515628024352280351e-05; 9.969159768762605456e-01
2.630317666418114991e-05; 5.625049903272902460e-05; 9.968018172915772412e-01
2.742274980430172571e-05; 5.736642549970778711e-05; 9.966834598832908787e-01
2.856467169656366835e-05; 5.850449029258784792e-05; 9.965607520144011966e-01
2.972939365831660650e-05; 5.966513260291841767e-05; 9.964335356420334078e-01
3.091737641685690831e-05; 6.084880033515762109e-05; 9.963016471826916520e-01
3.212909032203740311e-05; 6.205595027952332562e-05; 9.961649173303197546e-01
3.336501556453924406e-05; 6.328704828827423677e-05; 9.960231708689853969e-01
3.462564240014955616e-05; 6.454256945548631213e-05; 9.958762264726480629e-01
3.591147138249818892e-05; 6.582299830039816562e-05; 9.957238963072522209e-01
3.722301359997689743e-05; 6.712882895439064299e-05; 9.955659857855622130e-01
3.856079091779445692e-05; 6.846056535167844117e-05; 9.954022935570266961e-01
3.992533622796899109e-05; 6.981872142378383141e-05; 9.952326113017546660e-01
4.131719370627781536e-05; 7.120382129786808224e-05; 9.950567235072780292e-01
4.273691907642873086e-05; 7.261639949899808893e-05; 9.948744072390072191e-01
4.418507988343107861e-05; 7.405700115642475446e-05; 9.946854318027639197e-01
4.566225577569920204e-05; 7.552618221395539905e-05; 9.944895582737778295e-01
4.716903879104239483e-05; 7.702450964449723109e-05; 9.942865394850651795e-01
4.870603365274343122e-05; 7.855256166885944214e-05; 9.940761198315427594e-01
5.027385807443677260e-05; 8.011092797889429263e-05; 9.938580350076119396e-01
5.187314307398107808e-05; 8.170020996506586238e-05; 9.936320117379137118e-01
5.350453329823174844e-05; 8.332102094853255164e-05; 9.933977674235109356e-01
5.516868735969793864e-05; 8.497398641783548967e-05; 9.931550095856738203e-01
5.686627817800921309e-05; 8.665974427028002105e-05; 9.929034358065971233e-01
5.859799333370060108e-05; 8.837894505810838961e-05; 9.926427335241655436e-01
6.036453543310158339e-05; 9.013225223955439514e-05; 9.923725797287378247e-01
6.216662248455855576e-05; 9.192034243487854956e-05; 9.920926406527890151e-01
6.400498828899585271e-05; 9.374390568748452275e-05; 9.918025713333011861e-01
