t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000021e-02; 9.990770127226965558e-01
1.393844690128615807e-04; 1.013925407558814891e-02; 9.990519437676285142e-01
2.807135179637124285e-04; 1.028044732093309245e-02; 9.990261931006605423e-01
4.240143752763562241e-04; 1.042360673976401760e-02; 9.989997421537959443e-01
5.693146547590927737e-04; 1.056875971184804454e-02; 9.989725718512627584e-01
7.166423612274840961e-04; 1.071593399822671176e-02; 9.989446625995496154e-01
8.660258962184438350e-04; 1.086515774652537826e-02; 9.989159942734352482e-01
1.017494063795047667e-03; 1.101645949633656314e-02; 9.988865462016370822e-01
1.171076076432577993e-03; 1.116986818467823224e-02; 9.988562971577581440e-01
1.326801560945633975e-03; 1.132541315152812110e-02; 9.988252253747819109e-01
1.484700564786833009e-03; 1.148312414543511094e-02; 9.987933084210863788e-01
1.644803562133101589e-03; 1.164303132920876255e-02; 9.987605232416699730e-01
1.807141460136046842e-03; 1.180516528568804902e-02; 9.987268461605820491e-01
1.971745605308503416e-03; 1.196955702359043389e-02; 9.986922528648283226e-01
2.138647790014779320e-03; 1.213623798344241195e-02; 9.986567183879012655e-01
2.307880259066608444e-03; 1.230524004359261590e-02; 9.986202170929227018e-01
2.479475716426989863e-03; 1.247659552630869806e-02; 9.985827226553988245e-01
2.653467332023930550e-03; 1.265033720395903130e-02; 9.985442080455778635e-01
2.829888748676503626e-03; 1.282649830528060503e-02; 9.985046455104041874e-01
3.008774089138811867e-03; 1.300511252173409266e-02; 9.984640065531071862e-01
3.190157963367479862e-03; 1.318621401394748545e-02; 9.984222618598624921e-01
3.374075475840817521e-03; 1.336983741824946531e-02; 9.983793812675951784e-01
3.560562232852804068e-03; 1.355601785329368231e-02; 9.983353337972721286e-01
3.749654350033210584e-03; 1.374479092677537324e-02; 9.982900876356880504e-01
3.941388460001507034e-03; 1.393619274224142807e-02; 9.982436101138284501e-01
4.135801720150642825e-03; 1.413025990599533696e-02; 9.981958676847183520e-01
4.332931820563420099e-03; 1.432702953409830879e-02; 9.981468259007562072e-01
4.532816992064217509e-03; 1.452653925946780465e-02; 9.980964493905145618e-01
4.735496014409162728e-03; 1.472882723907502529e-02; 9.980447018350074861e-01
4.941008224617545255e-03; 1.493393216124252500e-02; 9.979915459434088865e-01
5.149393525508317790e-03; 1.514189325304352018e-02; 9.979369434017784091e-01
5.360692394493479784e-03; 1.535275028780422671e-02; 9.978808547777154869e-01
5.574945892220705725e-03; 1.556654359271061189e-02; 9.978232395581164704e-01
5.792195671467260248e-03; 1.578331405652117284e-02; 9.977640561396875496e-01
6.012483986232667471e-03; 1.600310313738700918e-02; 9.977032618006709264e-01
6.235853700993242155e-03; 1.622595287078087284e-02; 9.976408126719008562e-01
6.462348300122096149e-03; 1.645190587753662601e-02; 9.975766637071803444e-01
6.692011897478391397e-03; 1.668100537200059227e-02; 9.975107686529636197e-01
6.924889246169883134e-03; 1.691329517029648011e-02; 9.974430800173352818e-01
7.161025748492998166e-03; 1.714881969870540174e-02; 9.973735490381867574e-01
7.400467466156933349e-03; 1.738762400216250364e-02; 9.973021256114685817e-01
7.643261130765341416e-03; 1.762975375287205784e-02; 9.972287581936248868e-01
7.889454154142451145e-03; 1.787525525904235316e-02; 9.971533938418762899e-01
8.139094639000813564e-03; 1.812417547374236756e-02; 9.970759781920988107e-01
8.392231389841050063e-03; 1.837656200388171346e-02; 9.969964554221291131e-01
8.648913924056566768e-03; 1.863246311931559748e-02; 9.969147682142097677e-01
8.909192483248413313e-03; 1.889192776207666499e-02; 9.968308577165602147e-01
9.173118044755306302e-03; 1.915500555573527997e-02; 9.967446635040577707e-01
9.440742333404422357e-03; 1.942174681489026306e-02; 9.966561235380138051e-01
9.712117833525690455e-03; 1.969220255479172538e-02; 9.965651741125439722e-01
9.987297801430296273e-03; 1.996642450109793396e-02; 9.964717497194290896e-01
1.026633627775681325e-02; 2.024446509976803726e-02; 9.963757830476777100e-01
1.054928810005534637e-02; 2.052637752709252084e-02; 9.962772049847731237e-01
1.083620891573863765e-02; 2.081221569986339143e-02; 9.961759445707598637e-01
1.112715519529115793e-02; 2.110203428568595621e-02; 9.960719289510034935e-01
1.142218424574270239e-02; 2.139588871343421628e-02; 9.959650833278699267e-01
1.172135422441351535e-02; 2.169383518385184506e-02; 9.958553309113062912e-01
1.202472415293814358e-02; 2.199593068030074663e-02; 9.957425928683053540e-01
1.233235393163167534e-02; 2.230223297965938656e-02; 9.956267882543615722e-01
1.264430435441307385e-02; 2.261280066337278266e-02; 9.955078338592701082e-01
1.296063712356239003e-02; 2.292769312865648723e-02; 9.953856442096973289e-01
1.328141486483371513e-02; 2.324697059985647921e-02; 9.952601315571715235e-01
1.360670114300376217e-02; 2.357069413996727703e-02; 9.951312058205903366e-01
1.393656047774935285e-02; 2.389892566231050300e-02; 9.949987745273356499e-01
1.427105835986301405e-02; 2.423172794237599473e-02; 9.948627427530846168e-01
1.461026126781644376e-02; 2.456916462982790261e-02; 9.947230130603005316e-01
1.495423668468501104e-02; 2.491130026067788633e-02; 9.945794854345754166e-01
1.530305311566774323e-02; 2.525820026962784584e-02; 9.944320571540319342e-01
1.565678010594620528e-02; 2.560993100258459471e-02; 9.942806226679011816e-01
1.601548825848041896e-02; 2.596655972934871007e-02; 9.941250736235437424e-01
1.637924925245661315e-02; 2.632815465648019951e-02; 9.939652988073321982e-01
1.674813586217446110e-02; 2.669478494034320873e-02; 9.938011840735819780e-01
1.712222197636072141e-02; 2.706652070033241375e-02; 9.936326122719816301e-01
1.750158261792214565e-02; 2.744343303228365463e-02; 9.934594631735035319e-01
1.788629396415115577e-02; 2.782559402207124277e-02; 9.932816133946962278e-01
1.827643336758807274e-02; 2.821307675939470697e-02; 9.930989362698631195e-01
1.867207937749132407e-02; 2.860595535175742068e-02; 9.929113016823011284e-01
1.907331176118703259e-02; 2.900430493863991738e-02; 9.927185760851767737e-01
1.948021152619005755e-02; 2.940820170587063812e-02; 9.925206224388870568e-01
1.989286094290588711e-02; 2.981772290019671715e-02; 9.923173001263009274e-01
2.031134356787675510e-02; 3.023294684405776478e-02; 9.921084648663304195e-01
2.073574426758888201e-02; 3.065395295056526706e-02; 9.918939686258227972e-01
2.116614924286491783e-02; 3.108082173869063797e-02; 9.916736595284817435e-01
2.160264605415569000e-02; 3.151363484866478992e-02; 9.914473816835938091e-01
2.204532364734834715e-02; 3.195247505759211959e-02; 9.912149750381421542e-01
2.249427237969218660e-02; 3.239742629528197249e-02; 9.909762753873841978e-01
2.294958404668713536e-02; 3.284857366030043829e-02; 9.907311142873371779e-01
2.341135190967793753e-02; 3.330600343624588733e-02; 9.904793189552069110e-01
2.387967072415048825e-02; 3.376980310825091619e-02; 9.902207121680635105e-01
2.435463676875381650e-02; 3.424006137971424141e-02; 9.899551121597612857e-01
2.483634787516562914e-02; 3.471686818926561502e-02; 9.896823324936254718e-01
2.532490345913257848e-02; 3.520031472796678745e-02; 9.894021818263633028e-01
2.582040455158533809e-02; 3.569049345675229939e-02; 9.891144638754768570e-01
2.632295383067226324e-02; 3.618749812411280187e-02; 9.888189773640869706e-01
2.683265565481229506e-02; 3.669142378402492216e-02; 9.885155159081308041e-01
2.734961609663363186e-02; 3.720236681413068014e-02; 9.882038679017055571e-01
2.787394297782881669e-02; 3.772042493416999376e-02; 9.878838164007180955e-01
2.840574590500307556e-02; 3.824569722466999305e-02; 9.875551389944379199e-01
2.894513630694885153e-02; 3.877828414589457040e-02; 9.872176075587834054e-01
2.949222747237568651e-02; 3.931828755705768508e-02; 9.868709881636614778e-01
3.004713458852417696e-02; 3.986581073580440504e-02; 9.865150410352441224e-01
3.060997478112308101e-02; 4.042095839796307905e-02; 9.861495204321433228e-01
3.118086715547591786e-02; 4.098383671757261509e-02; 9.857741745183480342e-01
3.175993283871417910e-02; 4.155455334718875099e-02; 9.853887452347264153e-01
3.234729502332077400e-02; 4.213321743847286971e-02; 9.849929681540222637e-01
3.294307901235931507e-02; 4.271993966306778662e-02; 9.845865722116954322e-01
3.354741226534727755e-02; 4.331483223376400571e-02; 9.841692796242430541e-01
3.416042444540534628e-02; 4.391800892596085804e-02; 9.837408058334264904e-01
3.478224746802273393e-02; 4.452958509942655380e-02; 9.833008593711937140e-01
3.541301555126545597e-02; 4.514967772036099919e-02; 9.828491417227293026e-01
3.605286526747988884e-02; 4.577840538376618668e-02; 9.823853471886240252e-01
3.670193559672996902e-02; 4.641588833612779463e-02; 9.819091626972040743e-01
3.736036798211737897e-02; 4.706224849841281199e-02; 9.814202675332159842e-01
3.802830638598418689e-02; 4.771760948938745528e-02; 9.809183333182482922e-01
3.870589734810517962e-02; 4.838209664925954834e-02; 9.804030239047830664e-01
3.939329004575698595e-02; 4.905583706365047869e-02; 9.798739952342643278e-01
4.009063635564551198e-02; 4.973895958790065103e-02; 9.793308951950890906e-01
4.079809091779815905e-02; 5.043159487171361421e-02; 9.787733634708434272e-01
4.151581120186421253e-02; 5.113387538414326111e-02; 9.782010312599065394e-01
4.224395757502940468e-02; 5.184593543892910411e-02; 9.776135211526765234e-01
4.298269337190710471e-02; 5.256791122018421997e-02; 9.770104470886549208e-01
4.373218496688374701e-02; 5.329994080844090154e-02; 9.763914142173431010e-01
4.449260184878605501e-02; 5.404216420705917900e-02; 9.757560187578081523e-01
4.526411669796736453e-02; 5.479472336900287344e-02; 9.751038478569539203e-01
4.604690546620502506e-02; 5.555776222398874781e-02; 9.744344793402023308e-01
4.684114745901889199e-02; 5.633142670601355012e-02; 9.737474815214853807e-01
4.764702542036951954e-02; 5.711586478126431943e-02; 9.730424131935431209e-01
4.846472562035747389e-02; 5.791122647641760990e-02; 9.723188235037399929e-01
4.929443794583190930e-02; 5.871766390733255264e-02; 9.715762518233956868e-01
5.013635599403097609e-02; 5.953533130814366719e-02; 9.708142276177389451e-01
5.099067716962948221e-02; 6.036438506075866850e-02; 9.700322702080188542e-01
5.185760278486799268e-02; 6.120498372476699395e-02; 9.692298885893758653e-01
5.273733816295621268e-02; 6.205728806776503875e-02; 9.684065814381990212e-01
5.363009274507501284e-02; 6.292146109610344262e-02; 9.675618370066443319e-01
5.453608020101479575e-02; 6.379766808606279760e-02; 9.666951330127843134e-01
5.545551854365192435e-02; 6.468607661546324494e-02; 9.658059365276066011e-01
5.638863024761336246e-02; 6.558685659571432403e-02; 9.648937037285340024e-01
5.733564237178152834e-02; 6.650018030431122107e-02; 9.639578798017846006e-01
5.829678668634895311e-02; 6.742622241778342684e-02; 9.629978989563677816e-01
5.927229980414035204e-02; 6.836516004510234668e-02; 9.620131843439666541e-01
6.026242331651850831e-02; 6.931717276155403840e-02; 9.610031479840844826e-01
6.126740393424189718e-02; 7.028244264308348976e-02; 9.599671906569620106e-01
6.228749363327840127e-02; 7.126115430111748528e-02; 9.589047016708572846e-01
6.332294980598136835e-02; 7.225349491787214085e-02; 9.578150589084925004e-01
6.437403541796349327e-02; 7.325965428215229502e-02; 9.566976288279043228e-01
6.544101917016301173e-02; 7.427982482564914057e-02; 9.555517664282144885e-01
6.652417566680360328e-02; 7.531420165974371528e-02; 9.543768152220365453e-01
6.762378558973652920e-02; 7.636298261282245536e-02; 9.531721070802973150e-01
6.874013587866821540e-02; 7.742636826811269413e-02; 9.519369621780210400e-01
6.987351991944854013e-02; 7.850456200204508628e-02; 9.506706891049701014e-01
7.102423773832086673e-02; 7.959777002314981365e-02; 9.493725848878123985e-01
7.219259620311790915e-02; 8.070620141149503768e-02; 9.480419350241851006e-01
7.337890923242397501e-02; 8.183006815867394090e-02; 9.466780134450787365e-01
7.458349801173388971e-02; 8.296958520834907258e-02; 9.452800824175006111e-01
7.580669121975969205e-02; 8.412497049736118726e-02; 9.438473927247100770e-01
7.704882526266665366e-02; 8.529644499741020902e-02; 9.423791837634473145e-01
7.831024451614024273e-02; 8.648423275731721704e-02; 9.408746836481205467e-01
7.959130157720467613e-02; 8.768856094587430816e-02; 9.393331092742438493e-01
8.089235752513349031e-02; 8.890965989529157898e-02; 9.377536662523480171e-01
8.221378219420168165e-02; 9.014776314524917955e-02; 9.361355491420556563e-01
8.355595445756949791e-02; 9.140310748756227954e-02; 9.344779416307013031e-01
8.491926251979205198e-02; 9.267593301146878626e-02; 9.327800167199734593e-01
8.630410422149834004e-02; 9.396648314954696157e-02; 9.310409368742560421e-01
8.771088735561347050e-02; 9.527500472427290201e-02; 9.292598540225552872e-01
8.914002999828737894e-02; 9.660174799522645850e-02; 9.274359098644806565e-01
9.059196085412545008e-02; 9.794696670695395013e-02; 9.255682361268071645e-01
9.206711961125370325e-02; 9.931091813749795549e-02; 9.236559548437806022e-01
9.356595731215466838e-02; 1.006938631476027579e-01; 9.216981785695712581e-01
9.508893673839580174e-02; 1.020960662306046457e-01; 9.196940104733514199e-01
9.663653281564751896e-02; 1.035177955630176005e-01; 9.176425447340131880e-01
9.820923303458617415e-02; 1.049593230558227702e-01; 9.155428668729266306e-01
9.980753788402459137e-02; 1.064209244064724391e-01; 9.133940541351212028e-01
1.014319613055723324e-01; 1.079028791516184194e-01; 9.111951757176751654e-01
1.030830311637914443e-01; 1.094054707205742716e-01; 9.089452930212840176e-01
1.047612897466890375e-01; 1.109289864895222494e-01; 9.066434600996061688e-01
1.064672942795846927e-01; 1.124737178364751955e-01; 9.042887240887471645e-01
1.082016174575061163e-01; 1.140399601970032845e-01; 9.018801256652753118e-01
1.099648480053339039e-01; 1.156280131207376022e-01; 8.994166992571417385e-01
1.117575912601887766e-01; 1.172381803286598884e-01; 8.968974734952014360e-01
1.135804697904240629e-01; 1.188707697711902933e-01; 8.943214716845905299e-01
