t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000021e-02; 7.003020327096086683e-01
1.996535477055200376e-04; 1.013925407558814891e-02; 6.946634017984325560e-01
4.037482326435133380e-04; 1.028044732093309245e-02; 6.889505568833359517e-01
6.124194994837710813e-04; 1.042360673976401760e-02; 6.831632311634341370e-01
8.258083713169572489e-04; 1.056875971184804454e-02; 6.773011581361036981e-01
1.044061739561228438e-03; 1.071593399822671176e-02; 6.713640713954439621e-01
1.267332685680540045e-03; 1.086515774652537826e-02; 6.653517030155537970e-01
1.495780832802111066e-03; 1.101645949633656314e-02; 6.592637814985187195e-01
1.729572707280877713e-03; 1.116986818467823224e-02; 6.531000311016558202e-01
1.968882128463642859e-03; 1.132541315152812110e-02; 6.468601705113565803e-01
2.213890640090839315e-03; 1.148312414543511094e-02; 6.405439103668468803e-01
2.464787967350517799e-03; 1.164303132920876255e-02; 6.341509516004500968e-01
2.721772494159719995e-03; 1.180516528568804902e-02; 6.276809846908498747e-01
2.985051798537328993e-03; 1.196955702359043389e-02; 6.211336867322292399e-01
3.254843231273992898e-03; 1.213623798344241195e-02; 6.145087187131691442e-01
3.531374511528696455e-03; 1.230524004359261590e-02; 6.078057251983904896e-01
3.814884400442276283e-03; 1.247659552630869806e-02; 6.010243308250985406e-01
4.105623435705670413e-03; 1.265033720395903130e-02; 5.941641367106641480e-01
4.403854687546574810e-03; 1.282649830528060503e-02; 5.872247203457325870e-01
4.709854620464155178e-03; 1.300511252173409266e-02; 5.802056311265317845e-01
5.023914030898768771e-03; 1.318621401394748545e-02; 5.731063863283765158e-01
5.346339022167498171e-03; 1.336983741824946531e-02; 5.659264709595835940e-01
5.677452128713733615e-03; 1.355601785329368231e-02; 5.586653314517109337e-01
6.017593517931131911e-03; 1.374479092677537324e-02; 5.513223724483243826e-01
6.367122276322764382e-03; 1.393619274224142807e-02; 5.438969554746611035e-01
6.726417898940392770e-03; 1.413025990599533696e-02; 5.363883901681397726e-01
7.095881842117463499e-03; 1.432702953409830879e-02; 5.287959336857126491e-01
7.475939272697056798e-03; 1.452653925946780465e-02; 5.211187851988906550e-01
7.867041042447880245e-03; 1.472882723907502529e-02; 5.133560769307238258e-01
8.269665756150521366e-03; 1.493393216124252500e-02; 5.055068750870317373e-01
8.684322205288799376e-03; 1.514189325304352018e-02; 4.975701672131262465e-01
9.111551968455824935e-03; 1.535275028780422671e-02; 4.895448594847141011e-01
9.551932331676124890e-03; 1.556654359271061189e-02; 4.814297701225507820e-01
1.000607963487675639e-02; 1.578331405652117284e-02; 4.732236159787145402e-01
1.047465283424882723e-02; 1.600310313738700918e-02; 4.649250139534120141e-01
1.095835775619768103e-02; 1.622595287078087284e-02; 4.565324600515349718e-01
1.145795162803965248e-02; 1.645190587753662601e-02; 4.480443304509688085e-01
1.197424841058332065e-02; 1.668100537200059227e-02; 4.394588627517345136e-01
1.250812472111352373e-02; 1.691329517029648011e-02; 4.307741479374732618e-01
1.306052660580414061e-02; 1.714881969870540174e-02; 4.219881168114683612e-01
1.363247729931121345e-02; 1.738762400216250364e-02; 4.130985246958138735e-01
1.422508607060148263e-02; 1.762975375287205784e-02; 4.041029370833235101e-01
1.483955843677543969e-02; 1.787525525904235316e-02; 3.949987126192722742e-01
1.547720797938352370e-02; 1.812417547374236756e-02; 3.857829821233043077e-01
1.613946996608961459e-02; 1.837656200388171346e-02; 3.764526342525092995e-01
1.682791745372128403e-02; 1.863246311931559748e-02; 3.670042826655090518e-01
1.754427982686280682e-02; 1.889192776207666499e-02; 3.574342558251154545e-01
1.829046504810928619e-02; 1.915500555573527997e-02; 3.477385570011831128e-01
1.906858569828762812e-02; 1.942174681489026306e-02; 3.379128441298423491e-01
1.988099015274071013e-02; 1.969220255479172538e-02; 3.279524004994739395e-01
2.073030014484210370e-02; 1.996642450109793396e-02; 3.178520942311726660e-01
2.161945587236095354e-02; 2.024446509976803726e-02; 3.076063546911632640e-01
2.255177112697458880e-02; 2.052637752709252084e-02; 2.972091372969645207e-01
2.353100097464033355e-02; 2.081221569986339143e-02; 2.866538887006862546e-01
2.456142539113825157e-02; 2.110203428568595621e-02; 2.759335249807087220e-01
2.564795385808934028e-02; 2.139588871343421628e-02; 2.650404137521760739e-01
2.679625726004446554e-02; 2.169383518385184506e-02; 2.539663773229001165e-01
2.801293619390539391e-02; 2.199593068030074663e-02; 2.427027199238775690e-01
2.930573799483554912e-02; 2.230223297965938656e-02; 2.312403075407541697e-01
3.068384030144191699e-02; 2.261280066337278266e-02; 2.195697215246677492e-01
3.215822641791560299e-02; 2.292769312865648723e-02; 2.076815377569062038e-01
3.374218949535796874e-02; 2.324697059985647921e-02; 1.955668027815715970e-01
3.545202025309532323e-02; 2.357069413996727703e-02; 1.832178261961595611e-01
3.730796091225744432e-02; 2.389892566231050300e-02; 1.706294677568422069e-01
3.933555120910291192e-02; 2.423172794237599473e-02; 1.578012219570741059e-01
