t_over_ts; l_over_lb; vr_over_cs
8.673899985123560253e-19; 3.000000000000000930e-03; 9.999674188957669019e-01
4.544581603866433838e-05; 3.045444314314786453e-03; 9.999664905479462851e-01
9.158009349803849510e-05; 3.091577023864085488e-03; 9.999655357923002974e-01
1.384132631728621557e-04; 3.138408556531038351e-03; 9.999645538841236414e-01
1.859559139389666254e-04; 3.185949498161440904e-03; 9.999635440714985668e-01
2.342187951769402572e-04; 3.234210594956598260e-03; 9.999625055577788801e-01
2.832128191936334719e-04; 3.283202755902403860e-03; 9.999614375213606854e-01
3.329490636922595556e-04; 3.332937055235203356e-03; 9.999603391178746303e-01
3.834387742819924685e-04; 3.383424734945041350e-03; 9.999592094796244668e-01
4.346933670257200309e-04; 3.434677207316795371e-03; 9.999580477150133984e-01
4.867244310266120367e-04; 3.486706057509840213e-03; 9.999568529079656543e-01
5.395437310540234909e-04; 3.539523046176754409e-03; 9.999556241173367388e-01
5.931632102093943376e-04; 3.593140112121715433e-03; 9.999543603763164645e-01
6.475949926327316877e-04; 3.647569374999160008e-03; 9.999530606918256570e-01
7.028513862502929225e-04; 3.702823138053309288e-03; 9.999517240439023125e-01
7.589448855641378654e-04; 3.758913890899223328e-03; 9.999503493850852021e-01
8.158881744841602664e-04; 3.815854312345969435e-03; 9.999489356397877060e-01
8.736941292032312850e-04; 3.873657273262529326e-03; 9.999474817036685392e-01
9.323758211161881082e-04; 3.932335839487165023e-03; 9.999459864429951494e-01
9.919465197832666187e-04; 3.991903274780815927e-03; 9.999444486940057830e-01
1.052419695938722633e-03; 4.052373043825268674e-03; 9.999428672622657777e-01
1.113809024545283884e-03; 4.113758815266722532e-03; 9.999412409220281850e-01
1.176128387894080163e-03; 4.176074464805455515e-03; 9.999395684134789741e-01
1.239391878771830104e-03; 4.239334078332316312e-03; 9.999378484230388997e-01
1.303613803650913085e-03; 4.303551955112687802e-03; 9.999360795935344770e-01
1.368808685926976680e-03; 4.368742611018733117e-03; 9.999342605302067311e-01
1.434991269213886905e-03; 4.434920781810577396e-03; 9.999323897997779431e-01
1.502176520688944901e-03; 4.502101426467168543e-03; 9.999304659295008557e-01
1.570379634489223967e-03; 4.570299730567645331e-03; 9.999284874061954431e-01
1.639616035159715407e-03; 4.639531109723877243e-03; 9.999264526752696947e-01
1.709901381154186120e-03; 4.709811213065049490e-03; 9.999243601397260761e-01
1.781251568389472829e-03; 4.781155926774992293e-03; 9.999222081591547795e-01
1.853682733854102212e-03; 4.853581377683118328e-03; 9.999199950487129840e-01
1.927211259272024928e-03; 4.927103936909724667e-03; 9.999177190780929037e-01
2.001853774822415048e-03; 5.001740223566572552e-03; 9.999153784704775116e-01
2.077627162916261504e-03; 5.077507108513455367e-03; 9.999129714014852732e-01
2.154548562030779608e-03; 5.154421718171735799e-03; 9.999104959981061080e-01
2.232635370602416118e-03; 5.232501438395598115e-03; 9.999079503376270273e-01
2.311905250979400406e-03; 5.311763918401931489e-03; 9.999053324465533299e-01
2.392376133434903629e-03; 5.392227074759862668e-03; 9.999026402995199181e-01
2.474066220248053762e-03; 5.473909095440556392e-03; 9.998998718093584648e-01
