t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000021e-02; 6.564015397370108751e-01
2.131774069621848668e-04; 1.013925407558814891e-02; 6.500717492616735482e-01
4.314519975743237785e-04; 1.028044732093309245e-02; 6.436614956357221695e-01
6.549954675761053427e-04; 1.042360673976401760e-02; 6.371704333482052229e-01
8.839874943024797309e-04; 1.056875971184804454e-02; 6.305982054413100668e-01
1.118616215153579643e-03; 1.071593399822671176e-02; 6.239444433084769814e-01
1.359078765933027181e-03; 1.086515774652537826e-02; 6.172087636708962766e-01
1.605581870986689912e-03; 1.101645949633656314e-02; 6.103907650521196437e-01
1.858342447708122552e-03; 1.116986818467823224e-02; 6.034900277620305342e-01
2.117588292294726726e-03; 1.132541315152812110e-02; 5.965061100066834099e-01
2.383558830475259772e-03; 1.148312414543511094e-02; 5.894385437982931908e-01
2.656505892551788098e-03; 1.164303132920876255e-02; 5.822868350198853182e-01
2.936694602109123087e-03; 1.180516528568804902e-02; 5.750504580555205747e-01
3.224404336869337272e-03; 1.196955702359043389e-02; 5.677288519487131424e-01
3.519929741026231462e-03; 1.213623798344241195e-02; 5.603214199581109112e-01
3.823581898892963911e-03; 1.230524004359261590e-02; 5.528275216896738620e-01
4.135689569168841083e-03; 1.247659552630869806e-02; 5.452464715092697478e-01
4.456600547797824260e-03; 1.265033720395903130e-02; 5.375775350330161961e-01
4.786683225028639729e-03; 1.282649830528060503e-02; 5.298199199239581603e-01
5.126328207092746905e-03; 1.300511252173409266e-02; 5.219727767600752522e-01
5.475950197977597252e-03; 1.318621401394748545e-02; 5.140351894227191965e-01
5.835990053930686407e-03; 1.336983741824946531e-02; 5.060061695561781647e-01
6.206917020252147345e-03; 1.355601785329368231e-02; 4.978846542543201581e-01
6.589231343487686292e-03; 1.374479092677537324e-02; 4.896694914612446659e-01
6.983467018961534746e-03; 1.393619274224142807e-02; 4.813594421604432960e-01
7.390195039175900815e-03; 1.413025990599533696e-02; 4.729531638765481771e-01
7.810026916397443467e-03; 1.432702953409830879e-02; 4.644492072243959213e-01
8.243618692004706441e-03; 1.452653925946780465e-02; 4.558460059708345224e-01
8.691675523863942945e-03; 1.472882723907502529e-02; 4.471418622315704861e-01
9.154956720040576326e-03; 1.493393216124252500e-02; 4.383349450739212894e-01
9.634281725367163651e-03; 1.514189325304352018e-02; 4.294232645437258689e-01
1.013053661998777541e-02; 1.535275028780422671e-02; 4.204046746395514456e-01
1.064468191235663427e-02; 1.556654359271061189e-02; 4.112768438414167171e-01
1.117776117467750470e-02; 1.578331405652117284e-02; 4.020372529746500390e-01
1.173091130693094952e-02; 1.600310313738700918e-02; 3.926831668063763825e-01
1.230537417896677282e-02; 1.622595287078087284e-02; 3.832116256673012700e-01
1.290251040788427915e-02; 1.645190587753662601e-02; 3.736194191082467531e-01
1.352381536361771733e-02; 1.668100537200059227e-02; 3.639030670271595214e-01
1.417093800504775139e-02; 1.691329517029648011e-02; 3.540588010175936273e-01
1.484570331760279825e-02; 1.714881969870540174e-02; 3.440825324585543576e-01
1.555013881474034097e-02; 1.738762400216250364e-02; 3.339698360040904146e-01
1.628650643779581270e-02; 1.762975375287205784e-02; 3.237159223601360214e-01
1.705734106914266746e-02; 1.787525525904235316e-02; 3.133156086722188594e-01
1.786549714777819001e-02; 1.812417547374236756e-02; 3.027633030780633172e-01
1.871420587481486403e-02; 1.837656200388171346e-02; 2.920529851500686114e-01
1.960714586331468307e-02; 1.863246311931559748e-02; 2.811781918061942998e-01
2.054853102496800171e-02; 1.889192776207666499e-02; 2.701320228853709704e-01
2.154322113663666854e-02; 1.915500555573527997e-02; 2.589071646322696485e-01
2.259686224261825763e-02; 1.942174681489026306e-02; 2.474959498318798912e-01
2.371606704343928729e-02; 1.969220255479172538e-02; 2.358904676874353235e-01
2.490864926093818224e-02; 1.996642450109793396e-02; 2.240827599082917398e-01
2.618393206242695948e-02; 2.024446509976803726e-02; 2.120651471970216584e-01
2.755315958739086232e-02; 2.052637752709252084e-02; 1.998307528932594945e-01
2.903005382429875436e-02; 2.081221569986339143e-02; 1.873743408241389241e-01
3.063158003559470280e-02; 2.110203428568595621e-02; 1.746936270838976568e-01
3.237901508484558599e-02; 2.139588871343421628e-02; 1.617913410970355792e-01
3.429946372012318556e-02; 2.169383518385184506e-02; 1.486783968228102271e-01
3.642804376584393711e-02; 2.199593068030074663e-02; 1.353787495245935002e-01
3.881108184729559207e-02; 2.230223297965938656e-02; 1.219366225789936115e-01
4.151083892421614241e-02; 2.261280066337278266e-02; 1.084268132269503720e-01
4.461253513415813776e-02; 2.292769312865648723e-02; 9.496818066122254820e-02
4.823474611841443299e-02; 2.324697059985647921e-02; 8.173838627653075284e-02
5.254449436551612840e-02; 2.357069413996727703e-02; 6.898343907753182180e-02
5.777832209021718790e-02; 2.389892566231050300e-02; 5.700919005243990090e-02
6.427002753585728256e-02; 2.423172794237599473e-02; 4.614013865752299159e-02
7.248473116451835396e-02; 2.456916462982790261e-02; 3.664600112883271976e-02
8.305860011389702702e-02; 2.491130026067788633e-02; 2.866773596104057326e-02
9.684512219856135362e-02; 2.525820026962784584e-02; 2.218859677851710982e-02
1.149716565694121340e-01; 2.560993100258459471e-02; 1.706456155197335484e-02
1.389119077935371538e-01; 2.596655972934871007e-02; 1.308535584241786627e-02
1.705801529522593118e-01; 2.632815465648019951e-02; 1.002929983575476768e-02
2.124527112546307217e-01; 2.669478494034320873e-02; 7.695827760702500693e-03
2.677224643772703194e-01; 2.706652070033241375e-02; 5.918056612955105607e-03
3.404933683589259075e-01; 2.744343303228365463e-02; 4.563568201158749865e-03
4.360235544949848663e-01; 2.782559402207124277e-02; 3.530063046060308730e-03
5.610275864576981242e-01; 2.821307675939470697e-02; 2.739650149537705727e-03
7.240506842459526471e-01; 2.860595535175742068e-02; 2.133454233795876662e-03
9.359302808168613597e-01; 2.900430493863991738e-02; 1.667106082919420041e-03
1.210363212307117298e+00; 2.940820170587063812e-02; 1.307182482021402008e-03
1.564600211590889245e+00; 2.981772290019671715e-02; 1.028477932196514072e-03
2.020293264755548712e+00; 3.023294684405776478e-02; 8.119459106115303054e-04
2.604525844345729091e+00; 3.065395295056526706e-02; 6.431572974396282611e-04
3.351061127070650958e+00; 3.108082173869063797e-02; 5.111498267388539388e-04
4.301849118078420631e+00; 3.151363484866478992e-02; 4.075699546097286000e-04
5.508840193941332508e+00; 3.195247505759211959e-02; 3.260322698887430527e-04
7.036160025825861197e+00; 3.239742629528197249e-02; 2.616404430995470124e-04
8.962709235609048974e+00; 3.284857366030043829e-02; 2.106281406271148554e-04
1.138526053774577385e+01; 3.330600343624588733e-02; 1.700891458789872523e-04
1.442213662242924421e+01; 3.376980310825091619e-02; 1.377739486475870767e-04
1.821756371125766449e+01; 3.424006137971424141e-02; 1.119359806711561431e-04
2.294680864950218790e+01; 3.471686818926561502e-02; 9.121503239532227809e-05
2.882222166351481363e+01; 3.520031472796678745e-02; 7.454859440557015280e-05
3.610032257736440897e+01; 3.569049345675229939e-02; 6.110423241515060473e-05
4.509008543897272148e+01; 3.618749812411280187e-02; 5.022785178673725922e-05
5.616259516571290078e+01; 3.669142378402492216e-02; 4.140400098296639924e-05
