t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000021e-02; 6.930370594900333581e-01
2.017199963940101036e-04; 1.013925407558814891e-02; 6.876392106077358068e-01
4.078701914759218792e-04; 1.028044732093309245e-02; 6.821798552011313355e-01
6.185801911450180841e-04; 1.042360673976401760e-02; 6.766589915821084045e-01
8.339845812723590927e-04; 1.056875971184804454e-02; 6.710766213194278018e-01
1.054223165356064093e-03; 1.071593399822671176e-02; 6.654327488251409184e-01
1.279441225861316497e-03; 1.086515774652537826e-02; 6.597273802257862529e-01
1.509789805916632787e-03; 1.101645949633656314e-02; 6.539605221321066475e-01
1.745426006718558661e-03; 1.116986818467823224e-02; 6.481321806331415969e-01
1.986513294587742302e-03; 1.132541315152812110e-02; 6.422423606424217946e-01
2.233221839030382575e-03; 1.148312414543511094e-02; 6.362910644620326517e-01
2.485728881657335229e-03; 1.164303132920876255e-02; 6.302782900200805116e-01
2.744219108004735796e-03; 1.180516528568804902e-02; 6.242040305080782669e-01
3.008885057378586463e-03; 1.196955702359043389e-02; 6.180682728649354862e-01
3.279927571102108502e-03; 1.213623798344241195e-02; 6.118709957517305398e-01
3.557556260978195564e-03; 1.230524004359261590e-02; 6.056121684689499407e-01
3.841990004729660228e-03; 1.247659552630869806e-02; 5.992917500156682564e-01
4.133457497091387253e-03; 1.265033720395903130e-02; 5.929096867386073333e-01
4.432197841747862951e-03; 1.282649830528060503e-02; 5.864659102677198810e-01
4.738461161303346783e-03; 1.300511252173409266e-02; 5.799603371543132768e-01
5.052509282745650844e-03; 1.318621401394748545e-02; 5.733928661937413018e-01
5.374616485397824828e-03; 1.336983741824946531e-02; 5.667633754561306469e-01
5.705070266242949148e-03; 1.355601785329368231e-02; 5.600717222886707480e-01
6.044172204894582637e-03; 1.374479092677537324e-02; 5.533177401624893577e-01
6.392238912731287859e-03; 1.393619274224142807e-02; 5.465012350153792831e-01
6.749603007886848145e-03; 1.413025990599533696e-02; 5.396219854566260965e-01
7.116614225425207420e-03; 1.432702953409830879e-02; 5.326797387166526399e-01
7.493640630347597233e-03; 1.452653925946780465e-02; 5.256742067281900965e-01
7.881069878062149994e-03; 1.472882723907502529e-02; 5.186050663745506162e-01
8.279310669123312108e-03; 1.493393216124252500e-02; 5.114719535480448664e-01
