t_over_ts; l_over_lb; vr_over_cs
0.000000000000000000e+00; 1.000000000000000021e-02; 6.964536520314451584e-01
2.007442111904935746e-04; 1.013925407558814891e-02; 6.909333636152141800e-01
4.059267535432964759e-04; 1.028044732093309245e-02; 6.853453654198369271e-01
6.156802448834925671e-04; 1.042360673976401760e-02; 6.796895307285523158e-01
8.301425823659435224e-04; 1.056875971184804454e-02; 6.739657347168404034e-01
1.049457205667691595e-03; 1.071593399822671176e-02; 6.681738541441022416e-01
1.273773387826700404e-03; 1.086515774652537826e-02; 6.623137659987625714e-01
1.503246551140683621e-03; 1.101645949633656314e-02; 6.563853458906488969e-01
1.738038595945160967e-03; 1.116986818467823224e-02; 6.503884671461530598e-01
1.978318247777878687e-03; 1.132541315152812110e-02; 6.443229998842903150e-01
2.224261439834391944e-03; 1.148312414543511094e-02; 6.381888091805868468e-01
2.476051727026434661e-03; 1.164303132920876255e-02; 6.319857530966986880e-01
2.733880706140633110e-03; 1.180516528568804902e-02; 6.257136824002995645e-01
2.997948486002654633e-03; 1.196955702359043389e-02; 6.193724383978488346e-01
3.268464202884562020e-03; 1.213623798344241195e-02; 6.129618502059981378e-01
3.545646544228760536e-03; 1.230524004359261590e-02; 6.064817345212245581e-01
3.829724330647768342e-03; 1.247659552630869806e-02; 5.999318933804287379e-01
4.120937160333315065e-03; 1.265033720395903130e-02; 5.933121107540448858e-01
4.419536071885561690e-03; 1.282649830528060503e-02; 5.866221520147701929e-01
4.725784272971018420e-03; 1.300511252173409266e-02; 5.798617617632833010e-01
5.039957956875232986e-03; 1.318621401394748545e-02; 5.730306595032953476e-01
5.362347145822942210e-03; 1.336983741824946531e-02; 5.661285390597798894e-01
5.693256620973188506e-03; 1.355601785329368231e-02; 5.591550660351033430e-01
6.033006970044003936e-03; 1.374479092677537324e-02; 5.521098724348726394e-01
6.381935667917039423e-03; 1.393619274224142807e-02; 5.449925565392379490e-01
6.740398289304480421e-03; 1.413025990599533696e-02; 5.378026790571862614e-01
7.108769866211553899e-03; 1.432702953409830879e-02; 5.305397570300348642e-01
7.487446293328823936e-03; 1.452653925946780465e-02; 5.232032642831976332e-01
7.876845943050221621e-03; 1.472882723907502529e-02; 5.157926249675554020e-01
8.277411433181372860e-03; 1.493393216124252500e-02; 5.083072083578483724e-01
8.689611502102092405e-03; 1.514189325304352018e-02; 5.007463286230817712e-01
9.113943204371918044e-03; 1.535275028780422671e-02; 4.931092340712971422e-01
9.550934214162327268e-03; 1.556654359271061189e-02; 4.853951068312169492e-01
1.000114544341405842e-02; 1.578331405652117284e-02; 4.776030559140807541e-01
1.046517399252869240e-02; 1.600310313738700918e-02; 4.697321077002375445e-01
1.094365629067374848e-02; 1.622595287078087284e-02; 4.617812067644583851e-01
1.143727182184130393e-02; 1.645190587753662601e-02; 4.537491993370084686e-01
1.194674706722023520e-02; 1.668100537200059227e-02; 4.456348344334037370e-01
1.247286011106276370e-02; 1.691329517029648011e-02; 4.374367497626071022e-01
1.301644575403945910e-02; 1.714881969870540174e-02; 4.291534639765796633e-01
1.357840124275474201e-02; 1.738762400216250364e-02; 4.207833701161778905e-01
1.415969294169151793e-02; 1.762975375287205784e-02; 4.123247168568170418e-01
1.476136363893384464e-02; 1.787525525904235316e-02; 4.037756077913055019e-01
1.538454122194925916e-02; 1.812417547374236756e-02; 3.951339771184646521e-01
1.603044828798667193e-02; 1.837656200388171346e-02; 3.863975861305071757e-01
1.670041350773571187e-02; 1.863246311931559748e-02; 3.775639986795105707e-01
1.739588447850233879e-02; 1.889192776207666499e-02; 3.686305724140876983e-01
