t_over_ts; l_over_lb; vr_over_cs
1.017762544125314352e-20; 3.000000000000001092e-05; 9.987000824231635487e-01
5.959446110296260614e-07; 3.059515550235180698e-05; 9.986515192388507600e-01
1.203741983588676620e-06; 3.120211800710279127e-05; 9.986011478461722657e-01
1.823629001902934429e-06; 3.182112174766803069e-05; 9.985489013853262596e-01
2.455847351172786870e-06; 3.245240560430566278e-05; 9.984947103943739855e-01
3.100643618122039711e-06; 3.309621319630415347e-05; 9.984385028481682633e-01
3.758269394121701504e-06; 3.375279297599703172e-05; 9.983802041203111433e-01
4.428981380928438823e-06; 3.442239832464381405e-05; 9.983197368938647731e-01
5.113041498882989898e-06; 3.510528765021237558e-05; 9.982570210692655044e-01
5.810716997637838514e-06; 3.580172448710118252e-05; 9.981919736693722900e-01
6.522280569619565990e-06; 3.651197759784047812e-05; 9.981245087264968285e-01
7.248010467261412006e-06; 3.723632107681048453e-05; 9.980545370002900096e-01
7.988190621604557683e-06; 3.797503445601713574e-05; 9.979819659098244644e-01
8.743110763486433616e-06; 3.872840281296705635e-05; 9.979066995430611042e-01
9.513066548157811359e-06; 3.949671688068144077e-05; 9.978286385457604268e-01
1.029835968291176280e-05; 4.028027315989363767e-05; 9.977476800044465799e-01
1.109929805781075603e-05; 4.107937403347177471e-05; 9.976637173257516533e-01
1.191619587963023521e-05; 4.189432788311128926e-05; 9.975766401102339476e-01
1.274937381019827256e-05; 4.272544920834341666e-05; 9.974863338903404708e-01
1.359915910775312088e-05; 4.357305874790315988e-05; 9.973926798885507372e-01
1.446588577021703240e-05; 4.443748360350691204e-05; 9.972955550637651045e-01
1.534989468299850548e-05; 4.531905736608340485e-05; 9.971948319881162037e-01
1.625153377057029591e-05; 4.621812024451058031e-05; 9.970903786994027573e-01
1.717115815189281205e-05; 4.713501919690649036e-05; 9.969820585490344333e-01
1.810913029983607814e-05; 4.807010806452293903e-05; 9.968697300434066211e-01
1.906582020608113505e-05; 4.902374770829780518e-05; 9.967532465367567873e-01
2.004160554976470326e-05; 4.999630614811435375e-05; 9.966324559463233257e-01
2.103687186862834274e-05; 5.098815870482475439e-05; 9.965072007826101252e-01
2.205201273578008355e-05; 5.199968814509018788e-05; 9.963773179927277734e-01
2.308742994118115186e-05; 5.303128482909433224e-05; 9.962426387763620994e-01
2.414353367797028750e-05; 5.408334686118824699e-05; 9.961029883963237186e-01
2.522074273405431599e-05; 5.515628024352280351e-05; 9.959581859648352076e-01
2.631948469098754079e-05; 5.625049903272902460e-05; 9.958080440063742378e-01
2.744019612560383338e-05; 5.736642549970778711e-05; 9.956523682983068335e-01
2.858332281687775924e-05; 5.850449029258784792e-05; 9.954909578207502552e-01
2.974931995934596723e-05; 5.966513260291841767e-05; 9.953236045399458387e-01
3.093865238247508912e-05; 6.084880033515762109e-05; 9.951500931817969242e-01
3.215179477623547675e-05; 6.205595027952332562e-05; 9.949702009978080852e-01
3.338923192497393096e-05; 6.328704828827423677e-05; 9.947836973732060439e-01
3.465145894757717802e-05; 6.454256945548631213e-05; 9.945903434197467252e-01
3.593898154172866686e-05; 6.582299830039816562e-05; 9.943898919668362479e-01
3.725231623677916268e-05; 6.712882895439064299e-05; 9.941820873339081155e-01
3.859199065409303658e-05; 6.846056535167844117e-05; 9.939666650633955935e-01
3.995854377510382212e-05; 6.981872142378383141e-05; 9.937433516465228323e-01
4.135252621924970657e-05; 7.120382129786808224e-05; 9.935118641147874241e-01
4.277450053076155989e-05; 7.261639949899808893e-05; 9.932719095296166367e-01
4.422504147027765567e-05; 7.405700115642475446e-05; 9.930231849490070983e-01
4.570473631711132216e-05; 7.552618221395539905e-05; 9.927653771776118186e-01
4.721418518094980368e-05; 7.702450964449723109e-05; 9.924981624571763694e-01
4.875400132332677778e-05; 7.855256166885944214e-05; 9.922212061478040690e-01
5.032481149196624942e-05; 8.011092797889429263e-05; 9.919341622214584708e-01
5.192725626481707824e-05; 8.170020996506586238e-05; 9.916366727701365624e-01
5.356199040178126849e-05; 8.332102094853255164e-05; 9.913283679485623834e-01
5.522968320957098525e-05; 8.497398641783548967e-05; 9.910088656631337312e-01
5.693101891842668806e-05; 8.665974427028002105e-05; 9.906777712208320041e-01
5.866669707179362190e-05; 8.837894505810838961e-05; 9.903346769456738974e-01
6.043743293287098757e-05; 9.013225223955439514e-05; 9.899791615107664811e-01
6.224395789985379113e-05; 9.192034243487854956e-05; 9.896107896532859716e-01
6.408701993509332846e-05; 9.374390568748452275e-05; 9.892291120110687785e-01
6.596738400974936029e-05; 9.560364573021259960e-05; 9.888336647458469963e-01
6.788583256367451463e-05; 9.750028025692018113e-05; 9.884239691555899432e-01
6.984316598457757921e-05; 9.943454119944510549e-05; 9.879995311051577023e-01
7.184020310353967298e-05; 1.014071750100675273e-04; 9.875598404182547307e-01
7.387778170353654749e-05; 1.034189429495736530e-04; 9.871043707977041892e-01
7.595675904795479616e-05; 1.054706213810350374e-04; 9.866325794708952213e-01
7.807801242787588763e-05; 1.075630020694144504e-04; 9.861439067841801798e-01
8.024243973146663426e-05; 1.096968924871170891e-04; 9.856377756947714008e-01
8.245096003695164065e-05; 1.118731161256040103e-04; 9.851135910323345346e-01
8.470451422069427195e-05; 1.140925128131834695e-04; 9.845707393888791792e-01
8.700406558982194021e-05; 1.163559390391136455e-04; 9.840085888196667963e-01
8.935060053819448016e-05; 1.186642682841278923e-04; 9.834264884346934910e-01
9.174512922927458968e-05; 1.210183913575226954e-04; 9.828237679050689790e-01
9.418868630876242522e-05; 1.234192167409291240e-04; 9.821997367053441064e-01
9.668233163714124486e-05; 1.258676709389060699e-04; 9.815536840035359312e-01
9.922715105233047837e-05; 1.283646988364890902e-04; 9.808848784029169376e-01
1.018242571613466805e-04; 1.309112640638309354e-04; 9.801925675546827588e-01
1.044747901662538013e-04; 1.335083493680780430e-04; 9.794759776538252138e-01
1.071799187252257904e-04; 1.361569569926219636e-04; 9.787343127337359006e-01
1.099408408410703763e-04; 1.388581090638763428e-04; 9.779667546500026010e-01
1.127587847867917928e-04; 1.416128479857269376e-04; 9.771724628375637600e-01
1.156350100675111286e-04; 1.444222368418072414e-04; 9.763505739755446999e-01
1.185708084272377215e-04; 1.472873598057522645e-04; 9.755002014336553451e-01
1.215675048947421818e-04; 1.502093225595943482e-04; 9.746204347867237772e-01
1.246264588688676764e-04; 1.531892527204564594e-04; 9.737103399079937160e-01
1.277490652484101086e-04; 1.562283002757142690e-04; 9.727689587555624628e-01
