# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 3.678794e-11
# Delta_T = 1.000000e+01
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-01,9.28787663e-01,8.04892907e+11
2.69168131e-07,1.00000250e-01,9.28787372e-01,8.04890823e+11
5.38336346e-07,1.00000500e-01,9.28787081e-01,8.04888739e+11
8.07504645e-07,1.00000750e-01,9.28786791e-01,8.04886655e+11
1.07667303e-06,1.00001000e-01,9.28786500e-01,8.04884571e+11
2.42251621e-06,1.00002250e-01,9.28785046e-01,8.04874152e+11
3.76836150e-06,1.00003500e-01,9.28783592e-01,8.04863733e+11
5.11420890e-06,1.00004750e-01,9.28782138e-01,8.04853314e+11
6.46005840e-06,1.00006000e-01,9.28780684e-01,8.04842896e+11
1.31893375e-05,1.00012250e-01,9.28773413e-01,8.04790807e+11
1.99186693e-05,1.00018500e-01,9.28766143e-01,8.04738725e+11
2.66480538e-05,1.00024750e-01,9.28758872e-01,8.04686649e+11
3.33774910e-05,1.00031000e-01,9.28751601e-01,8.04634579e+11
6.70254670e-05,1.00062250e-01,9.28715244e-01,8.04374327e+11
1.00674761e-04,1.00093500e-01,9.28678882e-01,8.04114234e+11
1.34325372e-04,1.00124750e-01,9.28642515e-01,8.03854300e+11
1.67977301e-04,1.00156000e-01,9.28606144e-01,8.03594525e+11
3.36256723e-04,1.00312250e-01,9.28424219e-01,8.02298031e+11
5.04569135e-04,1.00468500e-01,9.28242178e-01,8.01005489e+11
6.72914567e-04,1.00624750e-01,9.28060023e-01,7.99716883e+11
8.41293056e-04,1.00781000e-01,9.27877754e-01,7.98432194e+11
1.68368251e-03,1.01562250e-01,9.26964708e-01,7.92066869e+11
2.52690339e-03,1.02343500e-01,9.26048863e-01,7.85796799e+11
3.37095988e-03,1.03124750e-01,9.25130266e-01,7.79619835e+11
4.21585611e-03,1.03906000e-01,9.24208967e-01,7.73533890e+11
6.46738622e-03,1.05984113e-01,9.21745516e-01,7.57773322e+11
8.72496398e-03,1.08062226e-01,9.19264135e-01,7.42606592e+11
1.09886651e-02,1.10140340e-01,9.16765673e-01,7.28000343e+11
1.32585642e-02,1.12218453e-01,9.14250957e-01,7.13923680e+11
1.56711786e-02,1.14420954e-01,9.11568875e-01,6.99550658e+11
1.80909240e-02,1.16623456e-01,9.08870378e-01,6.85708749e+11
2.05178854e-02,1.18825957e-01,9.06156380e-01,6.72368681e+11
2.29521465e-02,1.21028458e-01,9.03427765e-01,6.59503306e+11
2.55524643e-02,1.23373861e-01,9.00507010e-01,6.46296809e+11
2.81612513e-02,1.25719265e-01,8.97571670e-01,6.33571786e+11
3.07786038e-02,1.28064668e-01,8.94622724e-01,6.21302054e+11
3.34046170e-02,1.30410071e-01,8.91661123e-01,6.09463306e+11
3.62104231e-02,1.32907457e-01,8.88494728e-01,5.97305833e+11
3.90262659e-02,1.35404843e-01,8.85316103e-01,5.85586076e+11
4.18522551e-02,1.37902230e-01,8.82126286e-01,5.74280531e+11
4.46884984e-02,1.40399616e-01,8.78926280e-01,5.63367356e+11
4.77195699e-02,1.43058525e-01,8.75509194e-01,5.52156821e+11
5.07625113e-02,1.45717434e-01,8.72082781e-01,5.41345240e+11
5.38174467e-02,1.48376342e-01,8.68648123e-01,5.30911447e+11
5.68844985e-02,1.51035251e-01,8.65206260e-01,5.20835755e+11
6.01625847e-02,1.53865453e-01,8.61535870e-01,5.10483859e+11
6.34546781e-02,1.56695656e-01,8.57859606e-01,5.00496370e+11
6.67609191e-02,1.59525858e-01,8.54178579e-01,4.90854174e+11
7.00814465e-02,1.62356060e-01,8.50493847e-01,4.81539479e+11
7.36303183e-02,1.65367387e-01,8.46570370e-01,4.71969709e+11
7.71956801e-02,1.68378714e-01,8.42645014e-01,4.62733351e+11
8.07776914e-02,1.71390041e-01,8.38718890e-01,4.53813110e+11
8.43765097e-02,1.74401368e-01,8.34793054e-01,4.45192876e+11
8.82217453e-02,1.77603314e-01,8.30620153e-01,4.36339257e+11
9.20863418e-02,1.80805259e-01,8.26449865e-01,4.27791024e+11
9.59704802e-02,1.84007205e-01,8.22283278e-01,4.19532507e+11
9.98743390e-02,1.87209151e-01,8.18121422e-01,4.11549101e+11
1.04043562e-01,1.90610867e-01,8.13706177e-01,4.03353770e+11
1.08235450e-01,1.94012582e-01,8.09298472e-01,3.95438329e+11
1.12450209e-01,1.97414298e-01,8.04899345e-01,3.87788577e+11
1.16688042e-01,2.00816014e-01,8.00509770e-01,3.80391263e+11
