# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b = -1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 2.718282e-10
# Delta_T = 2.000000e+00
# V_min = 2.138
# l_ini_over_lb = 3.000000e-05
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,3.00000000e-05,9.99003117e-01,5.40084679e+14
1.01607341e-06,3.10150283e-05,9.98939477e-01,5.22391840e+14
2.03221248e-06,3.20300567e-05,9.98874032e-01,5.05819913e+14
3.04841904e-06,3.30450850e-05,9.98806792e-01,4.90265625e+14
4.06469492e-06,3.40601133e-05,9.98737766e-01,4.75637981e+14
5.08104195e-06,3.50751416e-05,9.98666963e-01,4.61856516e+14
6.09746193e-06,3.60901700e-05,9.98594391e-01,4.48849854e+14
7.11395668e-06,3.71051983e-05,9.98520060e-01,4.36554421e+14
8.13052800e-06,3.81202266e-05,9.98443978e-01,4.24913397e+14
9.64334193e-06,3.96305990e-05,9.98327542e-01,4.08694559e+14
1.11563352e-05,4.11409714e-05,9.98207272e-01,3.93665822e+14
1.26695137e-05,4.26513437e-05,9.98083194e-01,3.79700780e+14
1.41828832e-05,4.41617161e-05,9.97955332e-01,3.66690276e+14
1.58458118e-05,4.58211248e-05,9.97810518e-01,3.53383996e+14
1.75089855e-05,4.74805334e-05,9.97661196e-01,3.41007033e+14
1.91724119e-05,4.91399421e-05,9.97507397e-01,3.29465259e+14
2.08360985e-05,5.07993508e-05,9.97349148e-01,3.18676817e+14
2.26543043e-05,5.26125758e-05,9.97171176e-01,3.07665632e+14
2.44728394e-05,5.44258008e-05,9.96987962e-01,2.97387347e+14
2.62917135e-05,5.62390258e-05,9.96799541e-01,2.87771089e+14
2.81109362e-05,5.80522508e-05,9.96605947e-01,2.78754817e+14
3.00913361e-05,6.00257157e-05,9.96389405e-01,2.69559987e+14
3.20721725e-05,6.19991806e-05,9.96166817e-01,2.60949710e+14
3.40534576e-05,6.39726456e-05,9.95938227e-01,2.52869900e+14
3.60352033e-05,6.59461105e-05,9.95703674e-01,2.45272930e+14
3.81849419e-05,6.80863337e-05,9.95442607e-01,2.37530977e+14
4.03352518e-05,7.02265569e-05,9.95174625e-01,2.30260100e+14
4.24861482e-05,7.23667801e-05,9.94899777e-01,2.23418514e+14
4.46376463e-05,7.45070032e-05,9.94618112e-01,2.16969223e+14
4.69641506e-05,7.68206250e-05,9.94306012e-01,2.10400794e+14
4.92913944e-05,7.91342467e-05,9.93986060e-01,2.04215621e+14
5.16193966e-05,8.14478685e-05,9.93658316e-01,1.98381053e+14
5.39481759e-05,8.37614902e-05,9.93322836e-01,1.92868038e+14
5.64592445e-05,8.62553289e-05,9.92952626e-01,1.87255961e+14
5.89712606e-05,8.87491677e-05,9.92573566e-01,1.81958450e+14
6.14842474e-05,9.12430065e-05,9.92185725e-01,1.76949721e+14
6.39982278e-05,9.37368452e-05,9.91789173e-01,1.72206726e+14
6.67020836e-05,9.64179129e-05,9.91353208e-01,1.67380477e+14
6.94071422e-05,9.90989806e-05,9.90907336e-01,1.62814534e+14
7.21134317e-05,1.01780048e-04,9.90451642e-01,1.58488332e+14
7.48209800e-05,1.04461116e-04,9.89986206e-01,1.54383414e+14
7.77263765e-05,1.07336680e-04,9.89476270e-01,1.50207781e+14
8.06332870e-05,1.10212245e-04,9.88955323e-01,1.46249197e+14
8.35417452e-05,1.13087809e-04,9.88423462e-01,1.42491114e+14
8.64517847e-05,1.15963373e-04,9.87880787e-01,1.38918618e+14
8.95680975e-05,1.19040998e-04,9.87288106e-01,1.35285450e+14
9.26863009e-05,1.22118623e-04,9.86683267e-01,1.31834559e+14
9.58064354e-05,1.25196249e-04,9.86066388e-01,1.28552509e+14
9.89285413e-05,1.28273874e-04,9.85437586e-01,1.25427151e+14
1.02265874e-04,1.31561467e-04,9.84752844e-01,1.22249242e+14
1.05605550e-04,1.34849061e-04,9.84054770e-01,1.19225433e+14
1.08947618e-04,1.38136654e-04,9.83343505e-01,1.16344730e+14
1.12292128e-04,1.41424248e-04,9.82619187e-01,1.13597158e+14
1.15861425e-04,1.44930109e-04,9.81832555e-01,1.10803655e+14
1.19433611e-04,1.48435970e-04,9.81031404e-01,1.08141255e+14
1.23008741e-04,1.51941831e-04,9.80215901e-01,1.05600891e+14
1.26586872e-04,1.55447692e-04,9.79386212e-01,1.03174311e+14
1.30400073e-04,1.59180579e-04,9.78487385e-01,1.00707233e+14
1.34216809e-04,1.62913466e-04,9.77572858e-01,9.83523586e+13
1.38037147e-04,1.66646354e-04,9.76642829e-01,9.61021555e+13
1.41861155e-04,1.70379241e-04,9.75697492e-01,9.39497499e+13
1.45931226e-04,1.74348325e-04,9.74675765e-01,9.17613976e+13
1.50005602e-04,1.78317409e-04,9.73637185e-01,8.96696118e+13
1.54084360e-04,1.82286494e-04,9.72581985e-01,8.76680928e+13
1.58167581e-04,1.86255578e-04,9.71510392e-01,8.57510765e+13
1.62508836e-04,1.90470650e-04,9.70354695e-01,8.38018759e+13
1.66855305e-04,1.94685722e-04,9.69181042e-01,8.19362294e+13
1.71207080e-04,1.98900793e-04,9.67989706e-01,8.01488337e+13
1.75564254e-04,2.03115865e-04,9.66780955e-01,7.84348244e+13
1.80192297e-04,2.07587165e-04,9.65479989e-01,7.66918589e+13
1.84826626e-04,2.12058465e-04,9.64160045e-01,7.50215523e+13
1.89467348e-04,2.16529765e-04,9.62821441e-01,7.34194122e+13
1.94114572e-04,2.21001065e-04,9.61464488e-01,7.18813090e+13
1.99046556e-04,2.25739405e-04,9.60006815e-01,7.03170060e+13
2.03986086e-04,2.30477745e-04,9.58529255e-01,6.88161885e+13
2.08933287e-04,2.35216086e-04,9.57032173e-01,6.73750291e+13
2.13888282e-04,2.39954426e-04,9.55515930e-01,6.59900022e+13
2.19143037e-04,2.44971164e-04,9.53890118e-01,6.45811648e+13
2.24406813e-04,2.49987903e-04,9.52243654e-01,6.32280477e+13
2.29679754e-04,2.55004641e-04,9.50576957e-01,6.19273721e+13
2.34962004e-04,2.60021379e-04,9.48890442e-01,6.06761117e+13
2.40560152e-04,2.65328364e-04,9.47085237e-01,5.94031450e+13
2.46169044e-04,2.70635348e-04,9.45258796e-01,5.81792904e+13
2.51788845e-04,2.75942332e-04,9.43411597e-01,5.70017244e+13
2.57419722e-04,2.81249316e-04,9.41544111e-01,5.58678364e+13
2.63383843e-04,2.86858857e-04,9.39548620e-01,5.47141130e+13
2.69360713e-04,2.92468398e-04,9.37531528e-01,5.36038492e+13
2.75350524e-04,2.98077939e-04,9.35493376e-01,5.25346021e+13
2.81353466e-04,3.03687480e-04,9.33434692e-01,5.15041089e+13
2.87708179e-04,3.09612221e-04,9.31238617e-01,5.04554742e+13
2.94077971e-04,3.15536962e-04,9.29020834e-01,4.94454394e+13
3.00463060e-04,3.21461703e-04,9.26781944e-01,4.84718812e+13
3.06863663e-04,3.27386444e-04,9.24522539e-01,4.75328299e+13
3.13635605e-04,3.33639118e-04,9.22116470e-01,4.65772076e+13
3.20425319e-04,3.39891793e-04,9.19688877e-01,4.56559843e+13
3.27233057e-04,3.46144467e-04,9.17240424e-01,4.47673074e+13
3.34059067e-04,3.52397142e-04,9.14771765e-01,4.39094555e+13
3.41277174e-04,3.58990599e-04,9.12147376e-01,4.30364749e+13
3.48516162e-04,3.65584056e-04,9.09501970e-01,4.21942450e+13
3.55776318e-04,3.72177513e-04,9.06836274e-01,4.13811434e+13
3.63057927e-04,3.78770970e-04,9.04150998e-01,4.05956600e+13
3.70752759e-04,3.85717304e-04,9.01301596e-01,3.97964657e+13
3.78472043e-04,3.92663639e-04,8.98432037e-01,3.90248332e+13
3.86216106e-04,3.99609973e-04,8.95543104e-01,3.82793373e+13
3.93985272e-04,4.06556307e-04,8.92635562e-01,3.75586498e+13
4.02190045e-04,4.13867553e-04,8.89556001e-01,3.68255391e+13
4.10423361e-04,4.21178798e-04,8.86457510e-01,3.61171927e+13
4.18685591e-04,4.28490043e-04,8.83340921e-01,3.54323551e+13
4.26977104e-04,4.35801288e-04,8.80207049e-01,3.47698548e+13
4.35726538e-04,4.43488114e-04,8.76894421e-01,3.40962102e+13
4.44509175e-04,4.51174939e-04,8.73564463e-01,3.34448601e+13
4.53325439e-04,4.58861764e-04,8.70218053e-01,3.28146963e+13
4.62175751e-04,4.66548590e-04,8.66856042e-01,3.22046834e+13
4.71505627e-04,4.74619708e-04,8.63310065e-01,3.15848018e+13
4.80873988e-04,4.82690827e-04,8.59748733e-01,3.09850205e+13
4.90281316e-04,4.90761945e-04,8.56172952e-01,3.04043602e+13
4.99728092e-04,4.98833064e-04,8.52583600e-01,2.98419041e+13
5.09676347e-04,5.07295992e-04,8.48806356e-01,2.92707589e+13
5.19669049e-04,5.15758920e-04,8.45016078e-01,2.87177586e+13
5.29706747e-04,5.24221847e-04,8.41213688e-01,2.81820364e+13
5.39789987e-04,5.32684775e-04,8.37400076e-01,2.76627801e+13
5.50393814e-04,5.41543190e-04,8.33397161e-01,2.71360683e+13
5.61048762e-04,5.50401604e-04,8.29383847e-01,2.66257444e+13
