# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b = -1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 2.718282e-10
# Delta_T = 5.000000e+01
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e+00,9.83477520e-01,3.76649488e+11
2.54200016e-07,1.00000025e+00,9.83477511e-01,3.76649386e+11
5.08400034e-07,1.00000050e+00,9.83477502e-01,3.76649284e+11
7.62600054e-07,1.00000075e+00,9.83477493e-01,3.76649182e+11
1.01680008e-06,1.00000100e+00,9.83477485e-01,3.76649079e+11
2.28780022e-06,1.00000225e+00,9.83477441e-01,3.76648568e+11
3.55880043e-06,1.00000350e+00,9.83477397e-01,3.76648058e+11
4.82980069e-06,1.00000475e+00,9.83477353e-01,3.76647547e+11
6.10080101e-06,1.00000600e+00,9.83477309e-01,3.76647036e+11
1.24558035e-05,1.00001225e+00,9.83477089e-01,3.76644481e+11
1.88108073e-05,1.00001850e+00,9.83476869e-01,3.76641927e+11
2.51658126e-05,1.00002475e+00,9.83476649e-01,3.76639372e+11
3.15208193e-05,1.00003100e+00,9.83476429e-01,3.76636818e+11
6.32958741e-05,1.00006225e+00,9.83475330e-01,3.76624047e+11
9.50709645e-05,1.00009350e+00,9.83474230e-01,3.76611276e+11
1.26846090e-04,1.00012475e+00,9.83473131e-01,3.76598506e+11
1.58621252e-04,1.00015600e+00,9.83472031e-01,3.76585737e+11
3.17497592e-04,1.00031225e+00,9.83466532e-01,3.76521904e+11
4.76374820e-04,1.00046850e+00,9.83461033e-01,3.76458090e+11
6.35252937e-04,1.00062475e+00,9.83455532e-01,3.76394296e+11
7.94131943e-04,1.00078100e+00,9.83450030e-01,3.76330522e+11
1.58854031e-03,1.00156225e+00,9.83422506e-01,3.76011948e+11
2.38297092e-03,1.00234350e+00,9.83394956e-01,3.75693865e+11
3.17742380e-03,1.00312475e+00,9.83367380e-01,3.75376273e+11
3.97189896e-03,1.00390600e+00,9.83339778e-01,3.75059171e+11
7.94460990e-03,1.00781225e+00,9.83201382e-01,3.73480965e+11
1.19178814e-02,1.01171850e+00,9.83062339e-01,3.71914832e+11
1.58917162e-02,1.01562475e+00,9.82922647e-01,3.70360632e+11
1.98661171e-02,1.01953100e+00,9.82782307e-01,3.68818227e+11
3.97467113e-02,1.03906225e+00,9.82070847e-01,3.61278473e+11
5.96418785e-02,1.05859350e+00,9.81343042e-01,3.54014175e+11
7.95519728e-02,1.07812475e+00,9.80598786e-01,3.47010351e+11
9.94773523e-02,1.09765600e+00,9.79837974e-01,3.40253078e+11
1.21703621e-01,1.11942454e+00,9.78970374e-01,3.32996486e+11
1.43949832e-01,1.14119307e+00,9.78081938e-01,3.26013480e+11
1.66216498e-01,1.16296161e+00,9.77172525e-01,3.19288680e+11
1.88504136e-01,1.18473015e+00,9.76241997e-01,3.12807831e+11
2.11592180e-01,1.20725833e+00,9.75256615e-01,3.06343610e+11
2.34703835e-01,1.22978652e+00,9.74248322e-01,3.00112908e+11
2.57839694e-01,1.25231470e+00,9.73216972e-01,2.94103106e+11
2.81000360e-01,1.27484288e+00,9.72162419e-01,2.88302470e+11
3.04917372e-01,1.29808085e+00,9.71050178e-01,2.82526679e+11
3.28862102e-01,1.32131882e+00,9.69912945e-01,2.76950684e+11
3.52835234e-01,1.34455678e+00,9.68750569e-01,2.71564111e+11
3.76837461e-01,1.36779475e+00,9.67562903e-01,2.66357282e+11
4.01576905e-01,1.39171632e+00,9.66313729e-01,2.61175516e+11
4.26348699e-01,1.41563789e+00,9.65037447e-01,2.56165473e+11
4.51153625e-01,1.43955945e+00,9.63733909e-01,2.51318576e+11
4.75992478e-01,1.46348102e+00,9.62402968e-01,2.46626804e+11
5.01550776e-01,1.48806062e+00,9.61006719e-01,2.41959670e+11
5.27146623e-01,1.51264021e+00,9.59581238e-01,2.37440778e+11
5.52780914e-01,1.53721981e+00,9.58126378e-01,2.33063000e+11
5.78454555e-01,1.56179941e+00,9.56641998e-01,2.28819654e+11
6.04829295e-01,1.58701017e+00,9.55088689e-01,2.24600433e+11
6.31247398e-01,1.61222093e+00,9.53504037e-01,2.20509703e+11
6.57709879e-01,1.63743170e+00,9.51887905e-01,2.16541512e+11
6.84217767e-01,1.66264246e+00,9.50240161e-01,2.12690268e+11
7.11409136e-01,1.68845747e+00,9.48520032e-01,2.08862409e+11
7.38650342e-01,1.71427248e+00,9.46766494e-01,2.05146351e+11
7.65942531e-01,1.74008750e+00,9.44979423e-01,2.01537102e+11
7.93286869e-01,1.76590251e+00,9.43158702e-01,1.98029959e+11
8.21296266e-01,1.79229333e+00,9.41262464e-01,1.94545524e+11
8.49362674e-01,1.81868416e+00,9.39330829e-01,1.91158712e+11
8.77487389e-01,1.84507498e+00,9.37363689e-01,1.87865319e+11
9.05671724e-01,1.87146580e+00,9.35360945e-01,1.84661376e+11
9.34502687e-01,1.89840324e+00,9.33279905e-01,1.81479430e+11
9.63398587e-01,1.92534067e+00,9.31161585e-01,1.78383011e+11
9.92360879e-01,1.95227811e+00,9.29005902e-01,1.75368565e+11
1.02139104e+00,1.97921554e+00,9.26812779e-01,1.72432729e+11
1.05104838e+00,2.00666871e+00,9.24539075e-01,1.69518272e+11
1.08077937e+00,2.03412188e+00,9.22226351e-01,1.66678974e+11
1.11058565e+00,2.06157505e+00,9.19874550e-01,1.63911818e+11
1.14046886e+00,2.08902821e+00,9.17483626e-01,1.61213946e+11
1.17095849e+00,2.11696433e+00,9.15010437e-01,1.58536937e+11
1.20153131e+00,2.14490044e+00,9.12496661e-01,1.55926158e+11
1.23218916e+00,2.17283655e+00,9.09942275e-01,1.53379040e+11
1.26293388e+00,2.20077267e+00,9.07347262e-01,1.50893147e+11
1.29426221e+00,2.22915648e+00,9.04669043e-01,1.48427735e+11
1.32568416e+00,2.25754030e+00,9.01948878e-01,1.46020829e+11
1.35720175e+00,2.28592411e+00,8.99186776e-01,1.43670238e+11
1.38881704e+00,2.31430793e+00,8.96382755e-01,1.41373876e+11
1.42099010e+00,2.34310094e+00,8.93495506e-01,1.39097780e+11
1.45326807e+00,2.37189396e+00,8.90565185e-01,1.36873479e+11
1.48565320e+00,2.40068698e+00,8.87591839e-01,1.34699096e+11
1.51814780e+00,2.42948000e+00,8.84575520e-01,1.32572846e+11
1.55117113e+00,2.45864056e+00,8.81476962e-01,1.30466769e+11
1.58431158e+00,2.48780112e+00,8.78334465e-01,1.28406628e+11
1.61757165e+00,2.51696168e+00,8.75148113e-01,1.26390817e+11
1.65095387e+00,2.54612225e+00,8.71917994e-01,1.24417802e+11
1.68483184e+00,2.57560507e+00,8.68607783e-01,1.22464994e+11
1.71884003e+00,2.60508790e+00,8.65253042e-01,1.20552990e+11
1.75298121e+00,2.63457072e+00,8.61853891e-01,1.18680410e+11
1.78725820e+00,2.66405355e+00,8.58410453e-01,1.16845933e+11
1.82199237e+00,2.69380868e+00,8.54890442e-01,1.15031864e+11
1.85687077e+00,2.72356381e+00,8.51325602e-01,1.13254080e+11
1.89189644e+00,2.75331893e+00,8.47716082e-01,1.11511395e+11
1.92707250e+00,2.78307406e+00,8.44062040e-01,1.09802673e+11
1.96266170e+00,2.81304734e+00,8.40336357e-01,1.08114657e+11
1.99841000e+00,2.84302062e+00,8.36565837e-01,1.06458935e+11
2.03432074e+00,2.87299390e+00,8.32750657e-01,1.04834485e+11
2.07039735e+00,2.90296718e+00,8.28891002e-01,1.03240327e+11
2.10683628e+00,2.93309965e+00,8.24966207e-01,1.01667288e+11
2.14344998e+00,2.96323213e+00,8.20996853e-01,1.00123001e+11
2.18024212e+00,2.99336460e+00,8.16983143e-01,9.86065859e+10
2.21721647e+00,3.02349707e+00,8.12925283e-01,9.71171987e+10
2.25449689e+00,3.05372663e+00,8.08810195e-01,9.56493557e+10
2.29196849e+00,3.08395619e+00,8.04651099e-01,9.42071125e+10
2.32963531e+00,3.11418575e+00,8.00448216e-01,9.27897127e+10
2.36750145e+00,3.14441531e+00,7.96201765e-01,9.13964284e+10
2.40560606e+00,3.17467252e+00,7.91908026e-01,9.00253165e+10
2.44391888e+00,3.20492973e+00,7.87571092e-01,8.86769870e+10
2.48244432e+00,3.23518694e+00,7.83191190e-01,8.73507892e+10
2.52118687e+00,3.26544416e+00,7.78768549e-01,8.60460955e+10
2.56009652e+00,3.29565908e+00,7.74309666e-01,8.47640815e+10
2.59923196e+00,3.32587400e+00,7.69808622e-01,8.35023287e+10
2.63859796e+00,3.35608892e+00,7.65265645e-01,8.22602776e+10
2.67819945e+00,3.38630384e+00,7.60680962e-01,8.10373876e+10
2.71788643e+00,3.41640157e+00,7.56072822e-01,7.98377724e+10
2.75781712e+00,3.44649930e+00,7.51423748e-01,7.86561548e+10
2.79799673e+00,3.47659703e+00,7.46733963e-01,7.74920538e+10
2.83843057e+00,3.50669476e+00,7.42003682e-01,7.63450042e+10
2.87886102e+00,3.53659852e+00,7.37263996e-01,7.52217894e+10
2.91955331e+00,3.56650227e+00,7.32484760e-01,7.41145366e+10
2.96051309e+00,3.59640603e+00,7.27666179e-01,7.30228328e+10
3.00174611e+00,3.62630978e+00,7.22808454e-01,7.19462777e+10
3.04287947e+00,3.65594154e+00,7.17956494e-01,7.08940759e+10
3.08429285e+00,3.68557331e+00,7.13066483e-01,6.98560031e+10
3.12599232e+00,3.71520508e+00,7.08138604e-01,6.88317052e+10
3.16798412e+00,3.74483684e+00,7.03173033e-01,6.78208382e+10
3.20977501e+00,3.77411977e+00,6.98229058e-01,6.68347399e+10
3.25186397e+00,3.80340269e+00,6.93248604e-01,6.58611204e+10
3.29425751e+00,3.83268561e+00,6.88231825e-01,6.48996761e+10
3.33696234e+00,3.86196854e+00,6.83178868e-01,6.39501117e+10
3.37936042e+00,3.89082769e+00,6.78163774e-01,6.30256331e+10
3.42207431e+00,3.91968684e+00,6.73113808e-01,6.21121477e+10
3.46511098e+00,3.94854599e+00,6.68029091e-01,6.12093957e+10
3.50847762e+00,3.97740514e+00,6.62909734e-01,6.03171237e+10
3.55142363e+00,4.00576570e+00,6.57845175e-01,5.94502385e+10
3.59470264e+00,4.03412625e+00,6.52747359e-01,5.85930084e+10
3.63832210e+00,4.06248681e+00,6.47616367e-01,5.77452111e+10
3.68228966e+00,4.09084736e+00,6.42452272e-01,5.69066292e+10
3.72572414e+00,4.11864130e+00,6.37359296e-01,5.60935382e+10
3.76950818e+00,4.14643524e+00,6.32234645e-01,5.52889003e+10
