# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b = -1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 2.718282e-10
# Delta_T = 1.000000e+01
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-01,8.94348113e-01,6.75298859e+11
2.79533297e-07,1.00000250e-01,8.94347564e-01,6.75296731e+11
5.59066766e-07,1.00000500e-01,8.94347015e-01,6.75294602e+11
8.38600406e-07,1.00000750e-01,8.94346467e-01,6.75292473e+11
1.11813422e-06,1.00001000e-01,8.94345918e-01,6.75290344e+11
2.51580585e-06,1.00002250e-01,8.94343174e-01,6.75279700e+11
3.91348177e-06,1.00003500e-01,8.94340431e-01,6.75269057e+11
5.31116197e-06,1.00004750e-01,8.94337687e-01,6.75258414e+11
6.70884647e-06,1.00006000e-01,8.94334943e-01,6.75247771e+11
1.36973333e-05,1.00012250e-01,8.94321224e-01,6.75194560e+11
2.06859273e-05,1.00018500e-01,8.94307504e-01,6.75141355e+11
2.76746285e-05,1.00024750e-01,8.94293784e-01,6.75088156e+11
3.46634369e-05,1.00031000e-01,8.94280062e-01,6.75034964e+11
6.96090879e-05,1.00062250e-01,8.94211441e-01,6.74769097e+11
1.04557421e-04,1.00093500e-01,8.94142799e-01,6.74503388e+11
1.39508438e-04,1.00124750e-01,8.94074135e-01,6.74237836e+11
1.74462139e-04,1.00156000e-01,8.94005450e-01,6.73972442e+11
3.49270961e-04,1.00312250e-01,8.93661701e-01,6.72647820e+11
5.24147089e-04,1.00468500e-01,8.93317417e-01,6.71327103e+11
6.99090679e-04,1.00624750e-01,8.92972596e-01,6.70010275e+11
8.74101889e-04,1.00781000e-01,8.92627241e-01,6.68697317e+11
1.75017775e-03,1.01562250e-01,8.90892445e-01,6.62189946e+11
2.62796780e-03,1.02343500e-01,8.89144326e-01,6.55776671e+11
3.50749191e-03,1.03124750e-01,8.87382933e-01,6.49455352e+11
4.38877014e-03,1.03906000e-01,8.85608319e-01,6.43223917e+11
5.90773206e-03,1.05248869e-01,8.82527237e-01,6.32717107e+11
7.43203974e-03,1.06591738e-01,8.79407517e-01,6.22460131e+11
8.96179800e-03,1.07934606e-01,8.76249436e-01,6.12443670e+11
1.04971131e-02,1.09277475e-01,8.73053276e-01,6.02658859e+11
1.20770838e-02,1.10654258e-01,8.69737167e-01,5.92858608e+11
1.36631262e-02,1.12031040e-01,8.66381654e-01,5.83284349e+11
1.52553593e-02,1.13407823e-01,8.62987061e-01,5.73927860e+11
1.68539039e-02,1.14784605e-01,8.59553717e-01,5.64781310e+11
1.84857289e-02,1.16184370e-01,8.56023677e-01,5.55689617e+11
2.01243349e-02,1.17584134e-01,8.52454282e-01,5.46799757e+11
2.17698542e-02,1.18983898e-01,8.48845895e-01,5.38104615e+11
2.34224212e-02,1.20383663e-01,8.45198877e-01,5.29597406e+11
2.51065823e-02,1.21803968e-01,8.41459235e-01,5.21150802e+11
2.67982843e-02,1.23224273e-01,8.37680590e-01,5.12884574e+11
2.84976738e-02,1.24644578e-01,8.33863335e-01,5.04792566e+11
3.02048999e-02,1.26064883e-01,8.30007863e-01,4.96868898e+11
3.19418743e-02,1.27503164e-01,8.26065054e-01,4.89010744e+11
3.36871998e-02,1.28941445e-01,8.22083876e-01,4.81313882e+11
3.54410387e-02,1.30379726e-01,8.18064748e-01,4.73772984e+11
3.72035561e-02,1.31818007e-01,8.14008084e-01,4.66382951e+11
3.89936508e-02,1.33271458e-01,8.09870928e-01,4.59063258e+11
4.07929554e-02,1.34724909e-01,8.05696300e-01,4.51887831e+11
4.26016489e-02,1.36178360e-01,8.01484634e-01,4.44852058e+11
4.44199135e-02,1.37631811e-01,7.97236362e-01,4.37951518e+11
4.62631792e-02,1.39097350e-01,7.92916130e-01,4.31126215e+11
4.81165582e-02,1.40562889e-01,7.88559561e-01,4.24429937e+11
4.99802475e-02,1.42028427e-01,7.84167093e-01,4.17858694e+11
5.18544482e-02,1.43493966e-01,7.79739164e-01,4.11408656e+11
5.37505052e-02,1.44968141e-01,7.75249805e-01,4.05039170e+11
5.56576171e-02,1.46442317e-01,7.70725447e-01,3.98785012e+11
5.75760006e-02,1.47916492e-01,7.66166528e-01,3.92642734e+11
5.95058763e-02,1.49390667e-01,7.61573482e-01,3.86609020e+11
6.14541199e-02,1.50869876e-01,7.56930881e-01,3.80660616e+11
6.34143934e-02,1.52349085e-01,7.52254783e-01,3.74815215e+11
6.53869338e-02,1.53828294e-01,7.47545616e-01,3.69069840e+11
6.73719832e-02,1.55307503e-01,7.42803798e-01,3.63421624e+11
6.93714642e-02,1.56787949e-01,7.38025741e-01,3.57863201e+11
7.13839760e-02,1.58268394e-01,7.33215809e-01,3.52396672e+11
7.34097771e-02,1.59748839e-01,7.28374408e-01,3.47019468e+11
7.54491322e-02,1.61229285e-01,7.23501936e-01,3.41729113e+11
7.74984776e-02,1.62706975e-01,7.18607941e-01,3.36532833e+11
7.95618711e-02,1.64184665e-01,7.13683769e-01,3.31418413e+11
8.16395944e-02,1.65662355e-01,7.08729800e-01,3.26383643e+11
8.37319355e-02,1.67140045e-01,7.03746402e-01,3.21426388e+11
8.58293299e-02,1.68610846e-01,6.98757375e-01,3.16567175e+11
8.79417964e-02,1.70081646e-01,6.93739907e-01,3.11780753e+11
9.00696401e-02,1.71552447e-01,6.88694341e-01,3.07065222e+11
9.22131740e-02,1.73023247e-01,6.83621012e-01,3.02418745e+11
9.43565900e-02,1.74483104e-01,6.78558302e-01,2.97873375e+11
9.65161008e-02,1.75942960e-01,6.73468877e-01,2.93392606e+11
9.86920360e-02,1.77402817e-01,6.68353042e-01,2.88974809e+11
1.00884734e-01,1.78862673e-01,6.63211092e-01,2.84618407e+11
1.03071980e-01,1.80307682e-01,6.58096001e-01,2.80365272e+11
1.05276335e-01,1.81752691e-01,6.52955878e-01,2.76169357e+11
1.07498154e-01,1.83197700e-01,6.47790983e-01,2.72029266e+11
1.09737801e-01,1.84642709e-01,6.42601569e-01,2.67943648e+11
1.11965926e-01,1.86068770e-01,6.37456401e-01,2.63963727e+11
1.14212149e-01,1.87494831e-01,6.32287819e-01,2.60034355e+11
1.16476851e-01,1.88920892e-01,6.27096040e-01,2.56154342e+11
