# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b = 0
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 1.000000e-10
# Delta_T = 1.000000e+01
# V_min = 2.138
# l_ini_over_lb = 1.000000e-01
# l_fin_over_lb = 1.000000e+03
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-01,9.44508814e-01,8.55230822e+11
2.64687871e-07,1.00000250e-01,9.44508606e-01,8.55228750e+11
5.29375801e-07,1.00000500e-01,9.44508397e-01,8.55226677e+11
7.94063790e-07,1.00000750e-01,9.44508188e-01,8.55224604e+11
1.05875184e-06,1.00001000e-01,9.44507980e-01,8.55222532e+11
2.38219295e-06,1.00002250e-01,9.44506937e-01,8.55212169e+11
3.70563552e-06,1.00003500e-01,9.44505894e-01,8.55201806e+11
5.02907955e-06,1.00004750e-01,9.44504851e-01,8.55191444e+11
6.35252505e-06,1.00006000e-01,9.44503808e-01,8.55181081e+11
1.29697744e-05,1.00012250e-01,9.44498593e-01,8.55129274e+11
1.95870604e-05,1.00018500e-01,9.44493378e-01,8.55077473e+11
2.62043829e-05,1.00024750e-01,9.44488163e-01,8.55025678e+11
3.28217419e-05,1.00031000e-01,9.44482947e-01,8.54973890e+11
6.59090851e-05,1.00062250e-01,9.44456870e-01,8.54715045e+11
9.89973419e-05,1.00093500e-01,9.44430791e-01,8.54456359e+11
1.32086512e-04,1.00124750e-01,9.44404710e-01,8.54197832e+11
1.65176597e-04,1.00156000e-01,9.44378627e-01,8.53939465e+11
3.30640730e-04,1.00312250e-01,9.44248185e-01,8.52650012e+11
4.96127727e-04,1.00468500e-01,9.44117699e-01,8.51364519e+11
6.61637602e-04,1.00624750e-01,9.43987168e-01,8.50082966e+11
8.27170368e-04,1.00781000e-01,9.43856592e-01,8.48805335e+11
1.65517806e-03,1.01562250e-01,9.43203055e-01,8.42475388e+11
2.48376015e-03,1.02343500e-01,9.42548447e-01,8.36240834e+11
3.31291836e-03,1.03124750e-01,9.41892802e-01,8.30099518e+11
4.14265438e-03,1.03906000e-01,9.41236152e-01,8.24049352e+11
6.86504506e-03,1.06465476e-01,9.39078259e-01,8.04842127e+11
9.59371245e-03,1.09024953e-01,9.36911080e-01,7.86525019e+11
1.23287111e-02,1.11584429e-01,9.34735705e-01,7.69037205e+11
1.50700929e-02,1.14143905e-01,9.32553173e-01,7.52323302e+11
1.80427842e-02,1.16912579e-01,9.30185349e-01,7.35056327e+11
2.10230622e-02,1.19681252e-01,9.27811525e-01,7.18577585e+11
2.40109832e-02,1.22449925e-01,9.25432850e-01,7.02834042e+11
2.70066004e-02,1.25218599e-01,9.23050419e-01,6.87777338e+11
3.03326021e-02,1.28284273e-01,9.20409296e-01,6.71853511e+11
