# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b = 0
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 1.000000e-10
# Delta_T = 2.000000e+00
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-02,6.59569665e-01,1.21940020e+12
3.79038363e-07,1.00002500e-02,6.59558026e-01,1.21935438e+12
7.58083414e-07,1.00005000e-02,6.59546387e-01,1.21930856e+12
1.13713515e-06,1.00007500e-02,6.59534747e-01,1.21926274e+12
1.51619359e-06,1.00010000e-02,6.59523108e-01,1.21921693e+12
3.41158608e-06,1.00022500e-02,6.59464912e-01,1.21898789e+12
5.30714585e-06,1.00035000e-02,6.59406717e-01,1.21875891e+12
7.20287292e-06,1.00047500e-02,6.59348521e-01,1.21852998e+12
9.09876732e-06,1.00060000e-02,6.59290326e-01,1.21830110e+12
1.85807502e-05,1.00122500e-02,6.58999351e-01,1.21715750e+12
2.80669208e-05,1.00185000e-02,6.58708379e-01,1.21601521e+12
3.75572825e-05,1.00247500e-02,6.58417411e-01,1.21487424e+12
4.70518391e-05,1.00310000e-02,6.58126446e-01,1.21373458e+12
9.45876739e-05,1.00622500e-02,6.56671676e-01,1.20805588e+12
1.42228931e-04,1.00935000e-02,6.55217003e-01,1.20240962e+12
1.89976073e-04,1.01247500e-02,6.53762433e-01,1.19679550e+12
2.37829563e-04,1.01560000e-02,6.52307974e-01,1.19121323e+12
4.07723333e-04,1.02663861e-02,6.47171298e-01,1.17174537e+12
5.78970723e-04,1.03767722e-02,6.42036398e-01,1.15265893e+12
7.51592955e-04,1.04871583e-02,6.36903559e-01,1.13394201e+12
9.25611690e-04,1.05975445e-02,6.31773047e-01,1.11558319e+12
1.10533746e-03,1.07106176e-02,6.26520318e-01,1.09713729e+12
1.28657597e-03,1.08236908e-02,6.21270540e-01,1.07904433e+12
1.46935201e-03,1.09367640e-02,6.16023944e-01,1.06129346e+12
1.65369089e-03,1.10498371e-02,6.10780742e-01,1.04387425e+12
1.83982018e-03,1.11630324e-02,6.05535469e-01,1.02675839e+12
2.02756821e-03,1.12762277e-02,6.00293972e-01,1.00995523e+12
2.21696215e-03,1.13894229e-02,5.95056412e-01,9.93455473e+11
2.40802983e-03,1.15026182e-02,5.89822934e-01,9.77250196e+11
2.60024871e-03,1.16154914e-02,5.84608544e-01,9.61375706e+11
