# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b = -1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 2.718282e-10
# Delta_T = 5.000000e+01
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e+00,9.65901736e-01,3.07022346e+11
2.58825503e-07,1.00000025e+00,9.65901712e-01,3.07022243e+11
5.17651013e-07,1.00000050e+00,9.65901687e-01,3.07022141e+11
7.76476530e-07,1.00000075e+00,9.65901663e-01,3.07022038e+11
1.03530205e-06,1.00000100e+00,9.65901638e-01,3.07021935e+11
2.32942977e-06,1.00000225e+00,9.65901516e-01,3.07021422e+11
3.62355765e-06,1.00000350e+00,9.65901393e-01,3.07020908e+11
4.91768569e-06,1.00000475e+00,9.65901271e-01,3.07020395e+11
6.21181389e-06,1.00000600e+00,9.65901148e-01,3.07019881e+11
1.26824574e-05,1.00001225e+00,9.65900535e-01,3.07017313e+11
1.91531050e-05,1.00001850e+00,9.65899922e-01,3.07014745e+11
2.56237567e-05,1.00002475e+00,9.65899309e-01,3.07012178e+11
3.20944125e-05,1.00003100e+00,9.65898697e-01,3.07009610e+11
6.44477532e-05,1.00006225e+00,9.65895632e-01,3.06996771e+11
9.68011965e-05,1.00009350e+00,9.65892567e-01,3.06983934e+11
1.29154742e-04,1.00012475e+00,9.65889502e-01,3.06971097e+11
1.61508391e-04,1.00015600e+00,9.65886437e-01,3.06958261e+11
3.23278175e-04,1.00031225e+00,9.65871109e-01,3.06894092e+11
4.85050526e-04,1.00046850e+00,9.65855775e-01,3.06829943e+11
6.46825446e-04,1.00062475e+00,9.65840435e-01,3.06765813e+11
8.08602936e-04,1.00078100e+00,9.65825091e-01,3.06701703e+11
1.61752896e-03,1.00156225e+00,9.65748290e-01,3.06381444e+11
2.42651938e-03,1.00234350e+00,9.65671359e-01,3.06061670e+11
3.23557430e-03,1.00312475e+00,9.65594296e-01,3.05742380e+11
4.04469385e-03,1.00390600e+00,9.65517102e-01,3.05423573e+11
8.09126521e-03,1.00781225e+00,9.65129162e-01,3.03836740e+11
1.21394704e-02,1.01171850e+00,9.64737918e-01,3.02261809e+11
1.61893246e-02,1.01562475e+00,9.64343351e-01,3.00698640e+11
2.02408431e-02,1.01953100e+00,9.63945439e-01,2.99147097e+11
3.33171242e-02,1.03212732e+00,9.62639289e-01,2.94221488e+11
4.64114018e-02,1.04472364e+00,9.61297457e-01,2.89410972e+11
5.95242171e-02,1.05731995e+00,9.59919240e-01,2.84711364e+11
7.26561260e-02,1.06991627e+00,9.58503928e-01,2.80118670e+11
8.60805902e-02,1.08277376e+00,9.57020268e-01,2.75537061e+11
9.95261639e-02,1.09563124e+00,9.55496443e-01,2.71059022e+11
1.12993485e-01,1.10848873e+00,9.53931679e-01,2.66680873e+11
1.26483210e-01,1.12134621e+00,9.52325191e-01,2.62399099e+11
1.39970931e-01,1.13417985e+00,9.50679289e-01,2.58218026e+11
1.53482331e-01,1.14701349e+00,9.48990245e-01,2.54126443e+11
1.67018111e-01,1.15984714e+00,9.47257265e-01,2.50121305e+11
1.80578998e-01,1.17268078e+00,9.45479549e-01,2.46199698e+11
1.94116838e-01,1.18546828e+00,9.43662929e-01,2.42372498e+11
2.07681095e-01,1.19825578e+00,9.41800297e-01,2.38622821e+11
2.21272541e-01,1.21104328e+00,9.39890851e-01,2.34948140e+11
2.34891972e-01,1.22383079e+00,9.37933784e-01,2.31346030e+11
2.48477360e-01,1.23655947e+00,9.35937622e-01,2.27830252e+11
2.62092107e-01,1.24928815e+00,9.33892675e-01,2.24381878e+11
2.75737061e-01,1.26201684e+00,9.31798143e-01,2.20998799e+11
2.89413090e-01,1.27474552e+00,9.29653221e-01,2.17678988e+11
3.03045584e-01,1.28740418e+00,9.27469328e-01,2.14438257e+11
3.16710594e-01,1.30006284e+00,9.25234013e-01,2.11256336e+11
3.30409044e-01,1.31272150e+00,9.22946487e-01,2.08131454e+11
3.44141881e-01,1.32538015e+00,9.20605959e-01,2.05061911e+11
3.57822482e-01,1.33795838e+00,9.18227023e-01,2.02065062e+11
3.71538973e-01,1.35053660e+00,9.15794206e-01,1.99119686e+11
3.85292361e-01,1.36311482e+00,9.13306740e-01,1.96224295e+11
3.99083677e-01,1.37569305e+00,9.10763856e-01,1.93377452e+11
4.12814379e-01,1.38818081e+00,9.08183682e-01,1.90597740e+11
4.26584571e-01,1.40066858e+00,9.05547390e-01,1.87863211e+11
4.40395343e-01,1.41315635e+00,9.02854241e-01,1.85172607e+11
4.54247816e-01,1.42564412e+00,9.00103499e-01,1.82524710e+11
4.68031470e-01,1.43803169e+00,8.97317207e-01,1.79939097e+11
4.81858439e-01,1.45041926e+00,8.94472821e-01,1.77393249e+11
4.95729903e-01,1.46280683e+00,8.91569641e-01,1.74886097e+11
5.09647074e-01,1.47519440e+00,8.88606974e-01,1.72416609e+11
5.23486624e-01,1.48747164e+00,8.85611319e-01,1.70005291e+11
5.37373536e-01,1.49974889e+00,8.82555898e-01,1.67629047e+11
5.51309084e-01,1.51202614e+00,8.79440060e-01,1.65286969e+11
5.65294579e-01,1.52430339e+00,8.76263158e-01,1.62978175e+11
5.79193770e-01,1.53646051e+00,8.73056545e-01,1.60723930e+11
5.93144592e-01,1.54861763e+00,8.69788828e-01,1.58500685e+11
6.07148422e-01,1.56077475e+00,8.66459409e-01,1.56307663e+11
6.21206672e-01,1.57293187e+00,8.63067698e-01,1.54144112e+11
6.35169074e-01,1.58495857e+00,8.59650511e-01,1.52032052e+11
6.49187595e-01,1.59698526e+00,8.56171244e-01,1.49947436e+11
6.63263714e-01,1.60901196e+00,8.52629360e-01,1.47889599e+11
6.77398953e-01,1.62103866e+00,8.49024327e-01,1.45857895e+11
6.91427929e-01,1.63292423e+00,8.45399048e-01,1.43875096e+11
7.05517716e-01,1.64480979e+00,8.41711099e-01,1.41916623e+11
7.19669905e-01,1.65669536e+00,8.37960003e-01,1.39981908e+11
7.33886129e-01,1.66858093e+00,8.34145291e-01,1.38070397e+11
7.47983665e-01,1.68031339e+00,8.30316881e-01,1.36205741e+11
7.62146889e-01,1.69204585e+00,8.26425614e-01,1.34362668e+11
7.76377504e-01,1.70377831e+00,8.22471077e-01,1.32540690e+11
7.90677261e-01,1.71551077e+00,8.18452862e-01,1.30739330e+11
8.04845762e-01,1.72707856e+00,8.14428320e-01,1.28982988e+11
8.19085000e-01,1.73864635e+00,8.10341131e-01,1.27245807e+11
8.33396797e-01,1.75021413e+00,8.06190945e-01,1.25527368e+11
8.47783026e-01,1.76178192e+00,8.01977416e-01,1.23827261e+11
8.62022479e-01,1.77317171e+00,7.97766514e-01,1.22170836e+11
8.76337849e-01,1.78456150e+00,7.93493582e-01,1.20531426e+11
8.90731082e-01,1.79595128e+00,7.89158325e-01,1.18908668e+11
9.05204179e-01,1.80734107e+00,7.84760460e-01,1.17302208e+11
9.19514465e-01,1.81853988e+00,7.80375027e-01,1.15738241e+11
9.33905961e-01,1.82973869e+00,7.75928558e-01,1.14189379e+11
9.48380738e-01,1.84093750e+00,7.71420815e-01,1.12655310e+11
9.62940928e-01,1.85213631e+00,7.66851568e-01,1.11135729e+11
9.77320808e-01,1.86313090e+00,7.62305602e-01,1.09657665e+11
9.91787267e-01,1.87412548e+00,7.57699950e-01,1.08193005e+11
1.00634250e+00,1.88512007e+00,7.53034422e-01,1.06741480e+11
1.02098879e+00,1.89611466e+00,7.48308837e-01,1.05302825e+11
1.03543498e+00,1.90689102e+00,7.43618600e-01,1.03904968e+11
1.04997314e+00,1.91766739e+00,7.38870352e-01,1.02518992e+11
1.06460561e+00,1.92844376e+00,7.34063950e-01,1.01144667e+11
1.07933479e+00,1.93922012e+00,7.29199252e-01,9.97817638e+10
1.09384320e+00,1.94976473e+00,7.24382622e-01,9.84590147e+10
1.10844896e+00,1.96030934e+00,7.19509942e-01,9.71467858e+10
1.12315456e+00,1.97085395e+00,7.14581104e-01,9.58448771e+10
1.13796252e+00,1.98139855e+00,7.09596004e-01,9.45530918e+10
1.15252839e+00,1.99169860e+00,7.04672109e-01,9.33008563e+10
1.16719697e+00,2.00199865e+00,6.99694359e-01,9.20579211e+10
1.18197084e+00,2.01229870e+00,6.94662676e-01,9.08241138e+10
1.19685270e+00,2.02259875e+00,6.89576984e-01,8.95992641e+10
1.21146942e+00,2.03264150e+00,6.84566264e-01,8.84134767e+10
1.22619408e+00,2.04268426e+00,6.79504079e-01,8.72358956e+10
1.24102942e+00,2.05272701e+00,6.74390372e-01,8.60663718e+10
1.25597825e+00,2.06276977e+00,6.69225091e-01,8.49047579e+10
1.27063859e+00,2.07254364e+00,6.64148536e-01,8.37817031e+10
1.28541197e+00,2.08231750e+00,6.59023048e-01,8.26658737e+10
1.30030125e+00,2.09209137e+00,6.53848589e-01,8.15571408e+10
1.31530940e+00,2.10186524e+00,6.48625119e-01,8.04553772e+10
1.33000611e+00,2.11136027e+00,6.43503707e-01,7.93916014e+10
1.34482079e+00,2.12085530e+00,6.38335986e-01,7.83341729e+10
1.35975644e+00,2.13035033e+00,6.33121930e-01,7.72829803e+10
1.37481615e+00,2.13984535e+00,6.27861511e-01,7.62379136e+10
1.38954086e+00,2.14905255e+00,6.22716257e-01,7.52302746e+10
1.40438826e+00,2.15825975e+00,6.17527372e-01,7.42281974e+10
1.41936148e+00,2.16746695e+00,6.12294837e-01,7.32315859e+10
1.43446375e+00,2.17667415e+00,6.07018630e-01,7.22403447e+10
1.44920768e+00,2.18558603e+00,6.01870048e-01,7.12859237e+10
1.46407879e+00,2.19449791e+00,5.96680526e-01,7.03363631e+10
1.47908032e+00,2.20340979e+00,5.91450051e-01,6.93915802e+10
1.49421563e+00,2.21232167e+00,5.86178605e-01,6.84514926e+10
1.50897154e+00,2.22093339e+00,5.81045772e-01,6.75474526e+10
1.52385888e+00,2.22954512e+00,5.75874664e-01,6.66476498e+10
1.53888100e+00,2.23815684e+00,5.70665271e-01,6.57520127e+10
1.55404140e+00,2.24676856e+00,5.65417577e-01,6.48604703e+10
1.56880147e+00,2.25507652e+00,5.60318679e-01,6.40041904e+10
1.58369696e+00,2.26338448e+00,5.55184122e-01,6.31515949e+10
1.59873132e+00,2.27169244e+00,5.50013896e-01,6.23026223e+10
1.61390818e+00,2.28000040e+00,5.44807991e-01,6.14572115e+10
1.62866445e+00,2.28800248e+00,5.39760017e-01,6.06462389e+10
1.64355984e+00,2.29600455e+00,5.34678933e-01,5.98384622e+10
1.65859793e+00,2.30400662e+00,5.29564729e-01,5.90338287e+10
1.67378242e+00,2.31200870e+00,5.24417398e-01,5.82322860e+10
1.68853032e+00,2.31970599e+00,5.19434852e-01,5.74641407e+10
1.70342081e+00,2.32740328e+00,5.14421647e-01,5.66987628e+10
1.71845757e+00,2.33510057e+00,5.09377779e-01,5.59361072e+10
1.73364444e+00,2.34279786e+00,5.04303242e-01,5.51761292e+10
1.74837636e+00,2.35019108e+00,4.99400291e-01,5.44486537e+10
1.76325405e+00,2.35758430e+00,4.94469047e-01,5.37235700e+10
1.77828129e+00,2.36497751e+00,4.89509509e-01,5.30008400e+10
1.79346201e+00,2.37237073e+00,4.84521673e-01,5.22804258e+10
1.80817450e+00,2.37946382e+00,4.79709719e-01,5.15913983e+10
1.82303572e+00,2.38655692e+00,4.74871730e-01,5.09044367e+10
1.83804954e+00,2.39365001e+00,4.70007710e-01,5.02195087e+10
1.85321997e+00,2.40074311e+00,4.65117663e-01,4.95365828e+10
1.86791038e+00,2.40754124e+00,4.60406547e-01,4.88839061e+10
1.88275227e+00,2.41433938e+00,4.55671548e-01,4.82330138e+10
1.89774958e+00,2.42113751e+00,4.50912677e-01,4.75838795e+10
1.91290643e+00,2.42793564e+00,4.46129947e-01,4.69364770e+10
1.92757344e+00,2.43444525e+00,4.41527860e-01,4.63181512e+10
1.94239449e+00,2.44095486e+00,4.36903936e-01,4.57013690e+10
1.95737362e+00,2.44746447e+00,4.32258197e-01,4.50861089e+10
1.97251499e+00,2.45397408e+00,4.27590667e-01,4.44723500e+10
1.98715961e+00,2.46020310e+00,4.23103953e-01,4.38864338e+10
2.00196071e+00,2.46643211e+00,4.18597346e-01,4.33018570e+10
2.01692238e+00,2.47266113e+00,4.14070880e-01,4.27186029e+10
2.03204887e+00,2.47889015e+00,4.09524591e-01,4.21366551e+10
2.04667017e+00,2.48484598e+00,4.05159189e-01,4.15814371e+10
2.06145020e+00,2.49080181e+00,4.00775749e-01,4.10273868e+10
2.07639311e+00,2.49675765e+00,3.96374320e-01,4.04744918e+10
2.09150322e+00,2.50271348e+00,3.91954952e-01,3.99227401e+10
2.10610703e+00,2.50840651e+00,3.87713874e-01,3.93963933e+10
2.12087178e+00,2.51409954e+00,3.83456521e-01,3.88710725e+10
2.13580168e+00,2.51979257e+00,3.79182952e-01,3.83467692e+10
2.15090114e+00,2.52548560e+00,3.74893236e-01,3.78234755e+10
2.16549067e+00,2.53092507e+00,3.70779565e-01,3.73244256e+10
2.18024326e+00,2.53636454e+00,3.66651299e-01,3.68262861e+10
2.19516319e+00,2.54180401e+00,3.62508517e-01,3.63290522e+10
2.21025492e+00,2.54724348e+00,3.58351304e-01,3.58327199e+10
2.22483681e+00,2.55243982e+00,3.54366513e-01,3.53594109e+10
2.23958386e+00,2.55763617e+00,3.50368732e-01,3.48869203e+10
2.25450043e+00,2.56283251e+00,3.46358059e-01,3.44152468e+10
2.26959102e+00,2.56802886e+00,3.42334599e-01,3.39443898e+10
2.28417393e+00,2.57299294e+00,3.38479138e-01,3.34953418e+10
2.29892416e+00,2.57795703e+00,3.34612225e-01,3.30470410e+10
2.31384610e+00,2.58292111e+00,3.30733975e-01,3.25994896e+10
2.32894431e+00,2.58788520e+00,3.26844514e-01,3.21526903e+10
2.34353662e+00,2.59262739e+00,3.23118568e-01,3.17265691e+10
2.35829840e+00,2.59736958e+00,3.19382647e-01,3.13011425e+10
2.37323410e+00,2.60211177e+00,3.15636886e-01,3.08764157e+10
2.38834835e+00,2.60685396e+00,3.11881433e-01,3.04523945e+10
2.40296369e+00,2.61138588e+00,3.08283585e-01,3.00478405e+10
2.41775081e+00,2.61591780e+00,3.04677179e-01,2.96439449e+10
2.43271422e+00,2.62044972e+00,3.01062374e-01,2.92407158e+10
2.44785858e+00,2.62498164e+00,2.97439336e-01,2.88381621e+10
2.46250705e+00,2.62931321e+00,2.93968938e-01,2.84540454e+10
2.47732965e+00,2.63364478e+00,2.90491355e-01,2.80705650e+10
2.49233096e+00,2.63797635e+00,2.87006764e-01,2.76877316e+10
2.50751570e+00,2.64230792e+00,2.83515353e-01,2.73055571e+10
2.52221716e+00,2.64645137e+00,2.80169376e-01,2.69406084e+10
2.53709541e+00,2.65059482e+00,2.76817534e-01,2.65762870e+10
2.55215508e+00,2.65473828e+00,2.73460026e-01,2.62126061e+10
2.56740094e+00,2.65888173e+00,2.70097061e-01,2.58495799e+10
2.58217566e+00,2.66284847e+00,2.66872612e-01,2.55026638e+10
2.59713010e+00,2.66681522e+00,2.63643576e-01,2.51563770e+10
2.61226896e+00,2.67078196e+00,2.60410172e-01,2.48107350e+10
2.62759711e+00,2.67474871e+00,2.57172631e-01,2.44657547e+10
2.64245984e+00,2.67854788e+00,2.54068202e-01,2.41359845e+10
2.65750539e+00,2.68234706e+00,2.50960430e-01,2.38068547e+10
2.67273853e+00,2.68614623e+00,2.47849553e-01,2.34783831e+10
2.68816416e+00,2.68994540e+00,2.44735821e-01,2.31505887e+10
2.70314188e+00,2.69358856e+00,2.41747518e-01,2.28369098e+10
2.71830596e+00,2.69723173e+00,2.38757079e-01,2.25238911e+10
2.73366123e+00,2.70087489e+00,2.35764760e-01,2.22115524e+10
2.74921270e+00,2.70451805e+00,2.32770830e-01,2.18999145e+10
2.76433028e+00,2.70801520e+00,2.29895630e-01,2.16014457e+10
2.77963817e+00,2.71151236e+00,2.27019468e-01,2.13036637e+10
2.79514126e+00,2.71500952e+00,2.24142618e-01,2.10065903e+10
2.81084464e+00,2.71850667e+00,2.21265364e-01,2.07102481e+10
2.82613273e+00,2.72186821e+00,2.18499588e-01,2.04261094e+10
2.84161557e+00,2.72522975e+00,2.15733994e-01,2.01426906e+10
2.85729816e+00,2.72859129e+00,2.12968871e-01,1.98600149e+10
2.87318567e+00,2.73195283e+00,2.10204520e-01,1.95781066e+10
2.88867466e+00,2.73518804e+00,2.07545072e-01,1.93075404e+10
2.90436336e+00,2.73842325e+00,2.04886923e-01,1.90377322e+10
2.92025687e+00,2.74165847e+00,2.02230374e-01,1.87687065e+10
2.93636047e+00,2.74489368e+00,1.99575739e-01,1.85004886e+10
2.95209164e+00,2.74801308e+00,1.97018254e-01,1.82426627e+10
2.96802825e+00,2.75113247e+00,1.94463157e-01,1.79856374e+10
2.98417554e+00,2.75425187e+00,1.91910762e-01,1.77294385e+10
3.00053890e+00,2.75737127e+00,1.89361393e-01,1.74740925e+10
3.01652369e+00,2.76037850e+00,1.86906868e-01,1.72287609e+10
3.03271964e+00,2.76338574e+00,1.84455782e-01,1.69842732e+10
3.04913208e+00,2.76639298e+00,1.82008457e-01,1.67406560e+10
3.06576653e+00,2.76940021e+00,1.79565224e-01,1.64979363e+10
3.08207006e+00,2.77230849e+00,1.77206612e-01,1.62640846e+10
3.09859183e+00,2.77521676e+00,1.74852468e-01,1.60311250e+10
3.11533734e+00,2.77812503e+00,1.72503122e-01,1.57990845e+10
3.13231222e+00,2.78103330e+00,1.70158910e-01,1.55679908e+10
3.14898689e+00,2.78385170e+00,1.67892368e-01,1.53449689e+10
3.16588793e+00,2.78667009e+00,1.65631300e-01,1.51228897e+10
3.18302098e+00,2.78948849e+00,1.63376038e-01,1.49017804e+10
3.20039186e+00,2.79230689e+00,1.61126923e-01,1.46816691e+10
3.21746951e+00,2.79503993e+00,1.58952117e-01,1.44692035e+10
3.23478208e+00,2.79777298e+00,1.56783745e-01,1.42577298e+10
3.25233539e+00,2.80050603e+00,1.54622139e-01,1.40472755e+10
3.27013542e+00,2.80323908e+00,1.52467639e-01,1.38378682e+10
3.28769581e+00,2.80589807e+00,1.50378663e-01,1.36351664e+10
3.30550142e+00,2.80855707e+00,1.48297064e-01,1.34335090e+10
3.32355826e+00,2.81121607e+00,1.46223175e-01,1.32329230e+10
3.34187254e+00,2.81387507e+00,1.44157329e-01,1.30334357e+10
3.35997058e+00,2.81646584e+00,1.42152552e-01,1.28401502e+10
3.37832515e+00,2.81905661e+00,1.40156056e-01,1.26479602e+10
3.39694249e+00,2.82164738e+00,1.38168165e-01,1.24568920e+10
3.41582902e+00,2.82423815e+00,1.36189208e-01,1.22669723e+10
3.43452875e+00,2.82676682e+00,1.34266618e-01,1.20827381e+10
3.45349754e+00,2.82929548e+00,1.32353167e-01,1.18996486e+10
3.47274187e+00,2.83182415e+00,1.30449169e-01,1.17177294e+10
3.49226843e+00,2.83435282e+00,1.28554940e-01,1.15370059e+10
3.51165908e+00,2.83682765e+00,1.26710813e-01,1.13613130e+10
3.53133323e+00,2.83930247e+00,1.24876651e-01,1.11868140e+10
3.55129768e+00,2.84177730e+00,1.23052755e-01,1.10135332e+10
