# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b = -1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 2.718282e-10
# Delta_T = 2.000000e+00
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-02,6.63201825e-01,1.20368864e+12
3.76962538e-07,1.00002500e-02,6.63189923e-01,1.20364269e+12
7.53931841e-07,1.00005000e-02,6.63178022e-01,1.20359675e+12
1.13090791e-06,1.00007500e-02,6.63166120e-01,1.20355081e+12
1.50789074e-06,1.00010000e-02,6.63154218e-01,1.20350487e+12
3.39290641e-06,1.00022500e-02,6.63094709e-01,1.20327520e+12
5.27809125e-06,1.00035000e-02,6.63035200e-01,1.20304558e+12
7.16344530e-06,1.00047500e-02,6.62975691e-01,1.20281602e+12
9.04896859e-06,1.00060000e-02,6.62916181e-01,1.20258651e+12
1.84791247e-05,1.00122500e-02,6.62618627e-01,1.20143976e+12
2.79135166e-05,1.00185000e-02,6.62321064e-01,1.20029431e+12
3.73521480e-05,1.00247500e-02,6.62023494e-01,1.19915018e+12
4.67950230e-05,1.00310000e-02,6.61725915e-01,1.19800735e+12
9.40731890e-05,1.00622500e-02,6.60237903e-01,1.19231271e+12
1.41458036e-04,1.00935000e-02,6.58749699e-01,1.18665039e+12
1.88950059e-04,1.01247500e-02,6.57261311e-01,1.18102007e+12
2.36549757e-04,1.01560000e-02,6.55772747e-01,1.17542148e+12
4.01469722e-04,1.02637262e-02,6.50640079e-01,1.15636093e+12
5.67696064e-04,1.03714525e-02,6.45505743e-01,1.13766241e+12
7.35250035e-04,1.04791787e-02,6.40370045e-01,1.11931486e+12
9.04153346e-04,1.05869050e-02,6.35233269e-01,1.10130766e+12
1.07761359e-03,1.06966382e-02,6.29999963e-01,1.08330435e+12
1.25252086e-03,1.08063714e-02,6.24766086e-01,1.06563324e+12
1.42889960e-03,1.09161046e-02,6.19531887e-01,1.04828438e+12
1.60677486e-03,1.10258378e-02,6.14297597e-01,1.03124820e+12
1.78602675e-03,1.11354824e-02,6.09067656e-01,1.01452886e+12
1.96682444e-03,1.12451270e-02,6.03838039e-01,9.98103662e+11
2.14919471e-03,1.13547716e-02,5.98608929e-01,9.81964087e+11
2.33316497e-03,1.14644162e-02,5.93380490e-01,9.66101937e+11
2.51790642e-03,1.15735568e-02,5.88176903e-01,9.50580382e+11
2.70428941e-03,1.16826974e-02,5.82974269e-01,9.35318376e+11
2.89234303e-03,1.17918380e-02,5.77772712e-01,9.20308679e+11
3.08209714e-03,1.19009786e-02,5.72572338e-01,9.05544300e+11
3.27207194e-03,1.20092621e-02,5.67414060e-01,8.91131643e+11
3.46378146e-03,1.21175457e-02,5.62257120e-01,8.76947471e+11
3.65725717e-03,1.22258293e-02,5.57101586e-01,8.62985638e+11
3.85253145e-03,1.23341129e-02,5.51947511e-01,8.49240201e+11
4.04745276e-03,1.24412018e-02,5.46851778e-01,8.35853613e+11
4.24419866e-03,1.25482907e-02,5.41757546e-01,8.22667684e+11
4.44280307e-03,1.26553796e-02,5.36664836e-01,8.09677210e+11
4.64330087e-03,1.27624685e-02,5.31573655e-01,7.96877151e+11
4.84286663e-03,1.28680509e-02,5.26555591e-01,7.84438824e+11
5.04434308e-03,1.29736332e-02,5.21539003e-01,7.72176320e+11
5.24776660e-03,1.30792156e-02,5.16523868e-01,7.60085242e+11
5.45317462e-03,1.31847979e-02,5.11510155e-01,7.48161323e+11
5.65705015e-03,1.32885793e-02,5.06583312e-01,7.36599699e+11
5.86291794e-03,1.33923606e-02,5.01657759e-01,7.25191772e+11
6.07081679e-03,1.34961419e-02,4.96733442e-01,7.13933833e+11
6.28078668e-03,1.35999233e-02,4.91810296e-01,7.02822280e+11
6.48859950e-03,1.37016257e-02,4.86986832e-01,6.92071946e+11
6.69848071e-03,1.38033282e-02,4.82164351e-01,6.81455626e+11
6.91047146e-03,1.39050306e-02,4.77342770e-01,6.70970201e+11
7.12461422e-03,1.40067331e-02,4.72521996e-01,6.60612630e+11
7.33603787e-03,1.41061365e-02,4.67810884e-01,6.50609908e+11
7.54960133e-03,1.42055400e-02,4.63100356e-01,6.40723813e+11
7.76534810e-03,1.43049434e-02,4.58390307e-01,6.30951720e+11
7.98332312e-03,1.44043469e-02,4.53680625e-01,6.21291069e+11
8.19806892e-03,1.45012789e-02,4.49088277e-01,6.11975537e+11
8.41502197e-03,1.45982110e-02,4.44496054e-01,6.02761343e+11
8.63422809e-03,1.46951431e-02,4.39903835e-01,5.93646282e+11
8.85573461e-03,1.47920751e-02,4.35311492e-01,5.84628193e+11
9.07341916e-03,1.48863487e-02,4.30844855e-01,5.75948452e+11
9.29337235e-03,1.49806223e-02,4.26377851e-01,5.67356553e+11
9.51564220e-03,1.50748959e-02,4.21910348e-01,5.58850641e+11
9.74027835e-03,1.51691695e-02,4.17442207e-01,5.50428898e+11
9.96053672e-03,1.52606363e-02,4.13106348e-01,5.42336659e+11
1.01831193e-02,1.53521031e-02,4.08769622e-01,5.34320393e+11
1.04080762e-02,1.54435699e-02,4.04431889e-01,5.26378543e+11
1.06354593e-02,1.55350367e-02,4.00093002e-01,5.18509578e+11
1.08580424e-02,1.56236221e-02,3.95889564e-01,5.10956575e+11
1.10830019e-02,1.57122074e-02,3.91684767e-01,5.03469203e+11
1.13103898e-02,1.58007927e-02,3.87478469e-01,4.96046153e+11
1.15402602e-02,1.58893781e-02,3.83270519e-01,4.88686134e+11
1.17648358e-02,1.59749937e-02,3.79201927e-01,4.81631567e+11
1.19918345e-02,1.60606092e-02,3.75131514e-01,4.74633581e+11
1.22213104e-02,1.61462248e-02,3.71059136e-01,4.67691075e+11
1.24533194e-02,1.62318404e-02,3.66984642e-01,4.60802963e+11
1.26796070e-02,1.63144387e-02,3.63051597e-01,4.54208158e+11
1.29083601e-02,1.63970370e-02,3.59116306e-01,4.47662054e+11
1.31396346e-02,1.64796353e-02,3.55178629e-01,4.41163724e+11
1.33734883e-02,1.65622336e-02,3.51238418e-01,4.34712255e+11
1.36012393e-02,1.66417953e-02,3.47440531e-01,4.28541436e+11
1.38314945e-02,1.67213570e-02,3.43640026e-01,4.22412477e+11
1.40643113e-02,1.68009186e-02,3.39836763e-01,4.16324599e+11
1.42997493e-02,1.68804803e-02,3.36030603e-01,4.10277031e+11
1.45286977e-02,1.69569939e-02,3.32367394e-01,4.04498471e+11
1.47601845e-02,1.70335075e-02,3.28701247e-01,3.98755834e+11
1.49942688e-02,1.71100211e-02,3.25032034e-01,3.93048466e+11
1.52310118e-02,1.71865347e-02,3.21359618e-01,3.87375719e+11
1.54609114e-02,1.72600087e-02,3.17829954e-01,3.81960321e+11
1.56933797e-02,1.73334828e-02,3.14297096e-01,3.76575710e+11
1.59284770e-02,1.74069568e-02,3.10760923e-01,3.71221336e+11
1.61662663e-02,1.74804308e-02,3.07221310e-01,3.65896657e+11
1.63970024e-02,1.75509250e-02,3.03821901e-01,3.60815346e+11
1.66303360e-02,1.76214192e-02,3.00419102e-01,3.55760417e+11
1.68663290e-02,1.76919134e-02,2.97012803e-01,3.50731410e+11
1.71050457e-02,1.77624076e-02,2.93602888e-01,3.45727871e+11
1.73363980e-02,1.78299543e-02,2.90332050e-01,3.40957018e+11
1.75703730e-02,1.78975010e-02,2.87057692e-01,3.36208753e+11
1.78070336e-02,1.79650478e-02,2.83779713e-01,3.31482694e+11
1.80464455e-02,1.80325945e-02,2.80498012e-01,3.26778462e+11
1.82782921e-02,1.80972617e-02,2.77352626e-01,3.22294876e+11
1.85127845e-02,1.81619290e-02,2.74203652e-01,3.17830638e+11
1.87499870e-02,1.82265962e-02,2.71051001e-01,3.13385431e+11
1.89899663e-02,1.82912634e-02,2.67894585e-01,3.08958942e+11
1.92222527e-02,1.83531399e-02,2.64870783e-01,3.04740724e+11
1.94572077e-02,1.84150164e-02,2.61843383e-01,3.00539104e+11
1.96948967e-02,1.84768928e-02,2.58812310e-01,2.96353820e+11
1.99353877e-02,1.85387693e-02,2.55777490e-01,2.92184618e+11
2.01679850e-02,1.85979240e-02,2.52872591e-01,2.88213608e+11
2.04032715e-02,1.86570788e-02,2.49964144e-01,2.84256858e+11
2.06413135e-02,1.87162335e-02,2.47052090e-01,2.80314158e+11
2.08821798e-02,1.87753883e-02,2.44136369e-01,2.76385302e+11
2.11151878e-02,1.88319483e-02,2.41345064e-01,2.72641545e+11
2.13509081e-02,1.88885082e-02,2.38550313e-01,2.68910097e+11
2.15894081e-02,1.89450682e-02,2.35752070e-01,2.65190790e+11
2.18307577e-02,1.90016282e-02,2.32950293e-01,2.61483464e+11
2.20639384e-02,1.90556348e-02,2.30271663e-01,2.57954538e+11
2.22998492e-02,1.91096415e-02,2.27589746e-01,2.54436267e+11
2.25385582e-02,1.91636482e-02,2.24904513e-01,2.50928524e+11
2.27801362e-02,1.92176548e-02,2.22215937e-01,2.47431189e+11
2.30135551e-02,1.92692237e-02,2.19645579e-01,2.44101325e+11
2.32497233e-02,1.93207926e-02,2.17072140e-01,2.40780752e+11
