# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b = 0
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 1.000000e-10
# Delta_T = 1.000000e+01
# V_min = 2.138
# l_ini_over_lb = 3.000000e-04
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,3.00000000e-02,4.72854841e-01,1.63605863e+12
5.28706104e-07,3.00002500e-02,4.72850148e-01,1.63603238e+12
1.05741745e-06,3.00005000e-02,4.72845456e-01,1.63600613e+12
1.58613405e-06,3.00007500e-02,4.72840763e-01,1.63597988e+12
2.11485590e-06,3.00010000e-02,4.72836071e-01,1.63595363e+12
4.75854383e-06,3.00022500e-02,4.72812608e-01,1.63582239e+12
7.40236295e-06,3.00035000e-02,4.72789146e-01,1.63569116e+12
1.00463133e-05,3.00047500e-02,4.72765684e-01,1.63555994e+12
1.26903948e-05,3.00060000e-02,4.72742222e-01,1.63542873e+12
2.59127711e-05,3.00122500e-02,4.72624919e-01,1.63477282e+12
3.91384295e-05,3.00185000e-02,4.72507623e-01,1.63411716e+12
5.23673712e-05,3.00247500e-02,4.72390335e-01,1.63346175e+12
6.55995979e-05,3.00310000e-02,4.72273055e-01,1.63280659e+12
1.31810054e-04,3.00622500e-02,4.71686767e-01,1.62953453e+12
1.98102844e-04,3.00935000e-02,4.71100671e-01,1.62626869e+12
2.64478148e-04,3.01247500e-02,4.70514765e-01,1.62300903e+12
3.30936143e-04,3.01560000e-02,4.69929050e-01,1.61975555e+12
6.64472788e-04,3.03122500e-02,4.67003328e-01,1.60358010e+12
1.00010387e-03,3.04685000e-02,4.64082344e-01,1.58755616e+12
1.33785240e-03,3.06247500e-02,4.61166074e-01,1.57168140e+12
1.67774181e-03,3.07810000e-02,4.58254493e-01,1.55595355e+12
2.22473968e-03,3.10303932e-02,4.53616924e-01,1.53114893e+12
2.77735138e-03,3.12797863e-02,4.48991134e-01,1.50670407e+12
3.33567867e-03,3.15291795e-02,4.44377017e-01,1.48261041e+12
3.89982622e-03,3.17785726e-02,4.39774463e-01,1.45885964e+12
4.46725995e-03,3.20268161e-02,4.35204500e-01,1.43555089e+12
5.04067621e-03,3.22750596e-02,4.30645775e-01,1.41256622e+12
5.62018735e-03,3.25233031e-02,4.26098176e-01,1.38989815e+12
6.20590910e-03,3.27715466e-02,4.21561587e-01,1.36753943e+12
6.78688633e-03,3.30151712e-02,4.17120000e-01,1.34589070e+12
7.37407576e-03,3.32587959e-02,4.12688799e-01,1.32452671e+12
7.96759673e-03,3.35024205e-02,4.08267874e-01,1.30344120e+12
8.56757224e-03,3.37460452e-02,4.03857113e-01,1.28262808e+12
9.16128062e-03,3.39845369e-02,3.99549020e-01,1.26251162e+12
9.76141817e-03,3.42230286e-02,3.95250457e-01,1.24264515e+12
1.03681110e-02,3.44615203e-02,3.90961322e-01,1.22302343e+12
1.09814892e-02,3.47000120e-02,3.86681507e-01,1.20364136e+12
1.15873144e-02,3.49330068e-02,3.82509237e-01,1.18493270e+12
1.21997771e-02,3.51660017e-02,3.78345670e-01,1.16644356e+12
1.28190100e-02,3.53989965e-02,3.74190710e-01,1.14816956e+12
1.34451501e-02,3.56319913e-02,3.70044263e-01,1.13010645e+12
1.40625139e-02,3.58591949e-02,3.66008985e-01,1.11269144e+12
1.46867152e-02,3.60863986e-02,3.61981629e-01,1.09546929e+12
1.53178933e-02,3.63136022e-02,3.57962110e-01,1.07843637e+12
1.59561920e-02,3.65408058e-02,3.53950345e-01,1.06158912e+12
1.65847669e-02,3.67620619e-02,3.50050970e-01,1.04535803e+12
1.72203766e-02,3.69833180e-02,3.46158800e-01,1.02929665e+12
1.78631667e-02,3.72045741e-02,3.42273765e-01,1.01340195e+12
1.85132881e-02,3.74258303e-02,3.38395794e-01,9.97670971e+11
1.91523695e-02,3.76408878e-02,3.34633172e-01,9.82534888e+11
1.97986712e-02,3.78559454e-02,3.30877105e-01,9.67548211e+11
2.04523451e-02,3.80710030e-02,3.27127537e-01,9.52708438e+11
2.11135483e-02,3.82860605e-02,3.23384412e-01,9.38013125e+11
2.17628124e-02,3.84948422e-02,3.19756638e-01,9.23882606e+11
2.24194786e-02,3.87036238e-02,3.16134847e-01,9.09883888e+11
2.30837051e-02,3.89124055e-02,3.12519001e-01,8.96014912e+11
2.37556552e-02,3.91211871e-02,3.08909060e-01,8.82273664e+11
2.44149713e-02,3.93237009e-02,3.05413104e-01,8.69065131e+11
2.50818719e-02,3.95262146e-02,3.01922648e-01,8.55973203e+11
2.57565212e-02,3.97287284e-02,2.98437669e-01,8.42996190e+11
2.64390887e-02,3.99312421e-02,2.94958144e-01,8.30132445e+11
2.71084818e-02,4.01275554e-02,2.91590346e-01,8.17769161e+11
2.77856453e-02,4.03238687e-02,2.88227650e-01,8.05509404e+11
2.84707495e-02,4.05201820e-02,2.84870051e-01,7.93351798e+11
2.91639705e-02,4.07164953e-02,2.81517546e-01,7.81295003e+11
2.98430102e-02,4.09065542e-02,2.78276704e-01,7.69717155e+11
3.05299987e-02,4.10966130e-02,2.75040648e-01,7.58231447e+11
3.12251119e-02,4.12866719e-02,2.71809390e-01,7.46836776e+11
3.19285320e-02,4.14767308e-02,2.68582943e-01,7.35532067e+11
3.26172712e-02,4.16606385e-02,2.65465520e-01,7.24677896e+11
3.33141404e-02,4.18445462e-02,2.62352649e-01,7.13906089e+11
3.40193214e-02,4.20284539e-02,2.59244359e-01,7.03215770e+11
3.47330022e-02,4.22123616e-02,2.56140685e-01,6.92606093e+11
3.54315168e-02,4.23902304e-02,2.53143352e-01,6.82420748e+11
3.61383453e-02,4.25680993e-02,2.50150418e-01,6.72309375e+11
3.68536754e-02,4.27459681e-02,2.47161929e-01,6.62271295e+11
3.75777008e-02,4.29238370e-02,2.44177939e-01,6.52305858e+11
3.82859087e-02,4.30957437e-02,2.41298301e-01,6.42742905e+11
3.90026126e-02,4.32676505e-02,2.38422981e-01,6.33246696e+11
3.97280057e-02,4.34395572e-02,2.35552044e-01,6.23816724e+11
4.04622875e-02,4.36114640e-02,2.32685561e-01,6.14452505e+11
4.11810357e-02,4.37777094e-02,2.29917787e-01,6.05458786e+11
4.19084820e-02,4.39439548e-02,2.27154328e-01,5.96525751e+11
4.26448252e-02,4.41102002e-02,2.24395268e-01,5.87653039e+11
4.33902710e-02,4.42764456e-02,2.21640695e-01,5.78840310e+11
4.41199705e-02,4.44372043e-02,2.18981392e-01,5.70375186e+11
4.48585784e-02,4.45979629e-02,2.16326468e-01,5.61965602e+11
4.56062995e-02,4.47587215e-02,2.13676024e-01,5.53611320e+11
4.63633452e-02,4.49194802e-02,2.11030167e-01,5.45312124e+11
4.71043215e-02,4.50749003e-02,2.08476640e-01,5.37340724e+11
4.78544217e-02,4.52303204e-02,2.05927617e-01,5.29420488e+11
4.86138562e-02,4.53857405e-02,2.03383213e-01,5.21551287e+11
