# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 3.678794e-11
# Delta_T = 5.000000e+01
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-01,9.72186785e-01,4.02059689e+12
2.57152247e-07,1.00000250e-01,9.72186662e-01,4.02058664e+12
5.14304526e-07,1.00000500e-01,9.72186539e-01,4.02057640e+12
7.71456837e-07,1.00000750e-01,9.72186416e-01,4.02056615e+12
1.02860918e-06,1.00001000e-01,9.72186293e-01,4.02055590e+12
2.31437139e-06,1.00002250e-01,9.72185679e-01,4.02050466e+12
3.60013441e-06,1.00003500e-01,9.72185065e-01,4.02045342e+12
4.88589824e-06,1.00004750e-01,9.72184451e-01,4.02040219e+12
6.17166289e-06,1.00006000e-01,9.72183836e-01,4.02035095e+12
1.26004983e-05,1.00012250e-01,9.72180765e-01,4.02009480e+12
1.90293540e-05,1.00018500e-01,9.72177694e-01,4.01983867e+12
2.54582300e-05,1.00024750e-01,9.72174623e-01,4.01958258e+12
3.18871264e-05,1.00031000e-01,9.72171551e-01,4.01932652e+12
6.40319128e-05,1.00062250e-01,9.72156191e-01,4.01804669e+12
9.61772071e-05,1.00093500e-01,9.72140828e-01,4.01676765e+12
1.28323010e-04,1.00124750e-01,9.72125462e-01,4.01548940e+12
1.60469320e-04,1.00156000e-01,9.72110093e-01,4.01421194e+12
3.21208500e-04,1.00312250e-01,9.72033196e-01,4.00783646e+12
4.81960403e-04,1.00468500e-01,9.71956218e-01,4.00148063e+12
6.42725045e-04,1.00624750e-01,9.71879159e-01,3.99514435e+12
8.03502441e-04,1.00781000e-01,9.71802019e-01,3.98882753e+12
1.60758127e-03,1.01562250e-01,9.71415102e-01,3.95753214e+12
2.41198127e-03,1.02343500e-01,9.71026169e-01,3.92670992e+12
3.21670435e-03,1.03124750e-01,9.70635232e-01,3.89635012e+12
4.02175244e-03,1.03906000e-01,9.70242302e-01,3.86644233e+12
6.45845750e-03,1.06268735e-01,9.69041951e-01,3.77864134e+12
8.89820527e-03,1.08631470e-01,9.67823796e-01,3.69462066e+12
1.13410479e-02,1.10994206e-01,9.66588152e-01,3.61413930e+12
1.37870371e-02,1.13356941e-01,9.65335334e-01,3.53697634e+12
1.63870040e-02,1.15865031e-01,9.63986995e-01,3.45847097e+12
1.89906353e-02,1.18373122e-01,9.62620022e-01,3.38325376e+12
2.15979913e-02,1.20881213e-01,9.61234779e-01,3.31112052e+12
2.42091320e-02,1.23389304e-01,9.59831628e-01,3.24188360e+12
2.69870766e-02,1.26053570e-01,9.58321888e-01,3.17131501e+12
2.97694293e-02,1.28717836e-01,9.56792771e-01,3.10362963e+12
3.25562600e-02,1.31382102e-01,9.55244696e-01,3.03865254e+12
3.53476378e-02,1.34046368e-01,9.53678080e-01,2.97622272e+12
3.83158269e-02,1.36874572e-01,9.51995237e-01,2.91257304e+12
4.12892987e-02,1.39702775e-01,9.50292452e-01,2.85146292e+12
4.42681340e-02,1.42530979e-01,9.48570207e-01,2.79274169e+12
4.72524126e-02,1.45359182e-01,9.46828975e-01,2.73627040e+12
5.04244957e-02,1.48359645e-01,9.44961454e-01,2.67867624e+12
5.36028882e-02,1.51360107e-01,9.43073644e-01,2.62332863e+12
5.67876830e-02,1.54360570e-01,9.41166092e-01,2.57009711e+12
5.99789720e-02,1.57361033e-01,9.39239334e-01,2.51886114e+12
6.33699424e-02,1.60542472e-01,9.37175971e-01,2.46659042e+12
6.67684240e-02,1.63723910e-01,9.35092233e-01,2.41631505e+12
7.01745234e-02,1.66905349e-01,9.32988733e-01,2.36792151e+12
7.35883460e-02,1.70086788e-01,9.30866072e-01,2.32130472e+12
7.72148376e-02,1.73458455e-01,9.28596236e-01,2.27373161e+12
8.08502443e-02,1.76830122e-01,9.26306237e-01,2.22793753e+12
8.44946880e-02,1.80201788e-01,9.23996757e-01,2.18382320e+12
8.81482896e-02,1.83573455e-01,9.21668464e-01,2.14129664e+12
9.20283565e-02,1.87144772e-01,9.19182512e-01,2.09788865e+12
9.59189732e-02,1.90716088e-01,9.16676952e-01,2.05607224e+12
9.98202790e-02,1.94287405e-01,9.14152531e-01,2.01576026e+12
1.03732412e-01,1.97858722e-01,9.11609981e-01,1.97687183e+12
1.07885714e-01,2.01639288e-01,9.08899501e-01,1.93717255e+12
1.12051464e-01,2.05419855e-01,9.06170341e-01,1.89890157e+12
1.16229820e-01,2.09200422e-01,9.03423314e-01,1.86198208e+12
1.20420941e-01,2.12980989e-01,9.00659212e-01,1.82634270e+12
1.24869006e-01,2.16980639e-01,8.97717202e-01,1.78995795e+12
1.29331715e-01,2.20980289e-01,8.94757842e-01,1.75485861e+12
1.33809250e-01,2.24979939e-01,8.91782005e-01,1.72097675e+12
1.38301792e-01,2.28979589e-01,8.88790537e-01,1.68824918e+12
1.43067727e-01,2.33207934e-01,8.85611937e-01,1.65484029e+12
1.47850841e-01,2.37436280e-01,8.82417740e-01,1.62259099e+12
1.52651342e-01,2.41664625e-01,8.79208867e-01,1.59144106e+12
1.57469433e-01,2.45892971e-01,8.75986210e-01,1.56133438e+12
1.62578014e-01,2.50359287e-01,8.72568174e-01,1.53060845e+12
1.67706685e-01,2.54825603e-01,8.69136718e-01,1.50093072e+12
1.72855683e-01,2.59291919e-01,8.65692803e-01,1.47224766e+12
1.78025240e-01,2.63758235e-01,8.62237356e-01,1.44450935e+12
1.83502618e-01,2.68471015e-01,8.58579713e-01,1.41621335e+12
1.89003414e-01,2.73183795e-01,8.54911248e-01,1.38886629e+12
1.94527898e-01,2.77896575e-01,8.51232942e-01,1.36242056e+12
2.00076335e-01,2.82609355e-01,8.47545744e-01,1.33683166e+12
2.05950169e-01,2.87576254e-01,8.43651106e-01,1.31074457e+12
2.11851209e-01,2.92543154e-01,8.39748632e-01,1.28551759e+12
2.17779761e-01,2.97510053e-01,8.35839310e-01,1.26110827e+12
2.23736129e-01,3.02476953e-01,8.31924090e-01,1.23747691e+12
2.30034711e-01,3.07703894e-01,8.27798518e-01,1.21340770e+12
2.36364780e-01,3.12930835e-01,8.23668440e-01,1.19011847e+12
2.42726684e-01,3.18157777e-01,8.19534832e-01,1.16757140e+12
2.49120768e-01,3.23384718e-01,8.15398626e-01,1.14573107e+12
2.55873008e-01,3.28875797e-01,8.11051576e-01,1.12351198e+12
2.62661540e-01,3.34366875e-01,8.06703629e-01,1.10200028e+12
2.69486760e-01,3.39857954e-01,8.02355724e-01,1.08116224e+12
2.76349063e-01,3.45349032e-01,7.98008757e-01,1.06096630e+12
2.83584481e-01,3.51106460e-01,7.93452872e-01,1.04044801e+12
2.90861551e-01,3.56863888e-01,7.88899889e-01,1.02057105e+12
2.98180724e-01,3.62621316e-01,7.84350692e-01,1.00130544e+12
3.05542450e-01,3.68378743e-01,7.79806122e-01,9.82623026e+11
3.13289520e-01,3.74401541e-01,7.75057898e-01,9.63674959e+11
3.21084163e-01,3.80424338e-01,7.70316465e-01,9.45307796e+11
3.28926893e-01,3.86447135e-01,7.65582636e-01,9.27494893e+11
