# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b = 0
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 1.000000e-10
# Delta_T = 1.000000e+01
# V_min = 2.138
# l_ini_over_lb = 3.000000e-05
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,3.00000000e-02,5.27983100e-01,1.87203643e+12
4.73501786e-07,3.00002500e-02,5.27979126e-01,1.87201101e+12
9.47007137e-07,3.00005000e-02,5.27975151e-01,1.87198559e+12
1.42051605e-06,3.00007500e-02,5.27971176e-01,1.87196018e+12
1.89402853e-06,3.00010000e-02,5.27967201e-01,1.87193477e+12
4.26164441e-06,3.00022500e-02,5.27947327e-01,1.87180770e+12
6.62934941e-06,3.00035000e-02,5.27927454e-01,1.87168064e+12
8.99714354e-06,3.00047500e-02,5.27907581e-01,1.87155360e+12
1.13650268e-05,3.00060000e-02,5.27887708e-01,1.87142656e+12
2.32057804e-05,3.00122500e-02,5.27788350e-01,1.87079153e+12
3.50487631e-05,3.00185000e-02,5.27689001e-01,1.87015676e+12
4.68939757e-05,3.00247500e-02,5.27589661e-01,1.86952223e+12
5.87414187e-05,3.00310000e-02,5.27490330e-01,1.86888796e+12
1.18012113e-04,3.00622500e-02,5.26993811e-01,1.86572035e+12
1.77338663e-04,3.00935000e-02,5.26497519e-01,1.86255899e+12
2.36721151e-04,3.01247500e-02,5.26001452e-01,1.85940388e+12
2.96159655e-04,3.01560000e-02,5.25505612e-01,1.85625498e+12
5.94195239e-04,3.03122500e-02,5.23029790e-01,1.84060307e+12
8.93643346e-04,3.04685000e-02,5.20559591e-01,1.82510378e+12
1.19451417e-03,3.06247500e-02,5.18094994e-01,1.80975479e+12
1.49681804e-03,3.07810000e-02,5.15635978e-01,1.79455383e+12
2.11890464e-03,3.11002093e-02,5.10629613e-01,1.76395009e+12
2.74710622e-03,3.14194186e-02,5.05646267e-01,1.73393664e+12
3.38151528e-03,3.17386279e-02,5.00685749e-01,1.70449584e+12
4.02222650e-03,3.20578372e-02,4.95747863e-01,1.67561076e+12
4.67601555e-03,3.23803244e-02,4.90782048e-01,1.64697675e+12
5.33643809e-03,3.27028117e-02,4.85838919e-01,1.61887715e+12
6.00359892e-03,3.30252989e-02,4.80918264e-01,1.59129644e+12
6.67760550e-03,3.33477862e-02,4.76019864e-01,1.56421966e+12
7.35474741e-03,3.36684733e-02,4.71170658e-01,1.53777950e+12
8.03887869e-03,3.39891605e-02,4.66343026e-01,1.51180983e+12
8.73011315e-03,3.43098476e-02,4.61536746e-01,1.48629754e+12
9.42856757e-03,3.46305348e-02,4.56751595e-01,1.46122996e+12
1.01282680e-02,3.49484675e-02,4.52028181e-01,1.43680471e+12
1.08353024e-02,3.52664003e-02,4.47325096e-01,1.41279315e+12
1.15497935e-02,3.55843330e-02,4.42642119e-01,1.38918423e+12
1.22718677e-02,3.59022657e-02,4.37979027e-01,1.36596728e+12
1.29933422e-02,3.62165962e-02,4.33388101e-01,1.34338863e+12
1.37224840e-02,3.65309268e-02,4.28816182e-01,1.32117345e+12
1.44594252e-02,3.68452573e-02,4.24263054e-01,1.29931243e+12
1.52043016e-02,3.71595878e-02,4.19728504e-01,1.27779661e+12
1.59469245e-02,3.74696296e-02,4.15273809e-01,1.25690403e+12
1.66975406e-02,3.77796715e-02,4.10836774e-01,1.23633078e+12
1.74562912e-02,3.80897134e-02,4.06417195e-01,1.21606905e+12
1.82233217e-02,3.83997552e-02,4.02014866e-01,1.19611130e+12
1.89864208e-02,3.87048817e-02,3.97698976e-01,1.17675964e+12
1.97578305e-02,3.90100081e-02,3.93399405e-01,1.15768857e+12
2.05377015e-02,3.93151345e-02,3.89115964e-01,1.13889153e+12
2.13261888e-02,3.96202610e-02,3.84848460e-01,1.12036219e+12
2.21090494e-02,3.99199053e-02,3.80672957e-01,1.10242032e+12
2.29005288e-02,4.02195496e-02,3.76512466e-01,1.08472505e+12
2.37007869e-02,4.05191939e-02,3.72366814e-01,1.06727088e+12
2.45099884e-02,4.08188382e-02,3.68235825e-01,1.05005250e+12
2.53118974e-02,4.11125083e-02,3.64201262e-01,1.03340122e+12
2.61227240e-02,4.14061783e-02,3.60180460e-01,1.01696674e+12
2.69426374e-02,4.16998484e-02,3.56173264e-01,1.00074448e+12
2.77718121e-02,4.19935184e-02,3.52179516e-01,9.84729992e+11
2.85922035e-02,4.22808421e-02,3.48284945e-01,9.69258504e+11
2.94218053e-02,4.25681658e-02,3.44402962e-01,9.53977825e+11
3.02607959e-02,4.28554894e-02,3.40533431e-01,9.38884127e+11
3.11093592e-02,4.31428131e-02,3.36676214e-01,9.23973686e+11
3.19475837e-02,4.34234456e-02,3.32920585e-01,9.09583919e+11
3.27953030e-02,4.37040780e-02,3.29176458e-01,8.95362246e+11
