# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b = 0
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 1.000000e-10
# Delta_T = 2.000000e+00
# V_min = 2.138
# l_ini_over_lb = 3.000000e-05
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,3.00000000e-05,9.98858542e-01,5.39984682e+14
2.50287918e-07,3.02500000e-05,9.98840745e-01,5.35516532e+14
5.00580311e-07,3.05000000e-05,9.98822821e-01,5.31121597e+14
7.50877212e-07,3.07500000e-05,9.98804770e-01,5.26798091e+14
1.00117865e-06,3.10000000e-05,9.98786593e-01,5.22544285e+14
2.25275506e-06,3.22500000e-05,9.98693817e-01,5.02264014e+14
3.50444971e-06,3.35000000e-05,9.98597903e-01,4.83496443e+14
4.75626653e-06,3.47500000e-05,9.98498870e-01,4.66078364e+14
6.00820947e-06,3.60000000e-05,9.98396739e-01,4.49869180e+14
7.42599539e-06,3.74154287e-05,9.98277371e-01,4.32821515e+14
8.84395364e-06,3.88308574e-05,9.98154078e-01,4.17015848e+14
1.02620898e-05,4.02462860e-05,9.98026885e-01,4.02321165e+14
1.16804095e-05,4.16617147e-05,9.97895815e-01,3.88624213e+14
1.32359260e-05,4.32138434e-05,9.97747658e-01,3.74634993e+14
1.47916770e-05,4.47659722e-05,9.97594898e-01,3.61615011e+14
1.63476699e-05,4.63181009e-05,9.97437564e-01,3.49466848e+14
1.79039118e-05,4.78702297e-05,9.97275686e-01,3.38105689e+14
1.96031404e-05,4.95646753e-05,9.97093806e-01,3.26514348e+14
2.13026836e-05,5.12591209e-05,9.96906579e-01,3.15688495e+14
2.30025505e-05,5.29535666e-05,9.96714037e-01,3.05554663e+14
2.47027504e-05,5.46480122e-05,9.96516216e-01,2.96048473e+14
2.65519836e-05,5.64905996e-05,9.96295145e-01,2.86357544e+14
2.84016330e-05,5.83331871e-05,9.96067911e-01,2.77277971e+14
3.02517100e-05,6.01757745e-05,9.95834556e-01,2.68753610e+14
3.21022263e-05,6.20183620e-05,9.95595119e-01,2.60734967e+14
