# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 3.678794e-11
# Delta_T = 1.000000e+01
# V_min = 2.138
# l_ini_over_lb = 1.000000e-01
# l_fin_over_lb = 1.000000e+03
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-01,9.46367902e-01,8.80939226e+11
2.64167904e-07,1.00000250e-01,9.46367712e-01,8.80937158e+11
5.28335861e-07,1.00000500e-01,9.46367522e-01,8.80935089e+11
7.92503871e-07,1.00000750e-01,9.46367333e-01,8.80933021e+11
1.05667193e-06,1.00001000e-01,9.46367143e-01,8.80930953e+11
2.37751304e-06,1.00002250e-01,9.46366193e-01,8.80920613e+11
3.69835548e-06,1.00003500e-01,9.46365243e-01,8.80910273e+11
5.01919924e-06,1.00004750e-01,9.46364293e-01,8.80899934e+11
6.34004433e-06,1.00006000e-01,9.46363344e-01,8.80889595e+11
1.29442896e-05,1.00012250e-01,9.46358595e-01,8.80837902e+11
1.95485681e-05,1.00018500e-01,9.46353846e-01,8.80786215e+11
2.61528797e-05,1.00024750e-01,9.46349097e-01,8.80734535e+11
3.27572244e-05,1.00031000e-01,9.46344348e-01,8.80682862e+11
6.57794453e-05,1.00062250e-01,9.46320604e-01,8.80424590e+11
9.88024947e-05,1.00093500e-01,9.46296859e-01,8.80166477e+11
1.31826373e-04,1.00124750e-01,9.46273113e-01,8.79908524e+11
1.64851080e-04,1.00156000e-01,9.46249367e-01,8.79650731e+11
3.29987047e-04,1.00312250e-01,9.46130626e-01,8.78364148e+11
4.95143741e-04,1.00468500e-01,9.46011871e-01,8.77081528e+11
6.60321170e-04,1.00624750e-01,9.45893101e-01,8.75802852e+11
8.25519343e-04,1.00781000e-01,9.45774317e-01,8.74528102e+11
1.65182161e-03,1.01562250e-01,9.45180191e-01,8.68212605e+11
2.47864359e-03,1.02343500e-01,9.44585746e-01,8.61992581e+11
3.30598620e-03,1.03124750e-01,9.43991013e-01,8.55865875e+11
4.13385032e-03,1.03906000e-01,9.43396021e-01,8.49830395e+11
7.23437069e-03,1.06827566e-01,9.41169196e-01,8.28034842e+11
1.03422388e-02,1.09749131e-01,9.38940662e-01,8.07388573e+11
1.34574930e-02,1.12670697e-01,9.36711825e-01,7.87802810e+11
1.65801672e-02,1.15592263e-01,9.34484007e-01,7.69197728e+11
2.00421100e-02,1.18823130e-01,9.32023013e-01,7.49678315e+11
2.35131985e-02,1.22053997e-01,9.29566349e-01,7.31182767e+11
2.69934622e-02,1.25284865e-01,9.27115476e-01,7.13632512e+11
3.04829252e-02,1.28515732e-01,9.24671754e-01,6.96956851e+11
3.45755047e-02,1.32294192e-01,9.21824609e-01,6.78479230e+11
3.86807149e-02,1.36072651e-01,9.18990825e-01,6.61019206e+11
4.27985702e-02,1.39851110e-01,9.16172106e-01,6.44495050e+11
4.69290772e-02,1.43629569e-01,9.13370005e-01,6.28833595e+11
5.19785027e-02,1.48232989e-01,9.09980614e-01,6.10823812e+11
5.70466905e-02,1.52836408e-01,9.06620282e-01,5.93891535e+11
6.21336117e-02,1.57439828e-01,9.03291054e-01,5.77943202e+11
6.72392239e-02,1.62043247e-01,8.99994733e-01,5.62895823e+11
7.44738391e-02,1.68537697e-01,8.95403310e-01,5.43058039e+11
8.17453541e-02,1.75032147e-01,8.90884278e-01,5.24686237e+11
8.90535395e-02,1.81526597e-01,8.86440727e-01,5.07624784e+11
9.63981296e-02,1.88021048e-01,8.82075137e-01,4.91739409e+11
1.04135511e-01,1.94828556e-01,8.77584895e-01,4.76223926e+11
1.11912187e-01,2.01636065e-01,8.73184087e-01,4.61756171e+11
1.19727749e-01,2.08443573e-01,8.68873891e-01,4.48234664e+11
1.27581766e-01,2.15251082e-01,8.64655060e-01,4.35570660e+11
1.34871469e-01,2.21540194e-01,8.60839012e-01,4.24565379e+11
1.42193225e-01,2.27829307e-01,8.57101306e-01,4.14170865e+11
1.49546644e-01,2.34118419e-01,8.53441789e-01,4.04338454e+11
1.56931324e-01,2.40407531e-01,8.49860133e-01,3.95024529e+11
1.64548619e-01,2.46867400e-01,8.46261780e-01,3.85956343e+11
1.72198004e-01,2.53327270e-01,8.42744390e-01,3.77355557e+11
1.79879016e-01,2.59787139e-01,8.39307170e-01,3.69187675e+11
1.87591184e-01,2.66247008e-01,8.35949223e-01,3.61421519e+11
1.95781756e-01,2.73079645e-01,8.32482672e-01,3.53613079e+11
2.04006078e-01,2.79912283e-01,8.29102435e-01,3.46192179e+11
2.12263574e-01,2.86744920e-01,8.25807174e-01,3.39131377e+11
2.20553664e-01,2.93577558e-01,8.22595493e-01,3.32405764e+11
2.29461558e-01,3.00890167e-01,8.19249148e-01,3.25553365e+11
2.38405406e-01,3.08202777e-01,8.15995052e-01,3.19033686e+11
2.47384492e-01,3.15515387e-01,8.12831346e-01,3.12823772e+11
2.56398100e-01,3.22827997e-01,8.09756149e-01,3.06902730e+11
2.66156760e-01,3.30714332e-01,8.06536699e-01,3.00819007e+11
2.75953850e-01,3.38600666e-01,8.03415599e-01,2.95027319e+11
2.85788483e-01,3.46487001e-01,8.00390469e-01,2.89507836e+11
2.95659775e-01,3.54373335e-01,7.97458942e-01,2.84242476e+11
3.06412157e-01,3.62931265e-01,7.94380938e-01,2.78797036e+11
3.17205566e-01,3.71489194e-01,7.91407428e-01,2.73612137e+11
3.28038906e-01,3.80047123e-01,7.88535494e-01,2.68670228e+11
3.38911088e-01,3.88605052e-01,7.85762268e-01,2.63955291e+11
3.50819682e-01,3.97944883e-01,7.82845005e-01,2.59051394e+11
3.62771885e-01,4.07284715e-01,7.80038380e-01,2.54383012e+11
3.74766340e-01,4.16624546e-01,7.77338907e-01,2.49934297e+11
3.86801712e-01,4.25964377e-01,7.74743188e-01,2.45690778e+11
4.00057800e-01,4.36216180e-01,7.72009535e-01,2.41253430e+11
4.13359896e-01,4.46467984e-01,7.69392664e-01,2.37031388e+11
4.26706328e-01,4.56719787e-01,7.66888474e-01,2.33010085e+11
4.40095455e-01,4.66971590e-01,7.64492998e-01,2.29176228e+11
4.54931806e-01,4.78294987e-01,7.61968877e-01,2.25144889e+11
4.69816175e-01,4.89618384e-01,7.59567733e-01,2.21312456e+11
4.84746499e-01,5.00941781e-01,7.57284784e-01,2.17665313e+11
4.99720767e-01,5.12265177e-01,7.55115434e-01,2.14191045e+11
5.16424259e-01,5.24858967e-01,7.52830763e-01,2.10516250e+11
5.33177067e-01,5.37452757e-01,7.50675340e-01,2.07027044e+11
5.49976651e-01,5.50046547e-01,7.48643613e-01,2.03710490e+11
5.66820544e-01,5.62640336e-01,7.46730280e-01,2.00554805e+11
5.85758472e-01,5.76762591e-01,7.44719292e-01,1.97194193e+11
6.04745861e-01,5.90884845e-01,7.42844016e-01,1.94008568e+11
6.23779571e-01,6.05007100e-01,7.41098000e-01,1.90985419e+11
6.42856577e-01,6.19129354e-01,7.39475117e-01,1.88113372e+11
6.64518149e-01,6.35128895e-01,7.37777947e-01,1.85029074e+11
6.86227488e-01,6.51128435e-01,7.36223360e-01,1.82111780e+11
7.07980701e-01,6.67127975e-01,7.34803806e-01,1.79349130e+11
7.29774062e-01,6.83127515e-01,7.33512163e-01,1.76729927e+11
7.54843869e-01,7.01499472e-01,7.32178080e-01,1.73886159e+11
7.79956792e-01,7.19871430e-01,7.30994241e-01,1.71204232e+11
8.05107960e-01,7.38243388e-01,7.29951688e-01,1.68671619e+11
8.30292756e-01,7.56615345e-01,7.29042033e-01,1.66277013e+11
8.59837565e-01,7.78140941e-01,7.28134759e-01,1.63633243e+11
8.89415925e-01,7.99666536e-01,7.27387363e-01,1.61150143e+11
9.19021624e-01,8.21192132e-01,7.26788900e-01,1.58814488e+11
9.48648845e-01,8.42717727e-01,7.26329207e-01,1.56614423e+11
9.80487827e-01,8.65837358e-01,7.25979279e-01,1.54390317e+11
1.01233909e+00,8.88956989e-01,7.25767715e-01,1.52298487e+11
1.04419678e+00,9.12076620e-01,7.25684473e-01,1.50328294e+11
1.07605548e+00,9.35196251e-01,7.25720252e-01,1.48470172e+11
1.10963665e+00,9.59569092e-01,7.25877357e-01,1.46623186e+11
1.14320789e+00,9.83941933e-01,7.26147829e-01,1.44882070e+11
1.17676419e+00,1.00831477e+00,7.26523027e-01,1.43238618e+11
1.21030089e+00,1.03268761e+00,7.26994951e-01,1.41685419e+11
1.24600635e+00,1.05865575e+00,7.27595891e-01,1.40122336e+11
1.28168003e+00,1.08462388e+00,7.28289982e-01,1.38646765e+11
1.31731760e+00,1.11059201e+00,7.29069591e-01,1.37252076e+11
1.35291514e+00,1.13656014e+00,7.29927664e-01,1.35932263e+11
1.39094288e+00,1.16433635e+00,7.30924979e-01,1.34597275e+11
1.42891679e+00,1.19211256e+00,7.31997300e-01,1.33335686e+11
1.46683332e+00,1.21988877e+00,7.33137863e-01,1.32142025e+11
1.50468928e+00,1.24766497e+00,7.34340442e-01,1.31011325e+11
1.54535277e+00,1.27755319e+00,7.35697183e-01,1.29859818e+11
1.58593971e+00,1.30744141e+00,7.37112553e-01,1.28770893e+11
1.62644731e+00,1.33732962e+00,7.38580531e-01,1.27739925e+11
1.66687317e+00,1.36721784e+00,7.40095588e-01,1.26762709e+11
1.71059247e+00,1.39961105e+00,7.41784929e-01,1.25759866e+11
1.75421102e+00,1.43200426e+00,7.43517744e-01,1.24811265e+11
1.79772689e+00,1.46439747e+00,7.45288642e-01,1.23912898e+11
1.84113850e+00,1.49679068e+00,7.47092702e-01,1.23061124e+11
1.88846681e+00,1.53219660e+00,7.49097205e-01,1.22179531e+11
1.93566771e+00,1.56760253e+00,7.51130659e-01,1.21345729e+11
1.98274022e+00,1.60300845e+00,7.53188226e-01,1.20556158e+11
2.02968367e+00,1.63841438e+00,7.55265519e-01,1.19807588e+11
2.08137083e+00,1.67751156e+00,7.57577549e-01,1.19025092e+11
2.13289997e+00,1.71660873e+00,7.59904000e-01,1.18285436e+11
2.18427123e+00,1.75570591e+00,7.62240539e-01,1.17585376e+11
2.23548503e+00,1.79480308e+00,7.64583274e-01,1.16921972e+11
