# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 3.678794e-11
# Delta_T = 0.000000e+00
# V_min = 2.138
# l_ini_over_lb = 5.000000e-01
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,5.00000000e-01,8.05304531e-11,3.63713705e+00
5.02375505e-03,5.00000000e-01,8.05304531e-11,3.63713705e+00
1.00475101e-02,5.00000000e-01,8.05304531e-11,3.63713705e+00
1.50712651e-02,5.00000000e-01,8.05304531e-11,3.63713705e+00
2.00950202e-02,5.00000000e-01,8.05304531e-11,3.63713705e+00
4.52137954e-02,5.00000000e-01,8.05304531e-11,3.63713705e+00
7.03325707e-02,5.00000000e-01,8.05304531e-11,3.63713705e+00
9.54513459e-02,5.00000000e-01,8.05304531e-11,3.63713705e+00
1.20570121e-01,5.00000000e-01,8.05304531e-11,3.63713705e+00
2.46163997e-01,5.00000000e-01,8.05304531e-11,3.63713705e+00
3.71757874e-01,5.00000000e-01,8.05304531e-11,3.63713705e+00
4.97353129e-01,5.00000000e-01,8.05304531e-11,3.63713705e+00
6.22947005e-01,5.00000000e-01,8.05304531e-11,3.63713705e+00
1.25091776e+00,5.00000000e-01,8.05304531e-11,3.63713705e+00
1.87888990e+00,5.00000000e-01,8.05304531e-11,3.63713705e+00
2.50686204e+00,5.00000000e-01,8.05304531e-11,3.63713705e+00
3.13483280e+00,5.00000000e-01,8.05304531e-11,3.63713705e+00
6.27469074e+00,5.00000001e-01,8.05304531e-11,3.63713705e+00
9.41454867e+00,5.00000001e-01,8.05304531e-11,3.63713705e+00
1.25544066e+01,5.00000001e-01,8.05304531e-11,3.63713705e+00
1.56942645e+01,5.00000001e-01,8.05304531e-11,3.63713705e+00
3.13935556e+01,5.00000003e-01,8.05304532e-11,3.63713705e+00
4.70928452e+01,5.00000004e-01,8.05304532e-11,3.63713706e+00
6.27921349e+01,5.00000005e-01,8.05304533e-11,3.63713706e+00
7.84914259e+01,5.00000006e-01,8.05304533e-11,3.63713706e+00
1.56987877e+02,5.00000013e-01,8.05304536e-11,3.63713708e+00
2.35484327e+02,5.00000019e-01,8.05304539e-11,3.63713709e+00
3.13980777e+02,5.00000025e-01,8.05304542e-11,3.63713710e+00
3.92477227e+02,5.00000032e-01,8.05304545e-11,3.63713712e+00
7.84959471e+02,5.00000063e-01,8.05304559e-11,3.63713719e+00
1.17744171e+03,5.00000095e-01,8.05304574e-11,3.63713726e+00
1.56992394e+03,5.00000126e-01,8.05304588e-11,3.63713733e+00
1.96240616e+03,5.00000158e-01,8.05304602e-11,3.63713740e+00
3.92481718e+03,5.00000316e-01,8.05304674e-11,3.63713776e+00
5.88722801e+03,5.00000474e-01,8.05304745e-11,3.63713811e+00
7.84963868e+03,5.00000632e-01,8.05304817e-11,3.63713847e+00
9.81204917e+03,5.00000790e-01,8.05304889e-11,3.63713882e+00
1.96240990e+04,5.00001580e-01,8.05305247e-11,3.63714060e+00
2.94361445e+04,5.00002371e-01,8.05305605e-11,3.63714237e+00
3.92481856e+04,5.00003161e-01,8.05305963e-11,3.63714415e+00
4.90602223e+04,5.00003951e-01,8.05306322e-11,3.63714592e+00
9.81203405e+04,5.00007902e-01,8.05308113e-11,3.63715480e+00
1.47180350e+05,5.00011853e-01,8.05309904e-11,3.63716367e+00
1.96240249e+05,5.00015803e-01,8.05311695e-11,3.63717255e+00
2.45300040e+05,5.00019754e-01,8.05313486e-11,3.63718143e+00
4.90597358e+05,5.00039508e-01,8.05322442e-11,3.63722581e+00
7.35891947e+05,5.00059263e-01,8.05331398e-11,3.63727019e+00
9.81183809e+05,5.00079017e-01,8.05340355e-11,3.63731457e+00
1.22647294e+06,5.00098771e-01,8.05349311e-11,3.63735895e+00
2.45287769e+06,5.00197542e-01,8.05394096e-11,3.63758088e+00
3.67921424e+06,5.00296314e-01,8.05438886e-11,3.63780283e+00
4.90548260e+06,5.00395085e-01,8.05483680e-11,3.63802481e+00
6.13168276e+06,5.00493856e-01,8.05528479e-11,3.63824680e+00
1.22616606e+07,5.00987712e-01,8.05752544e-11,3.63935716e+00
1.83899336e+07,5.01481568e-01,8.05976725e-11,3.64046813e+00
2.45165019e+07,5.01975423e-01,8.06201021e-11,3.64157969e+00
3.06413654e+07,5.02469279e-01,8.06425434e-11,3.64269186e+00
6.12401150e+07,5.04938558e-01,8.07549241e-11,3.64826173e+00
9.17962572e+07,5.07407838e-01,8.08675955e-11,3.65384670e+00
1.22309801e+08,5.09877117e-01,8.09805580e-11,3.65944678e+00
1.52780755e+08,5.12346396e-01,8.10938120e-11,3.66506201e+00
3.04497020e+08,5.24692792e-01,8.16644682e-11,3.69336603e+00
4.55150065e+08,5.37039188e-01,8.22424716e-11,3.72205213e+00
6.04741324e+08,5.49385584e-01,8.28278726e-11,3.75112336e+00
7.53272394e+08,5.61731980e-01,8.34207223e-11,3.78058283e+00
9.71820264e+08,5.80060611e-01,8.43146754e-11,3.82503909e+00
1.18804191e+09,5.98389242e-01,8.52253316e-11,3.87036834e+00
1.40194441e+09,6.16717873e-01,8.61528672e-11,3.91658126e+00
1.61353552e+09,6.35046504e-01,8.70974622e-11,3.96368871e+00
1.85809871e+09,6.56484336e-01,8.82241872e-11,4.01993726e+00
2.09952594e+09,6.77922168e-01,8.93748031e-11,4.07744300e+00
2.33783289e+09,6.99359999e-01,9.05496182e-11,4.13622456e+00
2.57303633e+09,7.20797831e-01,9.17489483e-11,4.19630100e+00
2.82831983e+09,7.44390902e-01,9.30975750e-11,4.26393724e+00
3.07989098e+09,7.67983974e-01,9.44767286e-11,4.33319221e+00
3.32777607e+09,7.91577045e-01,9.58868633e-11,4.40409329e+00
3.57200260e+09,8.15170116e-01,9.73284455e-11,4.47666859e+00
3.83042422e+09,8.40525319e-01,9.89133029e-11,4.55656388e+00
4.08469043e+09,8.65880523e-01,1.00535645e-10,4.63846300e+00
4.33483944e+09,8.91235726e-01,1.02196098e-10,4.72240373e+00
4.58091063e+09,9.16590930e-01,1.03895309e-10,4.80842490e+00
4.83935910e+09,9.43681061e-01,1.05754362e-10,4.90267608e+00
5.09324947e+09,9.70771192e-01,1.07659246e-10,4.99939789e+00
5.34263348e+09,9.97861323e-01,1.09610817e-10,5.09864185e+00
5.58756389e+09,1.02495145e+00,1.11609954e-10,5.20046094e+00
5.84540405e+09,1.05401026e+00,1.13808279e-10,5.31260418e+00
6.09824891e+09,1.08306907e+00,1.16063528e-10,5.42784266e+00
6.34616660e+09,1.11212787e+00,1.18376886e-10,5.54624779e+00
6.58922605e+09,1.14118668e+00,1.20749574e-10,5.66789313e+00
6.84758967e+09,1.17272269e+00,1.23393124e-10,5.80366316e+00
7.10040297e+09,1.20425870e+00,1.26109689e-10,5.94343886e+00
7.34775600e+09,1.23579471e+00,1.28900976e-10,6.08732340e+00
7.58973916e+09,1.26733072e+00,1.31768748e-10,6.23542323e+00
7.85234528e+09,1.30236042e+00,1.35046101e-10,6.40500570e+00
8.10856201e+09,1.33739013e+00,1.38422645e-10,6.58008095e+00
8.35851344e+09,1.37241983e+00,1.41901040e-10,6.76081022e+00
8.60232339e+09,1.40744954e+00,1.45484040e-10,6.94736039e+00
8.86804770e+09,1.44665229e+00,1.49621432e-10,7.16324986e+00
9.12640640e+09,1.48585505e+00,1.53897540e-10,7.38689796e+00
9.37756996e+09,1.52505780e+00,1.58316654e-10,7.61856565e+00
9.62170728e+09,1.56426056e+00,1.62883221e-10,7.85852399e+00
9.84444222e+09,1.60102798e+00,1.67304213e-10,8.09136069e+00
1.00612802e+10,1.63779540e+00,1.71862916e-10,8.33197921e+00
1.02723560e+10,1.67456282e+00,1.76563412e-10,8.58062935e+00
1.04778026e+10,1.71133024e+00,1.81409923e-10,8.83756992e+00
1.06673911e+10,1.74616784e+00,1.86140736e-10,9.08891670e+00
1.08521536e+10,1.78100543e+00,1.91010405e-10,9.34818363e+00
1.10321987e+10,1.81584303e+00,1.96022898e-10,9.61561490e+00
1.12076331e+10,1.85068062e+00,2.01182309e-10,9.89146300e+00
1.13723061e+10,1.88422703e+00,2.06293296e-10,1.01652858e+01
1.15328939e+10,1.91777344e+00,2.11548333e-10,1.04473964e+01
1.16894875e+10,1.95131986e+00,2.16951434e-10,1.07380434e+01
1.18421762e+10,1.98486627e+00,2.22506744e-10,1.10374838e+01
