# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b = -1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 2.718282e-10
# Delta_T = 1.000000e+01
# V_min = 2.138
# l_ini_over_lb = 3.000000e-05
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,3.00000000e-03,9.87201933e-01,2.68976315e+13
2.53241243e-07,3.00025000e-03,9.87199998e-01,2.68953678e+13
5.06482983e-07,3.00050000e-03,9.87198063e-01,2.68931045e+13
7.59725219e-07,3.00075000e-03,9.87196128e-01,2.68908416e+13
1.01296795e-06,3.00100000e-03,9.87194193e-01,2.68885790e+13
2.27918906e-06,3.00225000e-03,9.87184514e-01,2.68772718e+13
3.54542259e-06,3.00350000e-03,9.87174833e-01,2.68659739e+13
4.81166854e-06,3.00475000e-03,9.87165148e-01,2.68546854e+13
6.07792691e-06,3.00600000e-03,9.87155461e-01,2.68434062e+13
1.24094053e-05,3.01225000e-03,9.87106975e-01,2.67871502e+13
1.87411949e-05,3.01850000e-03,9.87058412e-01,2.67311259e+13
2.50732963e-05,3.02475000e-03,9.87009772e-01,2.66753321e+13
3.14057100e-05,3.03100000e-03,9.86961053e-01,2.66197673e+13
6.30724817e-05,3.06225000e-03,9.86716298e-01,2.63453287e+13
9.47471404e-05,3.09350000e-03,9.86469610e-01,2.60764076e+13
1.26429752e-04,3.12475000e-03,9.86220997e-01,2.58128386e+13
1.58120382e-04,3.15600000e-03,9.85970468e-01,2.55544626e+13
2.41162145e-04,3.23784919e-03,9.85305264e-01,2.49012473e+13
3.24260537e-04,3.31969838e-03,9.84627112e-01,2.42800721e+13
4.07416723e-04,3.40154758e-03,9.83936157e-01,2.36886256e+13
4.90631861e-04,3.48339677e-03,9.83232541e-01,2.31248133e+13
5.79591239e-04,3.57083058e-03,9.82467090e-01,2.25509126e+13
6.68620593e-04,3.65826438e-03,9.81687525e-01,2.20042736e+13
7.57721308e-04,3.74569819e-03,9.80894016e-01,2.14829889e+13
8.46894759e-04,3.83313200e-03,9.80086732e-01,2.09853247e+13
9.42055687e-04,3.92635641e-03,9.79210999e-01,2.04789443e+13
1.03730250e-03,4.01958082e-03,9.78320001e-01,1.99958814e+13
1.13263684e-03,4.11280523e-03,9.77413938e-01,1.95345521e+13
1.22806032e-03,4.20602964e-03,9.76493012e-01,1.90935125e+13
1.32976660e-03,4.30529456e-03,9.75496297e-01,1.86447210e+13
1.43157772e-03,4.40455949e-03,9.74483193e-01,1.82159878e+13
1.53349559e-03,4.50382441e-03,9.73453938e-01,1.78059881e+13
1.63552210e-03,4.60308933e-03,9.72408768e-01,1.74135116e+13
1.74415194e-03,4.70866078e-03,9.71279991e-01,1.70140882e+13
1.85290908e-03,4.81423222e-03,9.70133756e-01,1.66320131e+13
1.96179576e-03,4.91980367e-03,9.68970340e-01,1.62661712e+13
2.07081421e-03,5.02537511e-03,9.67790018e-01,1.59155411e+13
2.18678195e-03,5.13753393e-03,9.66517832e-01,1.55586507e+13
2.30290354e-03,5.24969275e-03,9.65227198e-01,1.52168417e+13
2.41918160e-03,5.36185156e-03,9.63918441e-01,1.48891696e+13
2.53561873e-03,5.47401038e-03,9.62591880e-01,1.45747671e+13
2.65938319e-03,5.59305691e-03,9.61164730e-01,1.42546846e+13
2.78333280e-03,5.71210343e-03,9.59718258e-01,1.39477771e+13
2.90747059e-03,5.83114995e-03,9.58252837e-01,1.36532398e+13
3.03179958e-03,5.95019648e-03,9.56768836e-01,1.33703318e+13
3.16386286e-03,6.07644547e-03,9.55175159e-01,1.30822538e+13
3.29614806e-03,6.20269445e-03,9.53561431e-01,1.28057382e+13
3.42865869e-03,6.32894344e-03,9.51928081e-01,1.25400953e+13
3.56139822e-03,6.45519243e-03,9.50275533e-01,1.22846889e+13
3.70231582e-03,6.58897835e-03,9.48503845e-01,1.20245537e+13
3.84349841e-03,6.72276426e-03,9.46711562e-01,1.17746102e+13
3.98495006e-03,6.85655018e-03,9.44899173e-01,1.15342639e+13
4.12667475e-03,6.99033609e-03,9.43067160e-01,1.13029659e+13
4.27705744e-03,7.13200984e-03,9.41106267e-01,1.10673312e+13
4.42775548e-03,7.27368359e-03,9.39124459e-01,1.08407168e+13
4.57877352e-03,7.41535734e-03,9.37122287e-01,1.06226080e+13
4.73011616e-03,7.55703109e-03,9.35100293e-01,1.04125285e+13
4.89062374e-03,7.70694859e-03,9.32939650e-01,1.01984793e+13
5.05150530e-03,7.85686609e-03,9.30758034e-01,9.99244348e+12
5.21276617e-03,8.00678359e-03,9.28556062e-01,9.79397315e+12
5.37441163e-03,8.15670109e-03,9.26334337e-01,9.60265340e+12
5.54577266e-03,8.31523583e-03,9.23964079e-01,9.40768912e+12
5.71757579e-03,8.47377056e-03,9.21573090e-01,9.21986872e+12
