# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 3.678794e-11
# Delta_T = 1.000000e+01
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-01,9.04134617e-01,7.27432516e+11
2.76507565e-07,1.00000250e-01,9.04134171e-01,7.27430407e+11
5.53015267e-07,1.00000500e-01,9.04133725e-01,7.27428298e+11
8.29523105e-07,1.00000750e-01,9.04133279e-01,7.27426188e+11
1.10603108e-06,1.00001000e-01,9.04132832e-01,7.27424079e+11
2.48857300e-06,1.00002250e-01,9.04130601e-01,7.27413534e+11
3.87111833e-06,1.00003500e-01,9.04128370e-01,7.27402988e+11
5.25366708e-06,1.00004750e-01,9.04126139e-01,7.27392443e+11
6.63621923e-06,1.00006000e-01,9.04123908e-01,7.27381898e+11
1.35490312e-05,1.00012250e-01,9.04112753e-01,7.27329177e+11
2.04619284e-05,1.00018500e-01,9.04101597e-01,7.27276462e+11
2.73749110e-05,1.00024750e-01,9.04090441e-01,7.27223754e+11
3.42879788e-05,1.00031000e-01,9.04079284e-01,7.27171052e+11
6.88545979e-05,1.00062250e-01,9.04023492e-01,7.26907638e+11
1.03423351e-04,1.00093500e-01,9.03967688e-01,7.26644382e+11
1.37994238e-04,1.00124750e-01,9.03911872e-01,7.26381285e+11
1.72567260e-04,1.00156000e-01,9.03856043e-01,7.26118346e+11
3.45464421e-04,1.00312250e-01,9.03576713e-01,7.24806018e+11
5.18415070e-04,1.00468500e-01,9.03297074e-01,7.23497625e+11
6.91419298e-04,1.00624750e-01,9.03017125e-01,7.22193148e+11
8.64477198e-04,1.00781000e-01,9.02736868e-01,7.20892569e+11
1.73057501e-03,1.01562250e-01,9.01330976e-01,7.14447511e+11
2.59802849e-03,1.02343500e-01,8.99917451e-01,7.08097244e+11
3.46684924e-03,1.03124750e-01,8.98496359e-01,7.01839625e+11
4.33704888e-03,1.03906000e-01,8.97067766e-01,6.95672576e+11
6.10795674e-03,1.05492039e-01,8.94144731e-01,6.83422970e+11
7.88469341e-03,1.07078078e-01,8.91191592e-01,6.71522274e+11
9.66735708e-03,1.08664118e-01,8.88208894e-01,6.59955309e+11
1.14560466e-02,1.10250157e-01,8.85197178e-01,6.48707764e+11
1.33188851e-02,1.11896200e-01,8.82041414e-01,6.37358025e+11
1.51884324e-02,1.13542243e-01,8.78855579e-01,6.26323572e+11
1.70648007e-02,1.15188286e-01,8.75640273e-01,6.15590990e+11
1.89481028e-02,1.16834329e-01,8.72396091e-01,6.05147618e+11
2.08990713e-02,1.18533054e-01,8.69018425e-01,5.94660578e+11
2.28576709e-02,1.20231779e-01,8.65611282e-01,5.84456416e+11
2.48240278e-02,1.21930504e-01,8.62175303e-01,5.74523412e+11
2.67982694e-02,1.23629229e-01,8.58711123e-01,5.64850487e+11
2.88405416e-02,1.25379279e-01,8.55113448e-01,5.55146225e+11
3.08914589e-02,1.27129330e-01,8.51487195e-01,5.45696045e+11
3.29511630e-02,1.28879380e-01,8.47833039e-01,5.36489702e+11
3.50197971e-02,1.30629431e-01,8.44151649e-01,5.27517493e+11
3.71565675e-02,1.32429117e-01,8.40338136e-01,5.18525332e+11
3.93030921e-02,1.34228802e-01,8.36497230e-01,5.09761598e+11
4.14595301e-02,1.36028488e-01,8.32629634e-01,5.01217327e+11
4.36260422e-02,1.37828174e-01,8.28736036e-01,4.92884020e+11
