# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b = -1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 2.718282e-10
# Delta_T = 5.000000e+01
# V_min = 2.138
# l_ini_over_lb = 3.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,3.00000000e-01,8.74702001e-01,1.30172553e+12
2.85811649e-07,3.00000250e-01,8.74701849e-01,1.30172435e+12
5.71623349e-07,3.00000500e-01,8.74701697e-01,1.30172318e+12
8.57435097e-07,3.00000750e-01,8.74701545e-01,1.30172200e+12
1.14324690e-06,3.00001000e-01,8.74701393e-01,1.30172082e+12
2.57230663e-06,3.00002250e-01,8.74700634e-01,1.30171495e+12
4.00136761e-06,3.00003500e-01,8.74699874e-01,1.30170907e+12
5.43042983e-06,3.00004750e-01,8.74699115e-01,1.30170319e+12
6.85949329e-06,3.00006000e-01,8.74698355e-01,1.30169731e+12
1.40048292e-05,3.00012250e-01,8.74694557e-01,1.30166791e+12
2.11501961e-05,3.00018500e-01,8.74690759e-01,1.30163852e+12
2.82955941e-05,3.00024750e-01,8.74686962e-01,1.30160913e+12
3.54410231e-05,3.00031000e-01,8.74683164e-01,1.30157974e+12
7.11686334e-05,3.00062250e-01,8.74664174e-01,1.30143280e+12
1.06897019e-04,3.00093500e-01,8.74645185e-01,1.30128589e+12
1.42626181e-04,3.00124750e-01,8.74626195e-01,1.30113901e+12
1.78356119e-04,3.00156000e-01,8.74607205e-01,1.30099216e+12
3.57017444e-04,3.00312250e-01,8.74512249e-01,1.30025836e+12
5.35698171e-04,3.00468500e-01,8.74417286e-01,1.29952530e+12
7.14398304e-04,3.00624750e-01,8.74322315e-01,1.29879299e+12
8.93117850e-04,3.00781000e-01,8.74227337e-01,1.29806142e+12
1.78700697e-03,3.01562250e-01,8.73752336e-01,1.29441465e+12
2.68138226e-03,3.02343500e-01,8.73277152e-01,1.29078626e+12
3.57624445e-03,3.03124750e-01,8.72801787e-01,1.28717612e+12
4.47159423e-03,3.03906000e-01,8.72326245e-01,1.28358407e+12
8.95568214e-03,3.07812250e-01,8.69945966e-01,1.26589059e+12
1.34520665e-02,3.11718500e-01,8.67561648e-01,1.24862958e+12
1.79608350e-02,3.15624750e-01,8.65173611e-01,1.23178519e+12
2.24820749e-02,3.19531000e-01,8.62782168e-01,1.21534233e+12
2.94861502e-02,3.25561037e-01,8.59084542e-01,1.19071491e+12
