# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b = 0
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 1.000000e-10
# Delta_T = 2.000000e+00
# V_min = 2.138
# l_ini_over_lb = 1.000000e-02
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,1.00000000e-02,6.96453652e-01,1.32047824e+12
3.58963988e-07,1.00002500e-02,6.96443734e-01,1.32043334e+12
7.17933087e-07,1.00005000e-02,6.96433816e-01,1.32038843e+12
1.07690730e-06,1.00007500e-02,6.96423898e-01,1.32034353e+12
1.43588662e-06,1.00010000e-02,6.96413980e-01,1.32029863e+12
3.23085994e-06,1.00022500e-02,6.96364389e-01,1.32007416e+12
5.02596108e-06,1.00035000e-02,6.96314800e-01,1.31984974e+12
6.82119006e-06,1.00047500e-02,6.96265211e-01,1.31962538e+12
8.61654691e-06,1.00060000e-02,6.96215623e-01,1.31940107e+12
1.75952496e-05,1.00122500e-02,6.95967694e-01,1.31828031e+12
2.65771514e-05,1.00185000e-02,6.95719781e-01,1.31716086e+12
3.55622542e-05,1.00247500e-02,6.95471885e-01,1.31604274e+12
4.45505602e-05,1.00310000e-02,6.95224007e-01,1.31492594e+12
8.95402091e-05,1.00622500e-02,6.93984874e-01,1.30936157e+12
1.34610246e-04,1.00935000e-02,6.92746177e-01,1.30382977e+12
1.79760931e-04,1.01247500e-02,6.91507923e-01,1.29833022e+12
2.24992522e-04,1.01560000e-02,6.90270118e-01,1.29286264e+12
4.13389712e-04,1.02855613e-02,6.85143151e-01,1.27052906e+12
6.03200856e-04,1.04151225e-02,6.80024428e-01,1.24872016e+12
7.94444950e-04,1.05446838e-02,6.74914342e-01,1.22741698e+12
9.87141274e-04,1.06742451e-02,6.69813259e-01,1.20660145e+12
1.18838612e-03,1.08085097e-02,6.64536854e-01,1.18552640e+12
1.39123363e-03,1.09427744e-02,6.59270832e-01,1.16493830e+12
1.59570627e-03,1.10770391e-02,6.54015518e-01,1.14481975e+12
1.80182685e-03,1.12113037e-02,6.48771206e-01,1.12515417e+12
2.01259226e-03,1.13474820e-02,6.43463668e-01,1.10565480e+12
2.22510141e-03,1.14836602e-02,6.38167986e-01,1.08658942e+12
2.43937934e-03,1.16198384e-02,6.32884396e-01,1.06794300e+12
2.65545156e-03,1.17560167e-02,6.27613106e-01,1.04970122e+12
2.87558792e-03,1.18935913e-02,6.22300446e-01,1.03166931e+12
3.09760938e-03,1.20311659e-02,6.17000706e-01,1.01402291e+12
3.32154375e-03,1.21687406e-02,6.11714038e-01,9.96749117e+11
3.54741943e-03,1.23063152e-02,6.06440572e-01,9.79835605e+11
3.77677675e-03,1.24447985e-02,6.01145725e-01,9.63162296e+11
4.00816056e-03,1.25832817e-02,5.95864464e-01,9.46830553e+11
4.24160163e-03,1.27217649e-02,5.90596868e-01,9.30829343e+11
4.47713139e-03,1.28602481e-02,5.85342994e-01,9.15148087e+11
4.71548719e-03,1.29991405e-02,5.80087427e-01,8.99731687e+11
4.95600943e-03,1.31380328e-02,5.74845736e-01,8.84617132e+11
5.19873197e-03,1.32769251e-02,5.69617935e-01,8.69795014e+11
5.44368946e-03,1.34158174e-02,5.64404020e-01,8.55256298e+11
