# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b = 0
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 1.000000e-10
# Delta_T = 2.000000e+00
# V_min = 2.138
# l_ini_over_lb = 3.000000e-05
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,3.00000000e-05,9.98859222e-01,5.40071200e+14
1.77228249e-06,3.17701476e-05,9.98730603e-01,5.09946934e+14
3.54479882e-06,3.35402953e-05,9.98595690e-01,4.83000890e+14
5.31756014e-06,3.53104429e-05,9.98454539e-01,4.58755182e+14
7.09057760e-06,3.70805906e-05,9.98307203e-01,4.36822992e+14
8.86386224e-06,3.88507382e-05,9.98153731e-01,4.16887995e+14
1.06374250e-05,4.06208858e-05,9.97994174e-01,3.98689211e+14
1.24112766e-05,4.23910335e-05,9.97828580e-01,3.82009189e+14
1.41854280e-05,4.41611811e-05,9.97656995e-01,3.66665259e+14
1.58020665e-05,4.57739019e-05,9.97495490e-01,3.53718092e+14
1.74189707e-05,4.73866227e-05,9.97329082e-01,3.41651350e+14
1.90361487e-05,4.89993435e-05,9.97157803e-01,3.30378119e+14
2.06536084e-05,5.06120643e-05,9.96981682e-01,3.19822534e+14
2.24156788e-05,5.23686432e-05,9.96784379e-01,3.09064197e+14
2.41781030e-05,5.41252221e-05,9.96581408e-01,2.99003305e+14
2.59408912e-05,5.58818010e-05,9.96372806e-01,2.89574102e+14
2.77040534e-05,5.76383799e-05,9.96158611e-01,2.80718828e+14
2.96192353e-05,5.95459771e-05,9.95919707e-01,2.71693114e+14
3.15348830e-05,6.14535742e-05,9.95674294e-01,2.63226869e+14
3.34510090e-05,6.33611714e-05,9.95422417e-01,2.55269573e+14
3.53676262e-05,6.52687686e-05,9.95164120e-01,2.47776599e+14
3.74426104e-05,6.73334222e-05,9.94877371e-01,2.40144253e+14
3.95182006e-05,6.93980759e-05,9.94583206e-01,2.32965162e+14
4.15944124e-05,7.14627295e-05,9.94281678e-01,2.26200051e+14
4.36712615e-05,7.35273831e-05,9.93972839e-01,2.19814046e+14
4.59130367e-05,7.57552656e-05,9.93631441e-01,2.13312729e+14
4.81555918e-05,7.79831482e-05,9.93281655e-01,2.07181989e+14
5.03989461e-05,8.02110307e-05,9.92923544e-01,2.01390954e+14
5.26431190e-05,8.24389132e-05,9.92557169e-01,1.95912086e+14
5.50590397e-05,8.48363672e-05,9.92153749e-01,1.90336743e+14
5.74759545e-05,8.72338212e-05,9.91740908e-01,1.85066952e+14
5.98938869e-05,8.96312751e-05,9.91318722e-01,1.80078203e+14
6.23128607e-05,9.20287291e-05,9.90887265e-01,1.75348535e+14
6.49107271e-05,9.46023092e-05,9.90413878e-01,1.70537278e+14
6.75098494e-05,9.71758893e-05,9.89929984e-01,1.65979951e+14
7.01102562e-05,9.97494695e-05,9.89435674e-01,1.61656907e+14
7.27119760e-05,1.02323050e-04,9.88931036e-01,1.57550471e+14
7.55001284e-05,1.05079573e-04,9.88379171e-01,1.53374312e+14
7.82898546e-05,1.07836097e-04,9.87815668e-01,1.49410740e+14
8.10811889e-05,1.10592621e-04,9.87240635e-01,1.45643865e+14
8.38741657e-05,1.13349145e-04,9.86654178e-01,1.42059343e+14
8.68615685e-05,1.16295726e-04,9.86014773e-01,1.38414653e+14
8.98509288e-05,1.19242308e-04,9.85362564e-01,1.34949168e+14
