# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b = -1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# bar_v0_over_cs = 2.718282e-10
# Delta_T = 2.000000e+00
# V_min = 2.138
# l_ini_over_lb = 3.000000e-05
# l_fin_over_lb = 1.000000e+04
# stop_reason = 0
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0
0.00000000e+00,3.00000000e-05,9.99003710e-01,5.40171180e+14
1.01699156e-06,3.10159461e-05,9.98940070e-01,5.22462789e+14
2.03404883e-06,3.20318923e-05,9.98874625e-01,5.05877244e+14
3.05117365e-06,3.30478384e-05,9.98807386e-01,4.90311008e+14
4.06836785e-06,3.40637845e-05,9.98738361e-01,4.75672865e+14
5.08563327e-06,3.50797307e-05,9.98667560e-01,4.61882160e+14
6.10297170e-06,3.60956768e-05,9.98594992e-01,4.48867360e+14
7.12038497e-06,3.71116229e-05,9.98520664e-01,4.36564753e+14
8.13787486e-06,3.81275690e-05,9.98444587e-01,4.24917400e+14
9.65179406e-06,3.96390458e-05,9.98328181e-01,4.08693196e+14
1.11658927e-05,4.11505226e-05,9.98207945e-01,3.93660078e+14
1.26801766e-05,4.26619994e-05,9.98083905e-01,3.79691475e+14
1.41946516e-05,4.41734762e-05,9.97956087e-01,3.66678096e+14
1.58589891e-05,4.58342921e-05,9.97811310e-01,3.53367818e+14
1.75235720e-05,4.74951081e-05,9.97662030e-01,3.40987637e+14
1.91884076e-05,4.91559240e-05,9.97508279e-01,3.29443298e+14
2.08535036e-05,5.08167399e-05,9.97350085e-01,3.18652836e+14
2.26735279e-05,5.26317802e-05,9.97172153e-01,3.07638342e+14
2.44938818e-05,5.44468205e-05,9.96988987e-01,2.97357417e+14
2.63145749e-05,5.62618608e-05,9.96800621e-01,2.87739081e+14
2.81356169e-05,5.80769011e-05,9.96607091e-01,2.78721206e+14
3.01183226e-05,6.00526661e-05,9.96390592e-01,2.69523624e+14
3.21014653e-05,6.20284311e-05,9.96168058e-01,2.60911175e+14
3.40850569e-05,6.40041961e-05,9.95939530e-01,2.52829682e+14
3.60691097e-05,6.59799611e-05,9.95705050e-01,2.45231443e+14
3.82217345e-05,6.81230607e-05,9.95444029e-01,2.37487173e+14
4.03749313e-05,7.02661604e-05,9.95176104e-01,2.30214486e+14
4.25287153e-05,7.24092600e-05,9.94901325e-01,2.23371522e+14
4.46831016e-05,7.45523597e-05,9.94619743e-01,2.16921219e+14
4.70131846e-05,7.68695442e-05,9.94307686e-01,2.10350800e+14
4.93440082e-05,7.91867287e-05,9.93987793e-01,2.04164089e+14
5.16755912e-05,8.15039133e-05,9.93660123e-01,1.98328369e+14
5.40079523e-05,8.38210978e-05,9.93324734e-01,1.92814531e+14
5.65234047e-05,8.63192952e-05,9.92954564e-01,1.87200750e+14
5.90398063e-05,8.88174926e-05,9.92575562e-01,1.81901939e+14
6.15571801e-05,9.13156899e-05,9.92187799e-01,1.76892255e+14
6.40755488e-05,9.38138873e-05,9.91791345e-01,1.72148602e+14
6.67847424e-05,9.65002537e-05,9.91355409e-01,1.67320859e+14
6.94951410e-05,9.91866200e-05,9.90909590e-01,1.62753786e+14
7.22067728e-05,1.01872986e-04,9.90453971e-01,1.58426769e+14
7.49196655e-05,1.04559353e-04,9.89988637e-01,1.54321308e+14
7.78315039e-05,1.07441300e-04,9.89478716e-01,1.50144364e+14
8.07448595e-05,1.10323247e-04,9.88957809e-01,1.46184802e+14
8.36597661e-05,1.13205194e-04,9.88426019e-01,1.42426026e+14
8.65762573e-05,1.16087141e-04,9.87883445e-01,1.38853088e+14
8.97002906e-05,1.19172399e-04,9.87290755e-01,1.35218764e+14
9.28262192e-05,1.22257657e-04,9.86685939e-01,1.31767021e+14
9.59540834e-05,1.25342915e-04,9.86069119e-01,1.28484382e+14
9.90839238e-05,1.28428174e-04,9.85440414e-01,1.25358666e+14
1.02430459e-04,1.31724843e-04,9.84755626e-01,1.22179725e+14
1.05779345e-04,1.35021512e-04,9.84057546e-01,1.19155166e+14
1.09130630e-04,1.38318181e-04,9.83346318e-01,1.16273956e+14
1.12484362e-04,1.41614850e-04,9.82622084e-01,1.13526089e+14
1.16064568e-04,1.45131435e-04,9.81835357e-01,1.10731665e+14
1.19647671e-04,1.48648020e-04,9.81034161e-01,1.08068603e+14
1.23233727e-04,1.52164606e-04,9.80218665e-01,1.05527803e+14
1.26822793e-04,1.55681191e-04,9.79389037e-01,1.03100986e+14
1.30648860e-04,1.59426683e-04,9.78490051e-01,1.00633083e+14
1.34478473e-04,1.63172176e-04,9.77575424e-01,9.82776238e+13
1.38311702e-04,1.66917668e-04,9.76645356e-01,9.60270470e+13
1.42148613e-04,1.70663160e-04,9.75700047e-01,9.38744533e+13
1.46233815e-04,1.74647010e-04,9.74678073e-01,9.16853476e+13
1.50323338e-04,1.78630860e-04,9.73639315e-01,8.95930336e+13
1.54417262e-04,1.82614710e-04,9.72584011e-01,8.75911850e+13
1.58515664e-04,1.86598559e-04,9.71512393e-01,8.56740143e+13
1.62874586e-04,1.90830793e-04,9.70356349e-01,8.37241512e+13
1.67238744e-04,1.95063026e-04,9.69182435e-01,8.18580519e+13
1.71608232e-04,1.99295259e-04,9.67990924e-01,8.00703886e+13
1.75983140e-04,2.03527492e-04,9.66782092e-01,7.83562756e+13
1.80631812e-04,2.08018726e-04,9.65480640e-01,7.66127012e+13
1.85286800e-04,2.12509960e-04,9.64160310e-01,7.49419834e+13
1.89948211e-04,2.17001194e-04,9.62821424e-01,7.33396076e+13
1.94616154e-04,2.21492428e-04,9.61464298e-01,7.18014246e+13
1.99572146e-04,2.26253831e-04,9.60005968e-01,7.02365640e+13
2.04535724e-04,2.31015234e-04,9.58527868e-01,6.87353761e+13
2.09507012e-04,2.35776637e-04,9.57030369e-01,6.72940128e+13
2.14486135e-04,2.40538041e-04,9.55513837e-01,6.59089302e+13
2.19768832e-04,2.45581442e-04,9.53887136e-01,6.44995627e+13
2.25060603e-04,2.50624844e-04,9.52239920e-01,6.31460946e+13
2.30361592e-04,2.55668245e-04,9.50572614e-01,6.18452279e+13
2.35671943e-04,2.60711647e-04,9.48885640e-01,6.05939191e+13
2.41302444e-04,2.66049272e-04,9.47079289e-01,5.93204702e+13
2.46943759e-04,2.71386898e-04,9.45251864e-01,5.80963036e+13
2.52596051e-04,2.76724523e-04,9.43403849e-01,5.69185779e+13
2.58259488e-04,2.82062149e-04,9.41535723e-01,5.57846665e+13
2.64261030e-04,2.87706831e-04,9.39538771e-01,5.46304985e+13
2.70275411e-04,2.93351514e-04,9.37520407e-01,5.35199528e+13
2.76302821e-04,2.98996197e-04,9.35481179e-01,5.24505696e+13
2.82343451e-04,3.04640879e-04,9.33421623e-01,5.14200711e+13
2.88741266e-04,3.10605716e-04,9.31223751e-01,5.03710441e+13
2.95154273e-04,3.16570553e-04,9.29004392e-01,4.93607714e+13
3.01582692e-04,3.22535390e-04,9.26764155e-01,4.83871143e+13
3.08026739e-04,3.28500226e-04,9.24503639e-01,4.74480888e+13
3.14848357e-04,3.34798631e-04,9.22095350e-01,4.64921064e+13
3.21687894e-04,3.41097036e-04,9.19665793e-01,4.55706714e+13
3.28545601e-04,3.47395441e-04,9.17215642e-01,4.46819163e+13
3.35421726e-04,3.53693846e-04,9.14745556e-01,4.38241066e+13
3.42696899e-04,3.60339230e-04,9.12118498e-01,4.29508097e+13
3.49993140e-04,3.66984615e-04,9.09470720e-01,4.21084052e+13
3.57310734e-04,3.73629999e-04,9.06802959e-01,4.12952567e+13
3.64649967e-04,3.80275383e-04,9.04115932e-01,4.05098420e+13
3.72410775e-04,3.87280991e-04,9.01263169e-01,3.97103205e+13
3.80196274e-04,3.94286598e-04,8.98390589e-01,3.89384999e+13
