# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1.1
# Delta_f0_over_b_i = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# df_dts = 1.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 1.000000e+00
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
5.15376430e-01,2.55334858e+00,1.42224134e-09,6.26690539e+01,1.51537643e+00
5.16368804e-01,2.56758861e+00,1.44777673e-09,6.37524457e+01,1.51636880e+00
5.17366607e-01,2.58216592e+00,1.47424210e-09,6.48738548e+01,1.51736661e+00
5.18346546e-01,2.59674323e+00,1.50103862e-09,6.60078259e+01,1.51834655e+00
5.19309040e-01,2.61132054e+00,1.52816849e-09,6.71544208e+01,1.51930904e+00
5.20254494e-01,2.62589786e+00,1.55563393e-09,6.83137013e+01,1.52025449e+00
5.21205604e-01,2.64082840e+00,1.58411507e-09,6.95142880e+01,1.52120560e+00
5.22139662e-01,2.65575895e+00,1.61295293e-09,7.07283128e+01,1.52213966e+00
5.23057066e-01,2.67068949e+00,1.64214988e-09,7.19558417e+01,1.52305707e+00
5.23958204e-01,2.68562004e+00,1.67170830e-09,7.31969409e+01,1.52395820e+00
5.24864560e-01,2.70090985e+00,1.70235509e-09,7.44820367e+01,1.52486456e+00
5.25754645e-01,2.71619966e+00,1.73338602e-09,7.57815029e+01,1.52575465e+00
5.26628841e-01,2.73148947e+00,1.76480366e-09,7.70954100e+01,1.52662884e+00
5.27487516e-01,2.74677928e+00,1.79661057e-09,7.84238289e+01,1.52748752e+00
5.28351123e-01,2.76243659e+00,1.82958811e-09,7.97992901e+01,1.52835112e+00
5.29199206e-01,2.77809391e+00,1.86297931e-09,8.11901177e+01,1.52919921e+00
5.30032132e-01,2.79375122e+00,1.89678695e-09,8.25963870e+01,1.53003213e+00
5.30850253e-01,2.80940853e+00,1.93101379e-09,8.40181736e+01,1.53085025e+00
5.31673157e-01,2.82544421e+00,1.96650516e-09,8.54904807e+01,1.53167316e+00
5.32481251e-01,2.84147989e+00,2.00244211e-09,8.69792228e+01,1.53248125e+00
5.33274883e-01,2.85751556e+00,2.03882764e-09,8.84844804e+01,1.53327488e+00
5.34054391e-01,2.87355124e+00,2.07566472e-09,9.00063342e+01,1.53405439e+00
5.34838619e-01,2.88997822e+00,2.11387207e-09,9.15826170e+01,1.53483862e+00
5.35608711e-01,2.90640520e+00,2.15255962e-09,9.31764855e+01,1.53560871e+00
5.36365002e-01,2.92283218e+00,2.19173059e-09,9.47880254e+01,1.53636500e+00
5.37107814e-01,2.93925916e+00,2.23138821e-09,9.64173230e+01,1.53710781e+00
5.37854705e-01,2.95607794e+00,2.27249927e-09,9.81039685e+01,1.53785471e+00
5.38588123e-01,2.97289673e+00,2.31412730e-09,9.98094096e+01,1.53858812e+00
5.39308384e-01,2.98971551e+00,2.35627574e-09,1.01533738e+02,1.53930838e+00
5.40015797e-01,3.00653429e+00,2.39894808e-09,1.03277045e+02,1.54001580e+00
5.40727312e-01,3.02375978e+00,2.44319897e-09,1.05082276e+02,1.54072731e+00
5.41425977e-01,3.04098527e+00,2.48800674e-09,1.06907607e+02,1.54142598e+00
5.42112093e-01,3.05821076e+00,2.53337513e-09,1.08753137e+02,1.54211209e+00
5.42785958e-01,3.07543625e+00,2.57930787e-09,1.10618963e+02,1.54278596e+00
5.43463707e-01,3.09307807e+00,2.62693968e-09,1.12551024e+02,1.54346371e+00
5.44129203e-01,3.11071990e+00,2.67517135e-09,1.14504580e+02,1.54412920e+00
5.44782733e-01,3.12836173e+00,2.72400691e-09,1.16479734e+02,1.54478273e+00
5.45424580e-01,3.14600356e+00,2.77345038e-09,1.18476591e+02,1.54542458e+00
5.46070203e-01,3.16407428e+00,2.82473033e-09,1.20544601e+02,1.54607020e+00
5.46704139e-01,3.18214500e+00,2.87665661e-09,1.22635600e+02,1.54670414e+00
5.47326664e-01,3.20021572e+00,2.92923355e-09,1.24749698e+02,1.54732666e+00
5.47938046e-01,3.21828644e+00,2.98246549e-09,1.26887007e+02,1.54793805e+00
5.48552994e-01,3.23679592e+00,3.03767345e-09,1.29100388e+02,1.54855299e+00
5.49156797e-01,3.25530540e+00,3.09357776e-09,1.31338353e+02,1.54915680e+00
5.49749719e-01,3.27381488e+00,3.15018307e-09,1.33601019e+02,1.54974972e+00
5.50332017e-01,3.29232435e+00,3.20749404e-09,1.35888506e+02,1.55033202e+00
5.50917568e-01,3.31127893e+00,3.26691936e-09,1.38256844e+02,1.55091757e+00
5.51492497e-01,3.33023351e+00,3.32709454e-09,1.40651458e+02,1.55149250e+00
5.52057058e-01,3.34918809e+00,3.38802457e-09,1.43072473e+02,1.55205706e+00
5.52611494e-01,3.36814267e+00,3.44971447e-09,1.45520014e+02,1.55261149e+00
