# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b_i = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# df_dts = 1.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 1.000000e+00
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
1.38999894e-01,1.14480878e+00,1.16302210e-10,5.29872821e+00,1.13899989e+00
1.47281453e-01,1.15451276e+00,1.18059430e-10,5.41789576e+00,1.14728145e+00
1.55439485e-01,1.16421675e+00,1.19850885e-10,5.53921780e+00,1.15543948e+00
1.63475336e-01,1.17392073e+00,1.21676667e-10,5.66271206e+00,1.16347534e+00
1.71390392e-01,1.18362471e+00,1.23536865e-10,5.78839587e+00,1.17139039e+00
1.80018045e-01,1.19437310e+00,1.25637548e-10,5.93018295e+00,1.18001804e+00
1.88501214e-01,1.20512149e+00,1.27780684e-10,6.07469991e+00,1.18850121e+00
1.96841907e-01,1.21586988e+00,1.29966392e-10,6.22196897e+00,1.19684191e+00
2.05042161e-01,1.22661828e+00,1.32194792e-10,6.37201191e+00,1.20504216e+00
2.14374995e-01,1.23907799e+00,1.34831581e-10,6.54944399e+00,1.21437500e+00
2.23525139e-01,1.25153770e+00,1.37526099e-10,6.73066558e+00,1.22352514e+00
2.32495869e-01,1.26399741e+00,1.40278542e-10,6.91570896e+00,1.23249587e+00
2.41290483e-01,1.27645712e+00,1.43089108e-10,7.10460593e+00,1.24129048e+00
2.51184069e-01,1.29077585e+00,1.46391066e-10,7.32648674e+00,1.25118407e+00
2.60854455e-01,1.30509458e+00,1.49770385e-10,7.55354630e+00,1.26085446e+00
2.70306645e-01,1.31941331e+00,1.53227396e-10,7.78583121e+00,1.27030665e+00
2.79545625e-01,1.33373203e+00,1.56762438e-10,8.02338765e+00,1.27954562e+00
2.87774508e-01,1.34676612e+00,1.60048472e-10,8.24425367e+00,1.28777451e+00
2.95834527e-01,1.35980021e+00,1.63399741e-10,8.46956104e+00,1.29583453e+00
3.03729343e-01,1.37283429e+00,1.66816528e-10,8.69934412e+00,1.30372934e+00
3.11462578e-01,1.38586838e+00,1.70299127e-10,8.93363727e+00,1.31146258e+00
3.18652311e-01,1.39823264e+00,1.73663857e-10,9.16008983e+00,1.31865231e+00
3.25702874e-01,1.41059689e+00,1.77088352e-10,9.39066149e+00,1.32570287e+00
3.32617236e-01,1.42296115e+00,1.80572885e-10,9.62538159e+00,1.33261724e+00
3.39398319e-01,1.43532541e+00,1.84117738e-10,9.86427956e+00,1.33939832e+00
3.45894933e-01,1.44740051e+00,1.87638188e-10,1.01016514e+01,1.34589493e+00
3.52269809e-01,1.45947560e+00,1.91216724e-10,1.03430641e+01,1.35226981e+00
3.58525539e-01,1.47155070e+00,1.94853630e-10,1.05885453e+01,1.35852554e+00
3.64664668e-01,1.48362580e+00,1.98549194e-10,1.08381228e+01,1.36466467e+00
3.70631846e-01,1.49558388e+00,2.02267048e-10,1.10893463e+01,1.37063185e+00
3.76489504e-01,1.50754196e+00,2.06043018e-10,1.13446420e+01,1.37648950e+00
3.82239978e-01,1.51950003e+00,2.09877404e-10,1.16040375e+01,1.38223998e+00
3.87885557e-01,1.53145811e+00,2.13770514e-10,1.18675604e+01,1.38788556e+00
3.93418861e-01,1.54339523e+00,2.17715685e-10,1.21347657e+01,1.39341886e+00
3.98852064e-01,1.55533234e+00,2.21720007e-10,1.24061396e+01,1.39885206e+00
4.04187307e-01,1.56726946e+00,2.25783805e-10,1.26817102e+01,1.40418731e+00
4.09426690e-01,1.57920658e+00,2.29907410e-10,1.29615056e+01,1.40942669e+00
4.14591934e-01,1.59118973e+00,2.34107412e-10,1.32466583e+01,1.41459193e+00
4.19664677e-01,1.60317289e+00,2.38368370e-10,1.35361262e+01,1.41966468e+00
4.24646908e-01,1.61515605e+00,2.42690635e-10,1.38299385e+01,1.42464691e+00
4.29540571e-01,1.62713921e+00,2.47074567e-10,1.41281247e+01,1.42954057e+00
4.34383698e-01,1.63921325e+00,2.51554486e-10,1.44330261e+01,1.43438370e+00
4.39140740e-01,1.65128729e+00,2.56097759e-10,1.47424287e+01,1.43914074e+00
4.43813553e-01,1.66336133e+00,2.60704768e-10,1.50563631e+01,1.44381355e+00
4.48403953e-01,1.67543537e+00,2.65375905e-10,1.53748604e+01,1.44840395e+00
4.52962124e-01,1.68764018e+00,2.70163212e-10,1.57014766e+01,1.45296212e+00
4.57439685e-01,1.69984500e+00,2.75016862e-10,1.60328195e+01,1.45743969e+00
4.61838384e-01,1.71204981e+00,2.79937273e-10,1.63689220e+01,1.46183838e+00
4.66159925e-01,1.72425463e+00,2.84924872e-10,1.67098172e+01,1.46615993e+00
4.70461126e-01,1.73661939e+00,2.90046792e-10,1.70601013e+01,1.47046113e+00
4.74686530e-01,1.74898416e+00,2.95238570e-10,1.74153737e+01,1.47468653e+00
4.78837785e-01,1.76134892e+00,3.00500665e-10,1.77756695e+01,1.47883779e+00
4.82916501e-01,1.77371369e+00,3.05833543e-10,1.81410243e+01,1.48291650e+00
4.86983107e-01,1.78626167e+00,3.11318293e-10,1.85170017e+01,1.48698311e+00
4.90978221e-01,1.79880966e+00,3.16876923e-10,1.88982637e+01,1.49097822e+00
4.94903404e-01,1.81135764e+00,3.22509938e-10,1.92848482e+01,1.49490340e+00
4.98760178e-01,1.82390563e+00,3.28217849e-10,1.96767936e+01,1.49876018e+00
5.02611638e-01,1.83665943e+00,3.34096664e-10,2.00807014e+01,1.50261164e+00
5.06395476e-01,1.84941323e+00,3.40053932e-10,2.04902282e+01,1.50639548e+00
5.10113172e-01,1.86216704e+00,3.46090207e-10,2.09054152e+01,1.51011317e+00
5.13766169e-01,1.87492084e+00,3.52206049e-10,2.13263041e+01,1.51376617e+00
5.17417967e-01,1.88789722e+00,3.58510871e-10,2.17604335e+01,1.51741797e+00
5.21005688e-01,1.90087360e+00,3.64899249e-10,2.22005533e+01,1.52100569e+00
5.24530738e-01,1.91384997e+00,3.71371792e-10,2.26467085e+01,1.52453074e+00
5.27994488e-01,1.92682635e+00,3.77929115e-10,2.30989442e+01,1.52799449e+00
5.31460752e-01,1.94004305e+00,3.84695669e-10,2.35658527e+01,1.53146075e+00
5.34866186e-01,1.95325974e+00,3.91551478e-10,2.40391650e+01,1.53486619e+00
5.38212127e-01,1.96647643e+00,3.98497213e-10,2.45189298e+01,1.53821213e+00
5.41499882e-01,1.97969312e+00,4.05533549e-10,2.50051967e+01,1.54149988e+00
5.44792471e-01,1.99316468e+00,4.12799518e-10,2.55075835e+01,1.54479247e+00
5.48027239e-01,2.00663624e+00,4.20161055e-10,2.60168303e+01,1.54802724e+00
5.51205460e-01,2.02010780e+00,4.27618895e-10,2.65329906e+01,1.55120546e+00
5.54328379e-01,2.03357936e+00,4.35173782e-10,2.70561184e+01,1.55432838e+00
5.57458030e-01,2.04732031e+00,4.42980506e-10,2.75969419e+01,1.55745803e+00
5.60532655e-01,2.06106127e+00,4.50889781e-10,2.81451291e+01,1.56053265e+00
5.63553470e-01,2.07480222e+00,4.58902419e-10,2.87007387e+01,1.56355347e+00
5.66521662e-01,2.08854318e+00,4.67019238e-10,2.92638301e+01,1.56652166e+00
5.69497521e-01,2.10256522e+00,4.75410356e-10,2.98462150e+01,1.56949752e+00
5.72420978e-01,2.11658727e+00,4.83911706e-10,3.04365167e+01,1.57242098e+00
5.75293194e-01,2.13060931e+00,4.92524181e-10,3.10347996e+01,1.57529319e+00
5.78115301e-01,2.14463136e+00,5.01248685e-10,3.16411287e+01,1.57811530e+00
5.80945600e-01,2.15894521e+00,5.10271248e-10,3.22684434e+01,1.58094560e+00
5.83725970e-01,2.17325907e+00,5.19412474e-10,3.29042810e+01,1.58372597e+00
5.86457522e-01,2.18757293e+00,5.28673345e-10,3.35487122e+01,1.58645752e+00
5.89141335e-01,2.20188679e+00,5.38054858e-10,3.42018086e+01,1.58914133e+00
5.91833664e-01,2.21650297e+00,5.47760049e-10,3.48777154e+01,1.59183366e+00
5.94478403e-01,2.23111915e+00,5.57593149e-10,3.55628094e+01,1.59447840e+00
5.97076610e-01,2.24573533e+00,5.67555244e-10,3.62571682e+01,1.59707661e+00
5.99629317e-01,2.26035151e+00,5.77647430e-10,3.69608705e+01,1.59962932e+00
6.02190626e-01,2.27527989e+00,5.88090620e-10,3.76893311e+01,1.60219063e+00
6.04706557e-01,2.29020827e+00,5.98671854e-10,3.84277060e+01,1.60470656e+00
6.07178124e-01,2.30513665e+00,6.09392328e-10,3.91760807e+01,1.60717812e+00
6.09606312e-01,2.32006503e+00,6.20253251e-10,3.99345419e+01,1.60960631e+00
6.12042910e-01,2.33531434e+00,6.31493938e-10,4.07198130e+01,1.61204291e+00
6.14436237e-01,2.35056365e+00,6.42883754e-10,4.15157932e+01,1.61443624e+00
6.16787261e-01,2.36581296e+00,6.54424019e-10,4.23225767e+01,1.61678726e+00
6.19096922e-01,2.38106226e+00,6.66116066e-10,4.31402589e+01,1.61909692e+00
6.21415108e-01,2.39664365e+00,6.78220897e-10,4.39871044e+01,1.62141511e+00
6.23692016e-01,2.41222503e+00,6.90487035e-10,4.48455314e+01,1.62369202e+00
6.25928569e-01,2.42780642e+00,7.02915936e-10,4.57156441e+01,1.62592857e+00
6.28125668e-01,2.44338780e+00,7.15509073e-10,4.65975474e+01,1.62812567e+00
6.30330673e-01,2.45930780e+00,7.28547055e-10,4.75109044e+01,1.63033067e+00
6.32496309e-01,2.47522781e+00,7.41759625e-10,4.84367940e+01,1.63249631e+00
6.34623459e-01,2.49114781e+00,7.55148390e-10,4.93753309e+01,1.63462346e+00
6.36712982e-01,2.50706781e+00,7.68714973e-10,5.03266310e+01,1.63671298e+00
6.38810517e-01,2.52333846e+00,7.82765807e-10,5.13121935e+01,1.63881052e+00
6.40870487e-01,2.53960911e+00,7.97005843e-10,5.23113346e+01,1.64087049e+00
6.42893737e-01,2.55587976e+00,8.11436855e-10,5.33241811e+01,1.64289374e+00
6.44881087e-01,2.57215041e+00,8.26060637e-10,5.43508607e+01,1.64488109e+00
6.46875787e-01,2.58877810e+00,8.41206362e-10,5.54144956e+01,1.64687579e+00
6.48834656e-01,2.60540579e+00,8.56557236e-10,5.64928502e+01,1.64883466e+00
6.50758499e-01,2.62203348e+00,8.72115219e-10,5.75860643e+01,1.65075850e+00
6.52648100e-01,2.63866117e+00,8.87882291e-10,5.86942792e+01,1.65264810e+00
6.54544431e-01,2.65565237e+00,9.04212136e-10,5.98423661e+01,1.65454443e+00
6.56406594e-01,2.67264358e+00,9.20764537e-10,6.10064180e+01,1.65640659e+00
6.58235357e-01,2.68963478e+00,9.37541661e-10,6.21865892e+01,1.65823536e+00
6.60031468e-01,2.70662598e+00,9.54545694e-10,6.33830356e+01,1.66003147e+00
6.61833215e-01,2.72398224e+00,9.72151625e-10,6.46221544e+01,1.66183322e+00
6.63602406e-01,2.74133850e+00,9.89998984e-10,6.58785877e+01,1.66360241e+00
6.65339775e-01,2.75869476e+00,1.00809016e-09,6.71525055e+01,1.66533977e+00
6.67046035e-01,2.77605102e+00,1.02642757e-09,6.84440801e+01,1.66704603e+00
6.68757647e-01,2.79378112e+00,1.04541672e-09,6.97818858e+01,1.66875765e+00
6.70438239e-01,2.81151122e+00,1.06466797e-09,7.11384838e+01,1.67043824e+00
6.72088512e-01,2.82924132e+00,1.08418397e-09,7.25140621e+01,1.67208851e+00
6.73709144e-01,2.84697142e+00,1.10396736e-09,7.39088105e+01,1.67370914e+00
6.75334751e-01,2.86508322e+00,1.12445555e-09,7.53535785e+01,1.67533475e+00
6.76930805e-01,2.88319503e+00,1.14522847e-09,7.68187560e+01,1.67693081e+00
6.78497973e-01,2.90130683e+00,1.16628903e-09,7.83045506e+01,1.67849797e+00
6.80036904e-01,2.91941864e+00,1.18764016e-09,7.98111719e+01,1.68003690e+00
6.81579957e-01,2.93791418e+00,1.20974663e-09,8.13714274e+01,1.68157996e+00
6.83094874e-01,2.95640972e+00,1.23216240e-09,8.29538485e+01,1.68309487e+00
6.84582293e-01,2.97490526e+00,1.25489068e-09,8.45586645e+01,1.68458229e+00
6.86042831e-01,2.99340081e+00,1.27793472e-09,8.61861068e+01,1.68604283e+00
6.87507177e-01,3.01228795e+00,1.30179594e-09,8.78715997e+01,1.68750718e+00
6.88944742e-01,3.03117510e+00,1.32599336e-09,8.95811807e+01,1.68894474e+00
6.90356131e-01,3.05006225e+00,1.35053054e-09,9.13151029e+01,1.69035613e+00
6.91741932e-01,3.06894940e+00,1.37541105e-09,9.30736220e+01,1.69174193e+00
6.93131076e-01,3.08823379e+00,1.40117287e-09,9.48947728e+01,1.69313108e+00
6.94494734e-01,3.10751818e+00,1.42730026e-09,9.67421109e+01,1.69449473e+00
6.95833484e-01,3.12680257e+00,1.45379715e-09,9.86159157e+01,1.69583348e+00
6.97147886e-01,3.14608695e+00,1.48066751e-09,1.00516470e+02,1.69714789e+00
6.98465075e-01,3.16577234e+00,1.50848595e-09,1.02484428e+02,1.69846507e+00
6.99758025e-01,3.18545773e+00,1.53670199e-09,1.04480862e+02,1.69975802e+00
7.01027285e-01,3.20514311e+00,1.56531995e-09,1.06506078e+02,1.70102729e+00
7.02273390e-01,3.22482850e+00,1.59434422e-09,1.08560389e+02,1.70227339e+00
7.03522069e-01,3.24492333e+00,1.62439581e-09,1.10687765e+02,1.70352207e+00
7.04747697e-01,3.26501816e+00,1.65488011e-09,1.12846122e+02,1.70474770e+00
7.05950795e-01,3.28511299e+00,1.68580189e-09,1.15035803e+02,1.70595079e+00
7.07131872e-01,3.30520782e+00,1.71716598e-09,1.17257151e+02,1.70713187e+00
7.08314725e-01,3.32571029e+00,1.74962722e-09,1.19556558e+02,1.70831472e+00
7.09475678e-01,3.34621276e+00,1.78255919e-09,1.21889663e+02,1.70947568e+00
7.10615229e-01,3.36671523e+00,1.81596716e-09,1.24256843e+02,1.71061523e+00
7.11733859e-01,3.38721770e+00,1.84985646e-09,1.26658477e+02,1.71173386e+00
7.12854093e-01,3.40813580e+00,1.88493442e-09,1.29144706e+02,1.71285409e+00
7.13953523e-01,3.42905391e+00,1.92052479e-09,1.31667609e+02,1.71395352e+00
7.15032622e-01,3.44997201e+00,1.95663337e-09,1.34227602e+02,1.71503262e+00
7.16091847e-01,3.47089012e+00,1.99326606e-09,1.36825105e+02,1.71609185e+00
7.17152082e-01,3.49222324e+00,2.03117150e-09,1.39513215e+02,1.71715208e+00
7.18192572e-01,3.51355636e+00,2.06963457e-09,1.42241230e+02,1.71819257e+00
7.19213764e-01,3.53488948e+00,2.10866170e-09,1.45009608e+02,1.71921376e+00
7.20216095e-01,3.55622260e+00,2.14825937e-09,1.47818814e+02,1.72021609e+00
7.21219230e-01,3.57797690e+00,2.18923316e-09,1.50726009e+02,1.72121923e+00
7.22203628e-01,3.59973120e+00,2.23081407e-09,1.53676643e+02,1.72220363e+00
7.23169716e-01,3.62148550e+00,2.27300918e-09,1.56671223e+02,1.72316972e+00
7.24117905e-01,3.64323980e+00,2.31582565e-09,1.59710258e+02,1.72411791e+00
7.25066472e-01,3.66541585e+00,2.36011923e-09,1.62854502e+02,1.72506647e+00
7.25997273e-01,3.68759190e+00,2.40507374e-09,1.66046029e+02,1.72599727e+00
7.26910710e-01,3.70976794e+00,2.45069699e-09,1.69285395e+02,1.72691071e+00
7.27807176e-01,3.73194399e+00,2.49699688e-09,1.72573165e+02,1.72780718e+00
7.28703786e-01,3.75454580e+00,2.54489018e-09,1.75974452e+02,1.72870379e+00
7.29583556e-01,3.77714761e+00,2.59350316e-09,1.79427217e+02,1.72958356e+00
7.30446867e-01,3.79974941e+00,2.64284442e-09,1.82932074e+02,1.73044687e+00
7.31294093e-01,3.82235122e+00,2.69292268e-09,1.86489645e+02,1.73129409e+00
7.32140938e-01,3.84537409e+00,2.74470068e-09,1.90168336e+02,1.73214094e+00
7.32971838e-01,3.86839695e+00,2.79726189e-09,1.93903043e+02,1.73297184e+00
7.33787156e-01,3.89141981e+00,2.85061581e-09,1.97694443e+02,1.73378716e+00
7.34587244e-01,3.91444267e+00,2.90477203e-09,2.01543220e+02,1.73458724e+00
7.35387147e-01,3.93790079e+00,2.96078732e-09,2.05524491e+02,1.73538715e+00
7.36171947e-01,3.96135891e+00,3.01765594e-09,2.09566784e+02,1.73617195e+00
7.36941985e-01,3.98481703e+00,3.07538835e-09,2.13670846e+02,1.73694198e+00
7.37697595e-01,4.00827514e+00,3.13399515e-09,2.17837433e+02,1.73769759e+00
7.38452425e-01,4.03215882e+00,3.19457449e-09,2.22144631e+02,1.73845243e+00
7.39192969e-01,4.05604249e+00,3.25608270e-09,2.26518245e+02,1.73919297e+00
7.39919551e-01,4.07992616e+00,3.31853128e-09,2.30959098e+02,1.73991955e+00
7.40632485e-01,4.10380983e+00,3.38193190e-09,2.35468021e+02,1.74063248e+00
7.41344778e-01,4.12813120e+00,3.44748496e-09,2.40130397e+02,1.74134478e+00
7.42043552e-01,4.15245257e+00,3.51405002e-09,2.44865127e+02,1.74204355e+00
7.42729114e-01,4.17677394e+00,3.58163979e-09,2.49673118e+02,1.74272911e+00
7.43401763e-01,4.20109531e+00,3.65026712e-09,2.54555285e+02,1.74340176e+00
7.44073322e-01,4.22584573e+00,3.72118365e-09,2.59600685e+02,1.74407332e+00
7.44732106e-01,4.25059614e+00,3.79320191e-09,2.64724846e+02,1.74473211e+00
7.45378405e-01,4.27534656e+00,3.86633588e-09,2.69928766e+02,1.74537840e+00
7.46012502e-01,4.30009697e+00,3.94059970e-09,2.75213453e+02,1.74601250e+00
7.46645550e-01,4.32528441e+00,4.01734951e-09,2.80675426e+02,1.74664555e+00
7.47266527e-01,4.35047184e+00,4.09529942e-09,2.86223184e+02,1.74726653e+00
7.47875706e-01,4.37565928e+00,4.17446482e-09,2.91857825e+02,1.74787571e+00
7.48473353e-01,4.40084671e+00,4.25486128e-09,2.97580463e+02,1.74847335e+00
7.49069795e-01,4.42647078e+00,4.33793093e-09,3.03493759e+02,1.74906980e+00
7.49654836e-01,4.45209484e+00,4.42230771e-09,3.09500483e+02,1.74965484e+00
7.50228735e-01,4.47771891e+00,4.50800856e-09,3.15601845e+02,1.75022874e+00
7.50791743e-01,4.50334297e+00,4.59505062e-09,3.21799067e+02,1.75079174e+00
7.51353364e-01,4.52940073e+00,4.68495920e-09,3.28200762e+02,1.75135336e+00
7.51904226e-01,4.55545848e+00,4.77629108e-09,3.34704181e+02,1.75190423e+00
7.52444573e-01,4.58151624e+00,4.86906491e-09,3.41310655e+02,1.75244457e+00
7.52974643e-01,4.60757399e+00,4.96329953e-09,3.48021529e+02,1.75297464e+00
7.53503211e-01,4.63406408e+00,5.06061464e-09,3.54952161e+02,1.75350321e+00
7.54021633e-01,4.66055417e+00,5.15947934e-09,3.61993535e+02,1.75402163e+00
7.54530138e-01,4.68704426e+00,5.25991411e-09,3.69147113e+02,1.75453014e+00
7.55028951e-01,4.71353435e+00,5.36193968e-09,3.76414375e+02,1.75502895e+00
7.55526182e-01,4.74045592e+00,5.46727857e-09,3.83918027e+02,1.75552618e+00
7.56013849e-01,4.76737750e+00,5.57430438e-09,3.91542227e+02,1.75601385e+00
7.56492170e-01,4.79429907e+00,5.68303960e-09,3.99288582e+02,1.75649217e+00
7.56961354e-01,4.82122064e+00,5.79350704e-09,4.07158718e+02,1.75696135e+00
7.57429025e-01,4.84858035e+00,5.90757074e-09,4.15285452e+02,1.75742903e+00
7.57887682e-01,4.87594006e+00,6.02347171e-09,4.23543469e+02,1.75788768e+00
7.58337529e-01,4.90329978e+00,6.14123469e-09,4.31934537e+02,1.75833753e+00
7.58778764e-01,4.93065949e+00,6.26088472e-09,4.40460443e+02,1.75877876e+00
7.59218393e-01,4.95845403e+00,6.38439470e-09,4.49261783e+02,1.75921839e+00
7.59649532e-01,4.98624857e+00,6.50990517e-09,4.58206063e+02,1.75964953e+00
7.60072372e-01,5.01404310e+00,6.63744331e-09,4.67295223e+02,1.76007237e+00
7.60487101e-01,5.04183764e+00,6.76703665e-09,4.76531229e+02,1.76048710e+00
7.60900226e-01,5.07006866e+00,6.90079761e-09,4.86064643e+02,1.76090023e+00
7.61305358e-01,5.09829968e+00,7.03673701e-09,4.95753704e+02,1.76130536e+00
7.61702675e-01,5.12653070e+00,7.17488471e-09,5.05600543e+02,1.76170268e+00
7.62092355e-01,5.15476172e+00,7.31527096e-09,5.15607321e+02,1.76209236e+00
7.62480470e-01,5.18343284e+00,7.46016841e-09,5.25936045e+02,1.76248047e+00
7.62861059e-01,5.21210397e+00,7.60743867e-09,5.36434295e+02,1.76286106e+00
7.63234291e-01,5.24077510e+00,7.75711454e-09,5.47104414e+02,1.76323429e+00
7.63600334e-01,5.26944623e+00,7.90922927e-09,5.57948775e+02,1.76360033e+00
7.63964693e-01,5.29854836e+00,8.06615934e-09,5.69136811e+02,1.76396469e+00
7.64321974e-01,5.32765049e+00,8.22567230e-09,5.80509375e+02,1.76432197e+00
7.64672338e-01,5.35675262e+00,8.38780414e-09,5.92069037e+02,1.76467234e+00
7.65015941e-01,5.38585475e+00,8.55259133e-09,6.03818401e+02,1.76501594e+00
7.65357897e-01,5.41538976e+00,8.72258243e-09,6.15939190e+02,1.76535790e+00
7.65693200e-01,5.44492477e+00,8.89538544e-09,6.28260863e+02,1.76569320e+00
7.66021999e-01,5.47445977e+00,9.07103988e-09,6.40786238e+02,1.76602200e+00
7.66344441e-01,5.50399478e+00,9.24958576e-09,6.53518175e+02,1.76634444e+00
7.66665214e-01,5.53395852e+00,9.43371978e-09,6.66648983e+02,1.76666521e+00
7.66979736e-01,5.56392227e+00,9.62091423e-09,6.79998420e+02,1.76697974e+00
7.67288148e-01,5.59388601e+00,9.81121244e-09,6.93569578e+02,1.76728815e+00
7.67590588e-01,5.62384976e+00,1.00046583e-08,7.07365594e+02,1.76759059e+00
7.67891439e-01,5.65424715e+00,1.02041657e-08,7.21594288e+02,1.76789144e+00
7.68186417e-01,5.68464454e+00,1.04070051e-08,7.36061005e+02,1.76818642e+00
7.68475654e-01,5.71504192e+00,1.06132241e-08,7.50769139e+02,1.76847565e+00
7.68759280e-01,5.74543931e+00,1.08228708e-08,7.65722128e+02,1.76875928e+00
7.69041293e-01,5.77626415e+00,1.10390159e-08,7.81138999e+02,1.76904129e+00
7.69317793e-01,5.80708898e+00,1.12587873e-08,7.96814907e+02,1.76931779e+00
7.69588903e-01,5.83791381e+00,1.14822371e-08,8.12753573e+02,1.76958890e+00
7.69854746e-01,5.86873864e+00,1.17094181e-08,8.28958766e+02,1.76985475e+00
7.70119060e-01,5.89999599e+00,1.19436517e-08,8.45667422e+02,1.77011906e+00
7.70378199e-01,5.93125335e+00,1.21818333e-08,8.62658083e+02,1.77037820e+00
7.70632278e-01,5.96251070e+00,1.24240199e-08,8.79934829e+02,1.77063228e+00
7.70881412e-01,5.99376805e+00,1.26702695e-08,8.97501792e+02,1.77088141e+00
7.71129015e-01,6.02545234e+00,1.29240892e-08,9.15609178e+02,1.77112902e+00
7.71371763e-01,6.05713663e+00,1.31822056e-08,9.34023470e+02,1.77137176e+00
7.71609764e-01,6.08882092e+00,1.34446812e-08,9.52749139e+02,1.77160976e+00
7.71843126e-01,6.12050520e+00,1.37115795e-08,9.71790715e+02,1.77184313e+00
