# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b_i = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# df_dts = 0.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 1.000000e+00
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
2.89280885e+00,5.04575753e+01,1.29840353e-06,5.19361411e+04,1.00000000e+00
2.89282189e+00,5.06286691e+01,1.32510812e-06,5.30043249e+04,1.00000000e+00
2.89283480e+00,5.08014628e+01,1.35259036e-06,5.41036143e+04,1.00000000e+00
2.89284745e+00,5.09742565e+01,1.38059645e-06,5.52238579e+04,1.00000000e+00
2.89285983e+00,5.11470503e+01,1.40913559e-06,5.63654234e+04,1.00000000e+00
2.89287197e+00,5.13198440e+01,1.43821711e-06,5.75286843e+04,1.00000000e+00
2.89288387e+00,5.14927188e+01,1.46786454e-06,5.87145817e+04,1.00000000e+00
2.89289553e+00,5.16655935e+01,1.49807402e-06,5.99229608e+04,1.00000000e+00
2.89290695e+00,5.18384683e+01,1.52885536e-06,6.11542142e+04,1.00000000e+00
2.89291815e+00,5.20113431e+01,1.56021852e-06,6.24087407e+04,1.00000000e+00
2.89292923e+00,5.21859965e+01,1.59250551e-06,6.37002205e+04,1.00000000e+00
2.89294008e+00,5.23606498e+01,1.62540732e-06,6.50162928e+04,1.00000000e+00
2.89295072e+00,5.25353031e+01,1.65893472e-06,6.63573888e+04,1.00000000e+00
2.89296114e+00,5.27099565e+01,1.69309868e-06,6.77239472e+04,1.00000000e+00
2.89297141e+00,5.28855807e+01,1.72810569e-06,6.91242276e+04,1.00000000e+00
2.89298147e+00,5.30612050e+01,1.76377912e-06,7.05511649e+04,1.00000000e+00
2.89299132e+00,5.32368292e+01,1.80013067e-06,7.20052268e+04,1.00000000e+00
2.89300098e+00,5.34124534e+01,1.83717222e-06,7.34868889e+04,1.00000000e+00
2.89301051e+00,5.35892331e+01,1.87516652e-06,7.50066608e+04,1.00000000e+00
2.89301984e+00,5.37660127e+01,1.91388468e-06,7.65553871e+04,1.00000000e+00
2.89302898e+00,5.39427924e+01,1.95333942e-06,7.81335766e+04,1.00000000e+00
2.89303794e+00,5.41195720e+01,1.99354366e-06,7.97417464e+04,1.00000000e+00
2.89304678e+00,5.42975798e+01,2.03479786e-06,8.13919142e+04,1.00000000e+00
2.89305544e+00,5.44755875e+01,2.07683895e-06,8.30735581e+04,1.00000000e+00
2.89306392e+00,5.46535953e+01,2.11968080e-06,8.47872321e+04,1.00000000e+00
2.89307223e+00,5.48316030e+01,2.16333748e-06,8.65334993e+04,1.00000000e+00
2.89308043e+00,5.50106491e+01,2.20808525e-06,8.83234098e+04,1.00000000e+00
2.89308845e+00,5.51896951e+01,2.25368663e-06,9.01474653e+04,1.00000000e+00
2.89309632e+00,5.53687411e+01,2.30015668e-06,9.20062672e+04,1.00000000e+00
2.89310402e+00,5.55477872e+01,2.34751068e-06,9.39004270e+04,1.00000000e+00
2.89311160e+00,5.57275583e+01,2.39596142e-06,9.58384568e+04,1.00000000e+00
2.89311903e+00,5.59073294e+01,2.44533491e-06,9.78133964e+04,1.00000000e+00
2.89312631e+00,5.60871006e+01,2.49564738e-06,9.98258950e+04,1.00000000e+00
2.89313344e+00,5.62668717e+01,2.54691532e-06,1.01876613e+05,1.00000000e+00
2.89314048e+00,5.64481054e+01,2.59958456e-06,1.03983382e+05,1.00000000e+00
2.89314738e+00,5.66293391e+01,2.65325939e-06,1.06130375e+05,1.00000000e+00
2.89315414e+00,5.68105728e+01,2.70795754e-06,1.08318302e+05,1.00000000e+00
2.89316077e+00,5.69918065e+01,2.76369706e-06,1.10547883e+05,1.00000000e+00
2.89316730e+00,5.71741858e+01,2.82085874e-06,1.12834349e+05,1.00000000e+00
2.89317370e+00,5.73565651e+01,2.87911253e-06,1.15164501e+05,1.00000000e+00
2.89317997e+00,5.75389444e+01,2.93847772e-06,1.17539109e+05,1.00000000e+00
2.89318611e+00,5.77213237e+01,2.99897394e-06,1.19958958e+05,1.00000000e+00
2.89319218e+00,5.79050757e+01,3.06108952e-06,1.22443581e+05,1.00000000e+00
2.89319812e+00,5.80888277e+01,3.12439416e-06,1.24975766e+05,1.00000000e+00
2.89320394e+00,5.82725796e+01,3.18890891e-06,1.27556356e+05,1.00000000e+00
2.89320964e+00,5.84563316e+01,3.25465520e-06,1.30186208e+05,1.00000000e+00
2.89321526e+00,5.86411069e+01,3.32203144e-06,1.32881257e+05,1.00000000e+00
2.89322077e+00,5.88258822e+01,3.39069743e-06,1.35627897e+05,1.00000000e+00
2.89322616e+00,5.90106574e+01,3.46067604e-06,1.38427042e+05,1.00000000e+00
2.89323145e+00,5.91954327e+01,3.53199049e-06,1.41279620e+05,1.00000000e+00
2.89323666e+00,5.93813038e+01,3.60509951e-06,1.44203980e+05,1.00000000e+00
2.89324176e+00,5.95671749e+01,3.67960857e-06,1.47184343e+05,1.00000000e+00
2.89324676e+00,5.97530460e+01,3.75554250e-06,1.50221700e+05,1.00000000e+00
2.89325166e+00,5.99389171e+01,3.83292656e-06,1.53317062e+05,1.00000000e+00
2.89325649e+00,6.01260110e+01,3.91231017e-06,1.56492407e+05,1.00000000e+00
2.89326123e+00,6.03131050e+01,3.99321562e-06,1.59728625e+05,1.00000000e+00
2.89326586e+00,6.05001989e+01,4.07566994e-06,1.63026797e+05,1.00000000e+00
2.89327041e+00,6.06872929e+01,4.15970062e-06,1.66388025e+05,1.00000000e+00
2.89327491e+00,6.08763431e+01,4.24623957e-06,1.69849583e+05,1.00000000e+00
2.89327931e+00,6.10653933e+01,4.33444582e-06,1.73377833e+05,1.00000000e+00
2.89328363e+00,6.12544435e+01,4.42434914e-06,1.76973965e+05,1.00000000e+00
2.89328786e+00,6.14434937e+01,4.51597981e-06,1.80639192e+05,1.00000000e+00
2.89329199e+00,6.16318415e+01,4.60901834e-06,1.84360734e+05,1.00000000e+00
2.89329603e+00,6.18201893e+01,4.70383288e-06,1.88153315e+05,1.00000000e+00
2.89330000e+00,6.20085371e+01,4.80045487e-06,1.92018195e+05,1.00000000e+00
2.89330388e+00,6.21968850e+01,4.89891627e-06,1.95956651e+05,1.00000000e+00
2.89330773e+00,6.23874191e+01,5.00042534e-06,2.00017013e+05,1.00000000e+00
2.89331150e+00,6.25779532e+01,5.10388419e-06,2.04155367e+05,1.00000000e+00
2.89331520e+00,6.27684873e+01,5.20932757e-06,2.08373103e+05,1.00000000e+00
2.89331882e+00,6.29590214e+01,5.31679081e-06,2.12671632e+05,1.00000000e+00
2.89332238e+00,6.31503552e+01,5.42677391e-06,2.17070956e+05,1.00000000e+00
2.89332587e+00,6.33416891e+01,5.53886703e-06,2.21554681e+05,1.00000000e+00
2.89332929e+00,6.35330229e+01,5.65310775e-06,2.26124310e+05,1.00000000e+00
2.89333264e+00,6.37243568e+01,5.76953428e-06,2.30781371e+05,1.00000000e+00
2.89333597e+00,6.39184696e+01,5.88992536e-06,2.35597014e+05,1.00000000e+00
2.89333923e+00,6.41125824e+01,6.01264738e-06,2.40505895e+05,1.00000000e+00
2.89334243e+00,6.43066952e+01,6.13774224e-06,2.45509690e+05,1.00000000e+00
2.89334556e+00,6.45008080e+01,6.26525259e-06,2.50610103e+05,1.00000000e+00
2.89334862e+00,6.46947426e+01,6.39510130e-06,2.55804052e+05,1.00000000e+00
2.89335162e+00,6.48886772e+01,6.52744821e-06,2.61097928e+05,1.00000000e+00
