# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b_i = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# df_dts = 0.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 5.000000e-01
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
1.57652114e+00,3.44115038e+00,7.00108655e-10,3.82063331e+01,1.00000000e+00
1.58043082e+00,3.46883278e+00,7.16108690e-10,3.91493276e+01,1.00000000e+00
1.58425310e+00,3.49651517e+00,7.32495565e-10,4.01167105e+01,1.00000000e+00
1.58798981e+00,3.52419757e+00,7.49279122e-10,4.11091406e+01,1.00000000e+00
1.59164277e+00,3.55187996e+00,7.66469472e-10,4.21272957e+01,1.00000000e+00
1.59518691e+00,3.57935191e+00,7.83941546e-10,4.31638306e+01,1.00000000e+00
1.59865201e+00,3.60682386e+00,8.01834897e-10,4.42270879e+01,1.00000000e+00
1.60203973e+00,3.63429582e+00,8.20160225e-10,4.53177880e+01,1.00000000e+00
1.60535171e+00,3.66176777e+00,8.38928524e-10,4.64366720e+01,1.00000000e+00
1.60856545e+00,3.68903291e+00,8.58004650e-10,4.75757511e+01,1.00000000e+00
1.61170769e+00,3.71629806e+00,8.77539553e-10,4.87441080e+01,1.00000000e+00
1.61477994e+00,3.74356320e+00,8.97544869e-10,4.99425306e+01,1.00000000e+00
1.61778367e+00,3.77082834e+00,9.18032552e-10,5.11718291e+01,1.00000000e+00
1.62069924e+00,3.79789547e+00,9.38860678e-10,5.24235623e+01,1.00000000e+00
1.62355008e+00,3.82496259e+00,9.60188615e-10,5.37073840e+01,1.00000000e+00
1.62633756e+00,3.85202972e+00,9.82029027e-10,5.50241559e+01,1.00000000e+00
1.62906301e+00,3.87909684e+00,1.00439492e-09,5.63747648e+01,1.00000000e+00
1.63170924e+00,3.90597402e+00,1.02713699e-09,5.77502767e+01,1.00000000e+00
1.63429684e+00,3.93285119e+00,1.05042379e-09,5.91609686e+01,1.00000000e+00
1.63682704e+00,3.95972836e+00,1.07426909e-09,6.06077842e+01,1.00000000e+00
1.63930104e+00,3.98660553e+00,1.09868706e-09,6.20916939e+01,1.00000000e+00
1.64170425e+00,4.01330542e+00,1.12352536e-09,6.36035299e+01,1.00000000e+00
1.64405429e+00,4.04000531e+00,1.14895777e-09,6.51539627e+01,1.00000000e+00
1.64635229e+00,4.06670521e+00,1.17499933e-09,6.67440267e+01,1.00000000e+00
1.64859932e+00,4.09340510e+00,1.20166548e-09,6.83747853e+01,1.00000000e+00
1.65078175e+00,4.11992430e+00,1.22878506e-09,7.00358706e+01,1.00000000e+00
1.65291599e+00,4.14644351e+00,1.25655239e-09,7.17392822e+01,1.00000000e+00
1.65500303e+00,4.17296271e+00,1.28498381e-09,7.34861528e+01,1.00000000e+00
1.65704387e+00,4.19948191e+00,1.31409616e-09,7.52776474e+01,1.00000000e+00
1.65902502e+00,4.22580701e+00,1.34368591e-09,7.71013464e+01,1.00000000e+00
1.66096251e+00,4.25213210e+00,1.37398100e-09,7.89714034e+01,1.00000000e+00
1.66285726e+00,4.27845720e+00,1.40499923e-09,8.08890569e+01,1.00000000e+00
1.66471015e+00,4.30478229e+00,1.43675888e-09,8.28555806e+01,1.00000000e+00
1.66651187e+00,4.33095772e+00,1.46909166e-09,8.48606742e+01,1.00000000e+00
1.66827391e+00,4.35713315e+00,1.50219497e-09,8.69167018e+01,1.00000000e+00
1.66999710e+00,4.38330858e+00,1.53608826e-09,8.90250241e+01,1.00000000e+00
1.67168224e+00,4.40948401e+00,1.57079150e-09,9.11870404e+01,1.00000000e+00
1.67331909e+00,4.43548209e+00,1.60608163e-09,9.33889782e+01,1.00000000e+00
1.67491995e+00,4.46148016e+00,1.64221165e-09,9.56467532e+01,1.00000000e+00
1.67648556e+00,4.48747824e+00,1.67920275e-09,9.79618553e+01,1.00000000e+00
1.67801667e+00,4.51347631e+00,1.71707671e-09,1.00335817e+02,1.00000000e+00
1.67950469e+00,4.53931128e+00,1.75560970e-09,1.02754748e+02,1.00000000e+00
1.68096003e+00,4.56514625e+00,1.79505908e-09,1.05234947e+02,1.00000000e+00
1.68238337e+00,4.59098121e+00,1.83544795e-09,1.07778047e+02,1.00000000e+00
1.68377536e+00,4.61681618e+00,1.87680006e-09,1.10385729e+02,1.00000000e+00
1.68512816e+00,4.64248793e+00,1.91886914e-09,1.13042614e+02,1.00000000e+00
1.68645129e+00,4.66815968e+00,1.96193793e-09,1.15766715e+02,1.00000000e+00
1.68774534e+00,4.69383142e+00,2.00603165e-09,1.18559822e+02,1.00000000e+00
1.68901094e+00,4.71950317e+00,2.05117619e-09,1.21423778e+02,1.00000000e+00
1.69024185e+00,4.74503196e+00,2.09713770e-09,1.24343919e+02,1.00000000e+00
1.69144576e+00,4.77056075e+00,2.14419148e-09,1.27337908e+02,1.00000000e+00
1.69262323e+00,4.79608954e+00,2.19236508e-09,1.30407714e+02,1.00000000e+00
1.69377482e+00,4.82161832e+00,2.24168681e-09,1.33555361e+02,1.00000000e+00
1.69489347e+00,4.84697324e+00,2.29183772e-09,1.36760672e+02,1.00000000e+00
1.69598762e+00,4.87232815e+00,2.34317906e-09,1.40046915e+02,1.00000000e+00
1.69705778e+00,4.89768306e+00,2.39574083e-09,1.43416245e+02,1.00000000e+00
1.69810445e+00,4.92303797e+00,2.44955385e-09,1.46870877e+02,1.00000000e+00
1.69912174e+00,4.94823340e+00,2.50429913e-09,1.50390530e+02,1.00000000e+00
1.70011678e+00,4.97342883e+00,2.56034310e-09,1.53998962e+02,1.00000000e+00
1.70109002e+00,4.99862427e+00,2.61771847e-09,1.57698535e+02,1.00000000e+00
1.70204192e+00,5.02381970e+00,2.67645886e-09,1.61491678e+02,1.00000000e+00
1.70296719e+00,5.04885872e+00,2.73622105e-09,1.65356442e+02,1.00000000e+00
1.70387225e+00,5.07389774e+00,2.79740022e-09,1.69318603e+02,1.00000000e+00
1.70475749e+00,5.09893676e+00,2.86003207e-09,1.73380750e+02,1.00000000e+00
1.70562334e+00,5.12397578e+00,2.92415327e-09,1.77545547e+02,1.00000000e+00
1.70646495e+00,5.14885814e+00,2.98938592e-09,1.81788682e+02,1.00000000e+00
1.70728818e+00,5.17374051e+00,3.05616445e-09,1.86138652e+02,1.00000000e+00
1.70809341e+00,5.19862287e+00,3.12452780e-09,1.90598296e+02,1.00000000e+00
1.70888102e+00,5.22350524e+00,3.19451596e-09,1.95170533e+02,1.00000000e+00
1.70964688e+00,5.24824146e+00,3.26574423e-09,1.99830490e+02,1.00000000e+00
1.71039602e+00,5.27297769e+00,3.33866028e-09,2.04607720e+02,1.00000000e+00
1.71112880e+00,5.29771392e+00,3.41330665e-09,2.09505338e+02,1.00000000e+00
1.71184553e+00,5.32245014e+00,3.48972700e-09,2.14526549e+02,1.00000000e+00
1.71254220e+00,5.34703070e+00,3.56746803e-09,2.19641847e+02,1.00000000e+00
1.71322368e+00,5.37161125e+00,3.64705025e-09,2.24885762e+02,1.00000000e+00
1.71389027e+00,5.39619181e+00,3.72852002e-09,2.30261711e+02,1.00000000e+00
1.71454229e+00,5.42077237e+00,3.81192498e-09,2.35773207e+02,1.00000000e+00
1.71517651e+00,5.44521544e+00,3.89683086e-09,2.41391862e+02,1.00000000e+00
1.71579690e+00,5.46965852e+00,3.98374808e-09,2.47151773e+02,1.00000000e+00
1.71640374e+00,5.49410160e+00,4.07272732e-09,2.53056689e+02,1.00000000e+00
1.71699732e+00,5.51854468e+00,4.16382066e-09,2.59110470e+02,1.00000000e+00
1.71757449e+00,5.54284258e+00,4.25652110e-09,2.65279759e+02,1.00000000e+00
1.71813909e+00,5.56714047e+00,4.35141730e-09,2.71604074e+02,1.00000000e+00
1.71869136e+00,5.59143837e+00,4.44856463e-09,2.78087532e+02,1.00000000e+00
1.71923156e+00,5.61573627e+00,4.54801992e-09,2.84734366e+02,1.00000000e+00
1.71975649e+00,5.63987339e+00,4.64915990e-09,2.91503279e+02,1.00000000e+00
1.72026998e+00,5.66401051e+00,4.75269374e-09,2.98442094e+02,1.00000000e+00
1.72077229e+00,5.68814764e+00,4.85868172e-09,3.05555319e+02,1.00000000e+00
1.72126363e+00,5.71228476e+00,4.96718580e-09,3.12847590e+02,1.00000000e+00
1.72174148e+00,5.73628272e+00,5.07762158e-09,3.20280034e+02,1.00000000e+00
1.72220894e+00,5.76028068e+00,5.19067155e-09,3.27898990e+02,1.00000000e+00
1.72266621e+00,5.78427864e+00,5.30640157e-09,3.35709409e+02,1.00000000e+00
1.72311350e+00,5.80827660e+00,5.42487930e-09,3.43716378e+02,1.00000000e+00
1.72354823e+00,5.83211986e+00,5.54538317e-09,3.51871558e+02,1.00000000e+00
1.72397350e+00,5.85596313e+00,5.66873797e-09,3.60231202e+02,1.00000000e+00
1.72438951e+00,5.87980639e+00,5.79501551e-09,3.68800732e+02,1.00000000e+00
1.72479645e+00,5.90364965e+00,5.92428956e-09,3.77585723e+02,1.00000000e+00
1.72519207e+00,5.92734572e+00,6.05580922e-09,3.86535617e+02,1.00000000e+00
1.72557910e+00,5.95104179e+00,6.19043961e-09,3.95709763e+02,1.00000000e+00
1.72595770e+00,5.97473785e+00,6.32825908e-09,4.05114105e+02,1.00000000e+00
1.72632805e+00,5.99843392e+00,6.46934812e-09,4.14754757e+02,1.00000000e+00
1.72668832e+00,6.02199788e+00,6.61297465e-09,4.24582220e+02,1.00000000e+00
1.72704076e+00,6.04556184e+00,6.75999950e-09,4.34655928e+02,1.00000000e+00
1.72738553e+00,6.06912581e+00,6.91050832e-09,4.44982413e+02,1.00000000e+00
1.72772279e+00,6.09268977e+00,7.06458907e-09,4.55568386e+02,1.00000000e+00
1.72805063e+00,6.11610547e+00,7.22132795e-09,4.66351623e+02,1.00000000e+00
1.72837135e+00,6.13952118e+00,7.38177411e-09,4.77404870e+02,1.00000000e+00
1.72868510e+00,6.16293689e+00,7.54602096e-09,4.88735282e+02,1.00000000e+00
1.72899201e+00,6.18635259e+00,7.71416443e-09,5.00350218e+02,1.00000000e+00
1.72929029e+00,6.20961533e+00,7.88516536e-09,5.12178493e+02,1.00000000e+00
1.72958209e+00,6.23287807e+00,8.06020854e-09,5.24302674e+02,1.00000000e+00
1.72986756e+00,6.25614081e+00,8.23939577e-09,5.36730597e+02,1.00000000e+00
1.73014681e+00,6.27940355e+00,8.42283163e-09,5.49470320e+02,1.00000000e+00
1.73041831e+00,6.30252311e+00,8.60945412e-09,5.62448750e+02,1.00000000e+00
1.73068392e+00,6.32564268e+00,8.80048731e-09,5.75751693e+02,1.00000000e+00
1.73094376e+00,6.34876224e+00,8.99604227e-09,5.89387737e+02,1.00000000e+00
1.73119795e+00,6.37188181e+00,9.19623309e-09,6.03365718e+02,1.00000000e+00
1.73144518e+00,6.39486725e+00,9.39997404e-09,6.17610559e+02,1.00000000e+00
1.73168704e+00,6.41785269e+00,9.60853116e-09,6.32211526e+02,1.00000000e+00
1.73192365e+00,6.44083813e+00,9.82202576e-09,6.47178048e+02,1.00000000e+00
1.73215512e+00,6.46382357e+00,1.00405825e-08,6.62519820e+02,1.00000000e+00
1.73238022e+00,6.48667321e+00,1.02629918e-08,6.78152737e+02,1.00000000e+00
1.73260043e+00,6.50952284e+00,1.04906590e-08,6.94176392e+02,1.00000000e+00
1.73281587e+00,6.53237248e+00,1.07237166e-08,7.10601128e+02,1.00000000e+00
1.73302662e+00,6.55522212e+00,1.09623006e-08,7.27437581e+02,1.00000000e+00
1.73323135e+00,6.57791176e+00,1.12048205e-08,7.44574339e+02,1.00000000e+00
1.73343165e+00,6.60060139e+00,1.14530679e-08,7.62138851e+02,1.00000000e+00
1.73362760e+00,6.62329103e+00,1.17071870e-08,7.80142427e+02,1.00000000e+00
1.73381929e+00,6.64598067e+00,1.19673258e-08,7.98596697e+02,1.00000000e+00
1.73400587e+00,6.66855364e+00,1.22322510e-08,8.17415140e+02,1.00000000e+00
